pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
2,hyp,Ġsubclass,4,no-rel,Ġrandom,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,51.13543,57.5199,59.41707,53.781837,53.395466,56.016426,56.46474,0.00020383285,0.12078557,0.8052752,0.0028747139,0.0019534195,0.026857408,0.04204987,0.99668515,20,44,Ġsubclass,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġrandom,Ġcoordinate,Ġcontrary,major,Ġvariant,ĠMajor,Ġversion,Ġmodified,Ġkind
2,hyp,Ġsubclass,2,hyp,Ġsubclass,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,49.234333,56.84067,61.217068,52.950184,51.60096,49.27001,59.43974,5.288694e-06,0.010635043,0.8460265,0.00021733111,5.638471e-05,5.4807947e-06,0.14305401,0.67874396,3,47,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġtype,Ġform,Ġkind,Ġversion,Ġsubset,Ġvariant,Ġrandom,Ġcoordinate,Ġsort,Ġprecursor
4,no-rel,Ġrandom,4,no-rel,Ġrandom,tusk,duty,0.08,True,"['Ġt', 'usk']",['Ġduty'],2,1,51.826244,55.302986,55.23298,53.864098,59.127224,53.189114,52.940453,0.00064106664,0.020741157,0.019338785,0.00491962,0.949901,0.0025048964,0.001953429,0.3802357,4,3,Ġrandom,Ġcoordinated,Ġsubclass,Ġpart,Ġmajor,Ġequivalent,Ġcontrary,ĠRandom,Ġrandomly,Ġunrelated,Ġrandomized,Ġcoordinate,Ġminor,ĠPart
2,hyp,Ġsubclass,2,hyp,Ġsubclass,place,area,4.77,True,['Ġplace'],['Ġarea'],1,1,49.591106,57.0304,61.998547,55.08601,50.986725,55.042755,59.53761,3.7358445e-06,0.0063567134,0.913843,0.000909484,1.5083363e-05,0.00087098306,0.07800097,0.4705938,32,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġmajor,Ġtype,Ġcoordinate,Ġsubset,Ġclass,Ġkind,Ġsort,Ġcomponent,Ġcategory,Ġunit
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,49.696774,55.1911,54.61041,55.29643,52.32217,61.131283,57.123734,1.0548165e-05,0.0025664512,0.0014359574,0.0028515186,0.0001456707,0.9752617,0.017728198,0.20016962,11,2,Ġmajor,Ġequivalent,Ġpart,Ġcoordinated,Ġsubclass,major,ĠMajor,Ġmain,Ġrandom,Ġminor,Ġprincipal,Ġsignificant,Ġtype,Ġprimary
2,hyp,Ġsubclass,2,hyp,Ġsubclass,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,50.084892,56.494484,57.922394,53.21841,51.902615,55.218285,56.375946,0.00025766972,0.15657185,0.6529006,0.005914705,0.001586683,0.043698583,0.13906996,1.4751914,7,6,Ġsubclass,Ġcoordinated,Ġequivalent,Ġmajor,Ġcoordinate,Ġpart,Ġrandom,Ġcontrary,Ġsort,Ġminor,Ġsimilar,Ġseparate,Ġor,Ġsubset
6,syn,Ġequivalent,5,r-hyp,Ġmajor,toy,doll,2.1,False,['Ġtoy'],['Ġdoll'],1,1,50.108223,58.165943,56.77827,55.888813,52.033054,59.29455,59.98227,2.9885696e-05,0.09438148,0.023562877,0.009681479,0.00020483634,0.29176643,0.580373,1.490613,8,2,Ġequivalent,Ġmajor,Ġcoordinated,Ġsubclass,Ġpart,Ġcomparable,Ġsimilar,Ġmain,Ġrandom,ĠMajor,Ġuniform,major,Ġsuch,Ġparticular
2,hyp,Ġsubclass,2,hyp,Ġsubclass,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,48.758198,54.275978,57.761826,51.007133,47.994854,54.15536,56.251305,9.6071075e-05,0.02392953,0.78130126,0.0009105274,4.4779234e-05,0.021210503,0.17250736,0.9734337,3,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġcoordinate,Ġpart,Ġsimilar,Ġcomparable,Ġcode,Ġcontrary,Ġsystematic,Ġor,Ġrelated,Ġtype
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,jug,jar,2.4,True,['Ġjug'],['Ġjar'],1,1,48.70146,59.71694,59.1305,55.195545,51.42625,53.881817,59.54009,6.8286136e-06,0.41523576,0.23099716,0.0045152013,0.00010415814,0.0012137581,0.34792718,1.5932306,4,8,Ġcoordinated,Ġequivalent,Ġsubclass,Ġpart,Ġmajor,Ġsimilar,Ġcomparable,Ġcoordinate,Ġor,Ġrandom,Ġmodified,Ġtype,Ġcorresponding,Ġcoordinating
6,syn,Ġequivalent,6,syn,Ġequivalent,flower,bloom,2.45,True,['Ġflower'],['Ġbloom'],1,1,50.295242,59.058144,59.093502,58.715317,52.196045,55.761368,60.72874,1.9314031e-05,0.12346749,0.12791121,0.08763242,0.00012923525,0.004568578,0.65627176,1.4961458,4,7,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġcoordinate,Ġcomponent,Ġtype,Ġrandom,Ġsubset,Ġportion,Ġkind,Ġversion,Ġvariant
2,hyp,Ġsubclass,5,r-hyp,Ġmajor,say,claim,2.1,False,['Ġsay'],['Ġclaim'],1,1,51.006195,55.225147,58.766823,53.216187,52.259487,57.3654,56.707092,0.00030258298,0.020564215,0.70997375,0.002758237,0.001059601,0.17482817,0.090513356,1.2570981,12,11,Ġsubclass,Ġmajor,Ġequivalent,Ġcoordinated,Ġpart,Ġcoordinate,Ġrandom,Ġtype,Ġcontrary,major,Ġmain,Ġmake,Ġindependent,Ġsort
4,no-rel,Ġrandom,4,no-rel,Ġrandom,symptom,orchid,0.08,True,['Ġsymptom'],"['Ġor', 'chid']",1,2,50.297253,55.75553,54.658485,54.99302,60.117584,53.773838,52.58381,5.299452e-05,0.012437449,0.004152315,0.005801983,0.97531927,0.0017143238,0.0005215185,0.21203049,2,1,Ġrandom,Ġcoordinated,Ġpart,Ġsubclass,Ġmajor,Ġequivalent,Ġrandomly,Ġrandomized,Ġcontrary,Ġdifferent,ĠRandom,Ġcoordinate,Ġminor,Ġunrelated
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,sitting,standing,0.15,True,['Ġsitting'],['Ġstanding'],1,1,59.2881,61.265423,56.703175,54.44961,52.34162,53.82529,58.095608,0.11607179,0.8384295,0.0087520005,0.0009191733,0.000111662885,0.0004923322,0.03522357,0.81979907,16,21,Ġcoordinated,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġcoordinating,Ġopposite,Ġmajor,Ġalternative,Ġcoordinate,Ġrandom,Ġalternate,Ġopposed,Ġcoordination
6,syn,Ġequivalent,6,syn,Ġequivalent,infant,baby,3.75,True,['Ġinfant'],['Ġbaby'],1,1,49.806355,58.04634,58.630188,53.486023,49.447796,57.48078,59.92734,2.6569627e-05,0.1006853,0.18052095,0.0010530406,1.8563736e-05,0.057193514,0.66050214,1.4217488,1,8,Ġequivalent,Ġsubclass,Ġcoordinated,Ġmajor,Ġpart,Ġminor,Ġcomparable,Ġsimilar,ĠMajor,Ġprecursor,Ġor,Ġrelated,Ġcoordinate,major
2,hyp,Ġsubclass,3,mero,Ġpart,nucleus,cell,1.23,False,['Ġnucleus'],['Ġcell'],1,1,48.780872,59.610455,60.153618,58.933533,53.27503,53.29471,58.47277,5.5729e-06,0.28139028,0.4843975,0.14299658,0.0004987333,0.0005086456,0.09020264,1.7467542,6,7,Ġsubclass,Ġcoordinated,Ġpart,Ġequivalent,Ġcoordinate,Ġmajor,Ġrandom,Ġcomponent,Ġprecursor,Ġtype,Ġcore,Ġmember,Ġcoordinating,Ġdivision
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,force,gravity,2.15,True,['Ġforce'],['Ġgravity'],1,1,50.51103,56.816692,53.808876,52.963757,50.783768,59.29959,59.195465,7.658338e-05,0.041942053,0.0020719136,0.0008898994,0.000100596706,0.502295,0.45262396,1.2383802,19,3,Ġmajor,Ġequivalent,Ġcoordinated,ĠMajor,Ġsubclass,Ġpart,major,Ġmain,Ġcomparable,Ġsuch,Ġrandom,Ġprincipal,Ġprimary,Ġcontrary
4,no-rel,Ġrandom,4,no-rel,Ġrandom,desire,attack,0.43,True,['Ġdesire'],['Ġattack'],1,1,50.77646,56.23277,56.39702,51.98045,60.410732,53.541187,52.823277,6.3219835e-05,0.014808081,0.017451445,0.00021073662,0.96597344,0.0010035979,0.00048952515,0.25900102,6,15,Ġrandom,Ġsubclass,Ġcoordinated,Ġmajor,Ġequivalent,Ġpart,Ġrandomly,Ġcontrary,Ġrandomized,ĠRandom,Ġcoordinate,random,Ġunrelated,Ġarbitrary
6,syn,Ġequivalent,6,syn,Ġequivalent,motorcycle,bike,5.4,True,['Ġmotorcycle'],['Ġbike'],1,1,49.47213,58.6316,61.69007,57.023693,51.582653,54.856674,62.000515,2.040458e-06,0.01939254,0.41296393,0.003884453,1.6838998e-05,0.00044484175,0.56329536,1.1400121,2,3,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġtype,Ġversion,Ġsimilar,Ġvariant,Ġkind,Ġcoordinate,Ġsort,Ġcomparable,Ġsubset
2,hyp,Ġsubclass,2,hyp,Ġsubclass,god,being,4.78,True,['Ġgod'],['Ġbeing'],1,1,49.286022,55.204338,63.960808,50.1961,51.717266,52.439396,58.51086,4.2158445e-07,0.00015673881,0.9955498,1.0474315e-06,4.7946883e-06,9.871369e-06,0.0042774105,0.042324964,4,15,Ġsubclass,Ġequivalent,Ġcoordinated,Ġclass,Ġcategory,Ġmajor,Ġtype,Ġkind,Ġrandom,Ġgroup,Ġsort,Ġsimilar,Ġother,Ġlevel
6,syn,Ġequivalent,5,r-hyp,Ġmajor,communication,conversation,2.42,False,['Ġcommunication'],['Ġconversation'],1,1,50.519188,57.50675,57.217793,55.790386,51.35673,59.51666,60.03544,4.209901e-05,0.04559642,0.03415379,0.008194533,9.72775e-05,0.34027013,0.5716458,1.4186375,3,1,Ġequivalent,Ġmajor,Ġcoordinated,Ġsubclass,Ġpart,Ġmain,Ġsuch,Ġcomparable,ĠMajor,Ġtype,Ġrandom,Ġsimilar,major,Ġrelated
6,syn,Ġequivalent,6,syn,Ġequivalent,phase,stage,4.33,True,['Ġphase'],['Ġstage'],1,1,51.906998,58.970066,61.28471,55.395283,50.98972,54.698524,61.307777,3.9780083e-05,0.046464078,0.47027773,0.001301993,1.5896328e-05,0.00064864993,0.48125193,1.2455584,6,10,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġcoordinate,Ġtype,Ġcontrary,Ġkind,Ġversion,Ġsubset,Ġcomparable,Ġrelated,Ġsimilar
2,hyp,Ġsubclass,2,hyp,Ġsubclass,cod,fish,5.54,True,['Ġcod'],['Ġfish'],1,1,48.619514,56.964066,65.35352,54.672604,51.313858,54.00658,57.24105,5.3984362e-08,0.00022712265,0.9994375,2.2966307e-05,7.98742e-07,1.1798885e-05,0.0002996081,0.0076315217,7,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġtype,Ġkind,Ġpart,Ġclass,Ġform,Ġmajor,Ġspecies,Ġvariety,Ġsort,Ġgroup,Ġderivative
2,hyp,Ġsubclass,5,r-hyp,Ġmajor,maker,producer,3.15,False,['Ġmaker'],['Ġproducer'],1,1,49.53481,57.05578,59.98507,54.7908,50.681797,57.34782,58.549847,2.1144333e-05,0.039039973,0.7306078,0.0040536015,6.657704e-05,0.052280728,0.17393021,1.2084587,3,3,Ġsubclass,Ġequivalent,Ġmajor,Ġcoordinated,Ġpart,Ġspecialized,Ġdesigner,Ġtype,Ġcomponent,Ġprincipal,Ġspecialist,Ġcoordinate,Ġrandom,Ġindependent
1,cohyp,Ġcoordinated,0,ant,Ġcontrary,daughter,son,1.18,False,['Ġdaughter'],['Ġson'],1,1,61.50369,62.23303,56.73261,54.668556,53.536182,54.93065,58.043015,0.32088208,0.6654166,0.0027182647,0.00034505242,0.00011119914,0.00044844634,0.01007845,1.0176864,1,2,Ġcoordinated,Ġcontrary,Ġequivalent,Ġsubclass,Ġmajor,Ġpart,Ġopposite,Ġrandom,Ġor,Ġcoordinate,Ġcoordination,Ġcoordinating,Ġcombined,Ġalternate
6,syn,Ġequivalent,6,syn,Ġequivalent,wardrobe,closet,3.73,True,['Ġwardrobe'],['Ġcloset'],1,1,50.386555,58.95672,59.9796,58.570553,50.449844,55.556824,62.421295,5.202807e-06,0.027429165,0.07628585,0.01864245,5.542735e-06,0.00091549725,0.8767164,0.7084639,3,5,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġtype,Ġsort,Ġsection,Ġversion,Ġmember,Ġsubset,Ġdivision,Ġsimilar,Ġkind
2,hyp,Ġsubclass,2,hyp,Ġsubclass,emotion,feeling,4.67,True,['Ġemotion'],['Ġfeeling'],1,1,51.45303,56.772655,63.284107,54.064564,51.11634,53.912746,61.87979,5.832919e-06,0.0011917087,0.8017845,7.944395e-05,4.165468e-06,6.825389e-05,0.19686612,0.7309114,1,19,Ġsubclass,Ġequivalent,Ġcoordinated,Ġtype,Ġkind,Ġpart,Ġmajor,Ġsubset,Ġcategory,Ġclass,Ġsort,Ġsense,Ġform,Ġcoordinate
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,snap,pop,2.8,True,['Ġsnap'],['Ġpop'],1,1,49.415707,59.754715,57.42153,54.454144,53.807453,52.90169,56.94188,2.774819e-05,0.85784525,0.08319943,0.004279569,0.0022415374,0.00090610527,0.05150032,0.7715888,26,19,Ġcoordinated,Ġsubclass,Ġequivalent,Ġpart,Ġrandom,Ġmajor,Ġcoordinate,Ġsynchronized,Ġsimilar,Ġmodified,Ġcoordination,Ġor,Ġone,Ġcontrary
