pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['advance'],['take'],1,1,-0.30651432,0.29946202,0.93323827,-1.4515005,-0.63990676,-0.5904718,0.6628501,0.09335688,0.17112698,0.32252547,0.029708797,0.066889174,0.070278935,0.24611378,2.4604788,20,44
2,hyp,2,hyp,aura,light,3.69,True,['aura'],['light'],1,1,-1.2484407,-0.76477987,4.4037995,-0.3434197,-0.41323984,-1.2528663,-0.29153582,0.0033792057,0.005481076,0.96283394,0.008353343,0.0077900053,0.003364284,0.008798186,0.3214683,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['tu', '##sk']",['duty'],2,1,-1.351708,-1.0035989,3.2031004,-0.4666642,1.3413364,-0.88405824,-0.2682942,0.00838535,0.011876901,0.7973508,0.020318469,0.123906925,0.013385018,0.024776613,1.0972884,4,3
2,hyp,2,hyp,place,area,4.77,True,['place'],['area'],1,1,-1.245005,-0.7299786,4.386313,-0.46561027,-0.815075,-1.1502572,-0.29706678,0.0034590063,0.0057892795,0.9651653,0.007541163,0.005317012,0.0038027687,0.008925566,0.30535433,32,6
5,r-hyp,5,r-hyp,material,leather,1.64,True,['material'],['leather'],1,1,-0.5100764,0.25927776,-1.9497724,0.8025569,0.2528877,2.453856,-0.5623944,0.03380779,0.0729698,0.008012441,0.12562795,0.072505,0.6549925,0.032084513,1.7060772,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['add'],['calculate'],1,1,-1.1298954,-0.94108903,3.5691605,-0.8526804,0.69356155,-1.3661028,-0.19413637,0.00813652,0.009827345,0.89374304,0.0107357325,0.050391342,0.0064247334,0.020741187,0.7170694,7,6
1,cohyp,5,r-hyp,toy,doll,2.1,False,['toy'],['doll'],1,1,0.44216862,1.2515874,-1.1705427,-0.6878635,-1.4350736,0.5762651,0.7083858,0.15697344,0.3526568,0.03129209,0.050706007,0.02401874,0.17949963,0.20485324,2.3667114,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,"['ins', '##truct']",['inform'],2,1,-0.94285756,-0.8083499,2.3390472,-1.3996516,0.4498885,-0.9396208,0.52019274,0.025805142,0.029520396,0.68709904,0.01634267,0.10388865,0.0258888,0.11145534,1.5838534,3,3
1,cohyp,1,cohyp,jug,jar,2.4,True,['jug'],['jar'],1,1,-0.9691603,1.2048447,1.0650463,-1.1300786,-1.137485,-0.4964074,0.79607433,0.037617456,0.33078653,0.28763,0.03202606,0.03178974,0.060353633,0.21979666,2.2650838,4,8
2,hyp,6,syn,flower,bloom,2.45,False,['flower'],['bloom'],1,1,-1.4784093,-0.7492981,4.2711287,-0.8289086,-0.30386004,-1.1845238,-0.065539695,0.003051391,0.0063262577,0.95827574,0.005842148,0.009876386,0.0040938393,0.012534277,0.35143387,4,7
2,hyp,5,r-hyp,say,claim,2.1,False,['say'],['claim'],1,1,-0.8962711,-0.58192265,2.5304873,-1.3341019,0.50119877,-1.2914333,0.6409386,0.02316873,0.03172648,0.7130573,0.014953907,0.093716405,0.015605777,0.10777147,1.4824915,12,11
