pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
4,no-rel,random,4,no-rel,random,advance,take,1.42,True,['advance'],['take'],1,1,11.581989,13.974283,14.344764,10.09387,17.094461,14.144231,9.192003,0.0034622753,0.0378723,0.054855388,0.0007817712,0.85782325,0.044887863,0.0003172516,0.83944154,20,44,random,minor,major,coordinated,contrary,part,synonym,important,natural,necessary,perfect,possible,normal,slow
2,hyp,minor,2,hyp,minor,aura,light,3.69,True,['aura'],['light'],1,1,8.379087,13.13195,16.427752,12.025496,14.855979,8.419056,9.011514,0.00025395313,0.029437147,0.7947746,0.009735729,0.1650562,0.00026430882,0.00047798338,0.9185802,3,47,minor,random,coordinated,part,synonym,major,contrary,lesser,small,subtle,scattering,scattered,localized,medium
4,no-rel,random,4,no-rel,random,tusk,duty,0.08,True,"['tu', '##sk']",['duty'],2,1,7.584602,9.097897,14.048376,10.410728,18.008904,9.911671,7.592476,2.9117942e-05,0.00013224401,0.018678498,0.0004915092,0.98034096,0.00029839642,2.934811e-05,0.14682321,4,3,random,minor,part,major,coordinated,synonym,contrary,randomly,accidental,small,little,bit,strange,phantom
2,hyp,minor,2,hyp,minor,place,area,4.77,True,['place'],['area'],1,1,11.289404,14.0469,19.28486,13.755015,10.606334,14.010538,15.225859,0.00032648628,0.005145531,0.9688302,0.0038429648,0.00016489647,0.0049617914,0.016728058,0.25677043,32,6,minor,synonym,coordinated,major,part,contrary,random,small,subset,non,related,complementary,sub,kind
5,r-hyp,major,5,r-hyp,major,material,leather,1.64,True,['material'],['leather'],1,1,4.9934835,8.759034,9.503629,12.749468,9.6811495,19.81304,8.401064,3.660442e-07,1.5808524e-05,3.3286233e-05,0.0008548987,3.975218e-05,0.99904484,1.1051643e-05,0.0116086155,11,2,major,main,part,key,primary,principal,random,important,minor,central,focus,fundamental,coordinated,big
2,hyp,minor,2,hyp,minor,add,calculate,5.23,True,['add'],['calculate'],1,1,6.946054,11.765655,18.917763,11.994313,13.883822,12.864084,10.142641,6.2530494e-06,0.00077484996,0.9893244,0.0009739188,0.0064435652,0.0023241255,0.00015288038,0.10234496,7,6,minor,random,major,part,coordinated,synonym,small,simple,bit,short,slow,basic,little,mini
5,r-hyp,major,5,r-hyp,major,toy,doll,2.1,True,['toy'],['doll'],1,1,7.443271,14.505463,11.998389,12.179228,9.778855,17.07679,15.560304,4.998365e-05,0.05833088,0.0047543417,0.005696756,0.00051660556,0.76315325,0.16749822,1.0540175,8,2,major,synonym,coordinated,part,minor,random,synonymous,important,main,precursor,principal,related,specific,known
2,hyp,minor,2,hyp,minor,instruct,inform,4.31,True,"['ins', '##truct']",['inform'],2,1,8.002437,12.610642,17.032513,10.776385,11.959451,15.759264,13.786483,8.942409e-05,0.008969596,0.74673533,0.0014327326,0.0046769627,0.20902672,0.02906925,1.0469737,3,3,minor,major,synonym,coordinated,random,part,contrary,general,important,key,small,short,basic,great
2,hyp,minor,1,cohyp,coordinated,jug,jar,2.4,False,['jug'],['jar'],1,1,7.674443,15.34938,17.346598,11.491256,10.49693,12.864385,14.663156,5.1678875e-05,0.1113002,0.8201188,0.002349276,0.00086916843,0.009274199,0.056036714,0.91285986,4,8,minor,coordinated,synonym,major,part,random,small,kind,related,type,contrary,mini,sub,lesser
3,mero,part,6,syn,synonym,flower,bloom,2.45,False,['flower'],['bloom'],1,1,7.9696774,14.589197,14.689452,14.927299,13.870131,14.529685,10.802242,0.0002689029,0.20156556,0.2228212,0.2826519,0.09820411,0.18991993,0.0045683854,2.2862892,4,7,part,minor,coordinated,major,random,synonym,general,organized,contrary,subject,member,medium,big,localized
