pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['advance'],['take'],1,1,-1.5829008,-0.7095392,2.725422,-0.5813929,-0.5280797,0.07719266,-0.3539493,0.010871692,0.026037144,0.8079379,0.029596929,0.031217646,0.057182953,0.037155584,1.1755555,20,44
2,hyp,2,hyp,aura,light,3.69,True,['aura'],['light'],1,1,-1.7435871,-1.2666905,4.287831,-0.6973808,-0.9634277,-0.2715677,-0.13779142,0.002307953,0.0037182656,0.9608121,0.0065703522,0.005035538,0.01005812,0.011497808,0.33252877,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['tu', '##sk']",['duty'],2,1,-1.7929324,-1.295226,4.5590687,-0.6870177,-1.0330786,-0.37894696,-0.20452854,0.001693616,0.0027859036,0.9715251,0.0051180883,0.0036208895,0.0069646793,0.008291825,0.25527716,4,3
2,hyp,2,hyp,place,area,4.77,True,['place'],['area'],1,1,-1.6426159,-1.2985717,4.5796723,-0.7662293,-1.134855,-0.37870735,-0.28937557,0.0019314776,0.0027246217,0.9731843,0.0046398034,0.0032092792,0.0068359384,0.00747471,0.24330977,32,6
5,r-hyp,5,r-hyp,material,leather,1.64,True,['material'],['leather'],1,1,-0.78748953,0.1768942,-0.6908685,0.28727192,-0.064039074,0.43908733,-0.6239647,0.069917195,0.18340471,0.07700979,0.204808,0.14413668,0.23838532,0.082338296,2.6630316,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['add'],['calculate'],1,1,-1.6643617,-0.65309155,2.563343,-0.6028193,-0.561118,0.17339784,-0.2411649,0.011280779,0.031011896,0.7734069,0.032610778,0.033999443,0.07087091,0.046819385,1.3194218,7,6
2,hyp,5,r-hyp,toy,doll,2.1,False,['toy'],['doll'],1,1,-1.1647799,-0.43922678,1.7421565,-0.49443153,-0.49728903,0.26756358,-0.12953001,0.030983644,0.06400828,0.5670207,0.060570493,0.060397662,0.12977509,0.087244056,2.0521483,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,"['ins', '##truct']",['inform'],2,1,-1.6895303,-1.2454478,4.468885,-0.7662581,-1.00659,-0.34877643,-0.20924777,0.0020493865,0.0031951154,0.9687008,0.0051593604,0.0040571513,0.007832601,0.00900539,0.27666026,3,3
2,hyp,1,cohyp,jug,jar,2.4,False,['jug'],['jar'],1,1,-1.6737226,-1.1815555,4.5854683,-0.6389683,-1.0863229,-0.2708904,-0.24399592,0.0018577358,0.0030389908,0.97121656,0.0052284384,0.0033426315,0.0075548594,0.007760797,0.2579591,4,8
2,hyp,6,syn,flower,bloom,2.45,False,['flower'],['bloom'],1,1,-1.6394343,-0.93276924,3.4989634,-0.60011274,-0.742246,-0.12657867,-0.09930162,0.005320435,0.010785688,0.9068279,0.015042454,0.013049413,0.024153054,0.024820942,0.67348754,4,7
2,hyp,5,r-hyp,say,claim,2.1,False,['say'],['claim'],1,1,-1.8419479,-1.0723745,3.6012926,-0.6011048,-0.7120405,-0.13804398,-0.14342281,0.0039703944,0.008571468,0.9179161,0.013731723,0.012289841,0.021818748,0.0217017,0.6072187,12,11
2,hyp,4,no-rel,symptom,orchid,0.08,False,"['sy', '##mpt', '##om']",['orchid'],3,1,-1.2690425,0.05586031,0.51152563,-0.13101102,0.15196949,0.19016364,-0.2274152,0.039851207,0.14991306,0.23644623,0.12436045,0.16503617,0.17146152,0.11293134,2.6821132,2,1
5,r-hyp,1,cohyp,sitting,standing,0.15,False,['sitting'],['standing'],1,1,-0.9592922,0.06951834,0.014350994,-0.025412707,-0.0391062,0.4921925,-0.46151635,0.05742528,0.16066077,0.15203759,0.14611064,0.14412351,0.24517429,0.09446794,2.7007108,16,21
5,r-hyp,6,syn,infant,baby,3.75,False,['infant'],['baby'],1,1,-0.9178464,-0.13583244,-0.11561932,-0.1040352,-0.38995668,0.39935744,-0.19253708,0.06593456,0.14412437,0.14706722,0.14878076,0.11178219,0.24613163,0.13617924,2.719968,1,8
