pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,-0.16132762,-0.54107815,0.45931906,0.017144138,-0.10825266,-0.23407145,0.035969056,0.12591279,0.086128384,0.23421422,0.15051478,0.13277613,0.11707862,0.15337504,2.746683,20,44
2,hyp,2,hyp,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,-0.16266952,-0.54142696,0.45817727,0.017637337,-0.10720144,-0.23466119,0.04038239,0.12569906,0.08606761,0.23386344,0.15053529,0.13286832,0.11696783,0.15399843,2.7467594,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['Ġt', 'usk']",['Ġduty'],2,1,-0.16208227,-0.5409998,0.45846778,0.017276967,-0.10764566,-0.23475632,0.037863944,0.12581481,0.08613308,0.23400937,0.1505312,0.13285358,0.11699569,0.1536623,2.7467675,4,3
2,hyp,2,hyp,place,area,4.77,True,['Ġplace'],['Ġarea'],1,1,-0.16240269,-0.5416748,0.45812646,0.017663294,-0.1076566,-0.23475844,0.039079737,0.1257663,0.08606936,0.23391429,0.15057956,0.1328435,0.11698782,0.15383922,2.746754,32,6
2,hyp,5,r-hyp,material,leather,1.64,False,['Ġmaterial'],['Ġleather'],1,1,-0.16307251,-0.5412131,0.4584127,0.017781163,-0.10749416,-0.23442999,0.040339857,0.12564513,0.086083785,0.23391244,0.15055302,0.13282599,0.116991825,0.1539879,2.7467287,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,-0.16300012,-0.5405049,0.45932057,0.018242473,-0.106790274,-0.23401159,0.041276865,0.12557401,0.08608977,0.23397541,0.15052633,0.13283466,0.11696606,0.15403384,2.7466655,7,6
2,hyp,5,r-hyp,toy,doll,2.1,False,['Ġtoy'],['Ġdoll'],1,1,-0.16131575,-0.5418447,0.45924795,0.016857708,-0.10839805,-0.23459825,0.03704875,0.12591927,0.086065784,0.23420684,0.15047763,0.13276207,0.11702159,0.15354681,2.7466106,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,-0.16126703,-0.5404657,0.45860928,0.0180048,-0.108352154,-0.23364279,0.03718136,0.12588933,0.08615988,0.23399028,0.1506072,0.13273016,0.11709991,0.15352319,2.74684,3,3
2,hyp,1,cohyp,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,-0.16280556,-0.5412164,0.45895088,0.017479533,-0.10679719,-0.23444,0.03977471,0.12566383,0.086073324,0.23401068,0.15048982,0.13290288,0.11697683,0.1538827,2.7466745,4,8
2,hyp,6,syn,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,-0.16235125,-0.5413424,0.4585232,0.01776939,-0.10708669,-0.23463503,0.04057916,0.12571433,0.08605796,0.23389834,0.15052554,0.13285744,0.116947874,0.15399846,2.7467241,4,7
2,hyp,5,r-hyp,say,claim,2.1,False,['Ġsay'],['Ġclaim'],1,1,-0.16191421,-0.54101974,0.4588779,0.016728217,-0.108053654,-0.23443621,0.038663767,0.12581848,0.0861194,0.23407282,0.15042771,0.13278094,0.117016874,0.15376388,2.7467089,12,11
2,hyp,4,no-rel,symptom,orchid,0.08,False,['Ġsymptom'],"['Ġor', 'chid']",1,2,-0.16218196,-0.5414384,0.4581795,0.017221535,-0.1074588,-0.23446429,0.03809932,0.12580615,0.08609798,0.23394915,0.1505275,0.13288252,0.11703348,0.15370321,2.7467928,2,1
2,hyp,1,cohyp,sitting,standing,0.15,False,['Ġsitting'],['Ġstanding'],1,1,-0.16057932,-0.5426345,0.45824826,0.016094381,-0.107869044,-0.23522496,0.038734604,0.12602061,0.0860037,0.23398875,0.15037304,0.13284138,0.116956234,0.15381636,2.746708,16,21
2,hyp,6,syn,infant,baby,3.75,False,['Ġinfant'],['Ġbaby'],1,1,-0.16083784,-0.5420937,0.45827925,0.016998375,-0.10890509,-0.23489127,0.036539942,0.12602311,0.08607419,0.23406117,0.15055096,0.13274077,0.11702785,0.1535219,2.746736,1,8
2,hyp,3,mero,nucleus,cell,1.23,False,['Ġnucleus'],['Ġcell'],1,1,-0.16284193,-0.5419288,0.4586062,0.01747104,-0.10651085,-0.2349889,0.042032205,0.1256374,0.08599706,0.23388934,0.15046236,0.13291782,0.1168923,0.15420365,2.7466445,6,7
2,hyp,5,r-hyp,force,gravity,2.15,False,['Ġforce'],['Ġgravity'],1,1,-0.16484825,-0.5396729,0.4592991,0.01963001,-0.10644977,-0.23392226,0.04248674,0.12530631,0.08613679,0.23390348,0.15069221,0.1328419,0.11694307,0.15417622,2.7466667,19,3
2,hyp,4,no-rel,desire,attack,0.43,False,['Ġdesire'],['Ġattack'],1,1,-0.16226159,-0.54141,0.45892859,0.01688146,-0.10812774,-0.23429224,0.03775745,0.12579675,0.08610084,0.23412558,0.15047704,0.1327943,0.117054164,0.15365142,2.7466736,6,15
2,hyp,6,syn,motorcycle,bike,5.4,False,['Ġmotorcycle'],['Ġbike'],1,1,-0.16255002,-0.5415563,0.45921344,0.017536277,-0.1079548,-0.23441756,0.03934764,0.12571403,0.086056456,0.23410583,0.15052003,0.13276823,0.116996296,0.15383914,2.7465978,2,3
2,hyp,2,hyp,god,being,4.78,True,['Ġgod'],['Ġbeing'],1,1,-0.1608241,-0.5427496,0.45795426,0.016662205,-0.10795869,-0.23530766,0.039063554,0.12598914,0.08599337,0.2339188,0.1504577,0.1328288,0.11694598,0.15386619,2.7467284,4,15
