pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,-0.860953,-0.15887457,3.0139656,-0.92117333,-1.0181149,-0.98245454,0.500533,0.017306905,0.034924336,0.83382535,0.016295437,0.014789883,0.015326814,0.06753132,1.0305893,20,44
2,hyp,2,hyp,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,-1.3620399,-0.046560183,3.9906988,-0.6651972,-1.7656491,-1.3889774,0.3012206,0.004447653,0.01657435,0.93928164,0.008928239,0.0029706112,0.0043294434,0.023467988,0.46441278,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['Ġt', 'usk']",['Ġduty'],2,1,-1.3318712,-0.3499942,3.611339,-0.93293816,-1.0752258,-0.83185554,0.51176167,0.0064666257,0.01726241,0.90674806,0.009636784,0.008358674,0.010661832,0.04086554,0.65677655,4,3
2,hyp,2,hyp,place,area,4.77,True,['Ġplace'],['Ġarea'],1,1,-1.444741,-0.7883644,4.5592437,-0.96780676,-1.5327704,-1.1908718,0.042986196,0.002402633,0.0046317815,0.9731611,0.0038709466,0.0022001716,0.003097001,0.010636509,0.2409934,32,6
5,r-hyp,5,r-hyp,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,-0.37430653,-0.5153263,-0.73819464,-0.2094376,0.20857313,2.1333249,-0.35451034,0.053107653,0.046122514,0.036908165,0.062626585,0.09512583,0.65193987,0.054169454,1.8087064,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,-1.0400966,0.3336349,2.1426232,-0.82264733,-1.3403488,-0.27517137,0.96216214,0.024630276,0.097291134,0.5938912,0.030613026,0.018241953,0.052926373,0.18240602,1.836622,7,6
5,r-hyp,5,r-hyp,toy,doll,2.1,True,['Ġtoy'],['Ġdoll'],1,1,-0.18395954,-0.0070331,-1.3541845,0.4456565,-0.7260094,2.0840132,-0.22547546,0.06417902,0.076600425,0.019914566,0.120456934,0.037323624,0.6199563,0.061569106,1.8707898,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,-0.84888506,-0.5551679,3.2359242,-1.409236,-1.2900833,-0.84578454,0.6539022,0.014602039,0.01958724,0.867808,0.008337891,0.009392982,0.014647381,0.065624446,0.84565306,3,3
2,hyp,1,cohyp,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,-1.6389292,0.1707269,3.8715844,-0.3946223,-1.7785234,-1.4432292,0.09053641,0.003765336,0.022999978,0.93108535,0.013067708,0.003274755,0.0045792595,0.021227613,0.5137808,4,8
1,cohyp,6,syn,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,-0.19476491,0.66298556,-0.26770014,0.5289063,-2.068002,-0.07461259,0.6275452,0.10094335,0.23800935,0.0938431,0.20814411,0.015507479,0.11383064,0.22972193,2.5560648,4,7
2,hyp,5,r-hyp,say,claim,2.1,False,['Ġsay'],['Ġclaim'],1,1,-1.3118571,-0.7233141,4.3746123,-1.1099775,-1.5160234,-1.0159982,0.20707352,0.0032722212,0.005894454,0.9648171,0.0040042205,0.0026679304,0.0043987827,0.014945345,0.30029458,12,11
4,no-rel,4,no-rel,symptom,orchid,0.08,True,['Ġsymptom'],"['Ġor', 'chid']",1,2,-0.5795518,-0.31868342,-1.4859681,-0.46897328,2.8381474,1.2755661,-0.54506344,0.023954585,0.031094417,0.0096769165,0.026755452,0.7305949,0.15312855,0.024795154,1.3668327,2,1
2,hyp,1,cohyp,sitting,standing,0.15,False,['Ġsitting'],['Ġstanding'],1,1,-0.37886736,0.8154139,1.1691494,0.28668454,-1.9573034,-0.39817008,0.3431659,0.07044894,0.23256494,0.33126047,0.13706292,0.014533438,0.06910212,0.14502722,2.439106,16,21
2,hyp,6,syn,infant,baby,3.75,False,['Ġinfant'],['Ġbaby'],1,1,-1.3463153,-0.20705377,3.295669,-0.2865354,-2.10529,-0.947376,0.39117342,0.008445827,0.026388654,0.8762548,0.024372425,0.003953882,0.012586339,0.04799809,0.815429,1,8
3,mero,3,mero,nucleus,cell,1.23,True,['Ġnucleus'],['Ġcell'],1,1,-0.74079007,1.1240636,0.5734696,1.3299111,-1.9663376,-0.70115256,0.38562608,0.0425062,0.27437714,0.15820782,0.33709037,0.012479688,0.04422488,0.13111384,2.3174658,6,7
5,r-hyp,5,r-hyp,force,gravity,2.15,True,['Ġforce'],['Ġgravity'],1,1,0.12169612,-0.03226966,-1.611495,-0.15673389,0.06744333,2.2737913,-0.24673349,0.07672909,0.06577994,0.0135595305,0.0580817,0.07267722,0.66008985,0.053082705,1.7603757,19,3
4,no-rel,4,no-rel,desire,attack,0.43,True,['Ġdesire'],['Ġattack'],1,1,-0.0805606,-0.51141876,-1.4177858,-0.98655695,2.2027118,1.7237933,-0.32889977,0.05268279,0.03424124,0.013833091,0.021291172,0.5167511,0.320103,0.041097596,1.8015664,6,15
2,hyp,6,syn,motorcycle,bike,5.4,False,['Ġmotorcycle'],['Ġbike'],1,1,-1.502344,-0.34142706,4.2942343,-0.63594335,-1.7760719,-1.4861354,0.09210624,0.0029201764,0.009323716,0.9612384,0.006945158,0.002220908,0.0029678943,0.014383684,0.32460845,2,3
2,hyp,2,hyp,god,being,4.78,True,['Ġgod'],['Ġbeing'],1,1,-1.4811193,-0.8962509,4.6133704,-1.1976898,-1.357556,-1.0968608,-0.13104501,0.002202702,0.00395331,0.97669494,0.0029244735,0.0024924048,0.0032347222,0.00849739,0.21560921,4,15
5,r-hyp,5,r-hyp,communication,conversation,2.42,True,['Ġcommunication'],['Ġconversation'],1,1,-0.509593,-0.22651443,0.38642615,0.32814977,-1.5532658,0.5394134,0.5292984,0.07621231,0.10114971,0.18670732,0.17613766,0.02683884,0.21757191,0.21538226,2.6066113,3,1
2,hyp,6,syn,phase,stage,4.33,False,['Ġphase'],['Ġstage'],1,1,-1.1973873,-0.45126265,3.8596292,-0.33534026,-1.8172228,-1.2753856,0.22396141,0.0059451787,0.012537264,0.93411255,0.014078204,0.0031987007,0.0054990887,0.024629112,0.5010009,6,10
2,hyp,2,hyp,cod,fish,5.54,True,['Ġcod'],['Ġfish'],1,1,-1.7025986,-0.6740835,4.6969233,-1.0067027,-1.2934589,-1.2753055,-0.20631921,0.0016263777,0.0045488304,0.9783594,0.0032617094,0.0024485472,0.0024934022,0.0072618495,0.2026802,7,6
2,hyp,5,r-hyp,maker,producer,3.15,False,['Ġmaker'],['Ġproducer'],1,1,-0.96471214,-0.5896201,3.2009876,-0.58050054,-1.8956863,-0.69305986,0.46468455,0.013469133,0.019599281,0.8679209,0.019778833,0.0053091226,0.017673265,0.056249518,0.8607766,3,3
3,mero,0,ant,daughter,son,1.18,False,['Ġdaughter'],['Ġson'],1,1,0.14276798,0.7090229,-0.36682355,0.8470519,-1.844705,0.048745964,0.4259187,0.12887585,0.22703505,0.077420995,0.26063827,0.017661313,0.11731088,0.1710576,2.5592427,1,2
3,mero,6,syn,wardrobe,closet,3.73,False,['Ġwardrobe'],['Ġcloset'],1,1,-0.22744597,0.98439914,-1.14381,2.0813339,-1.4636804,0.12109491,0.08254886,0.05588877,0.18776827,0.02235387,0.56236064,0.016234344,0.07919431,0.076199755,1.9444765,3,5
2,hyp,2,hyp,emotion,feeling,4.67,True,['Ġemotion'],['Ġfeeling'],1,1,-1.5000284,-0.76271343,4.52845,-1.131525,-1.2823995,-1.0752192,0.08888701,0.002340332,0.004892033,0.97143215,0.0033831133,0.002909327,0.0035790673,0.011463965,0.25388822,1,19
2,hyp,1,cohyp,snap,pop,2.8,False,['Ġsnap'],['Ġpop'],1,1,-0.8673933,0.8809817,1.4668174,-0.5258136,-1.1981841,-0.9412894,0.62297636,0.04071728,0.23393132,0.42025566,0.057296082,0.029249482,0.037816912,0.18073326,2.214071,26,19
2,hyp,5,r-hyp,idea,suggestion,2.38,False,['Ġidea'],['Ġsuggestion'],1,1,-0.8345953,0.17439435,1.7315644,-0.08169954,-2.1337519,-0.5657737,0.93229204,0.038000412,0.104228616,0.49460363,0.08068018,0.010365058,0.049720567,0.22240151,2.0805948,5,6
2,hyp,2,hyp,suggestion,idea,5.1,True,['Ġsuggestion'],['Ġidea'],1,1,-1.4435979,-0.6999412,4.517022,-1.0881491,-1.4836155,-1.1787442,0.13756754,0.002503094,0.005265543,0.97082627,0.0035714668,0.002404904,0.0032621324,0.01216658,0.25724813,6,5
2,hyp,2,hyp,volleyball,activity,4.86,True,['Ġvolleyball'],['Ġactivity'],1,1,-1.615894,-0.8618129,4.613916,-1.0608567,-1.0770909,-1.0875947,-0.17194383,0.0019224336,0.004086434,0.9759405,0.0033488898,0.0032949632,0.0032605347,0.008146123,0.22223006,2,6
3,mero,1,cohyp,cigarette,cigar,2.92,False,['Ġcigarette'],['Ġcigar'],1,1,-0.40797967,1.3878776,-1.3923721,1.4695973,-1.5656015,0.29235166,0.05241838,0.05602458,0.33752778,0.020934492,0.36626884,0.017604753,0.11285705,0.088782415,2.1773005,1,1
4,no-rel,4,no-rel,bread,football,0.08,True,['Ġbread'],['Ġfootball'],1,1,-0.7068454,-0.2680747,-1.1718276,-0.6956728,2.9023325,0.987605,-0.52331614,0.020933215,0.032463226,0.013149124,0.021168409,0.7731826,0.11395317,0.025150217,1.2548476,3,2
2,hyp,2,hyp,kidnap,take,4.69,True,['Ġkidnap'],['Ġtake'],1,1,-1.3146651,-0.48509112,4.271528,-0.9693933,-1.3724766,-1.3155644,0.29432774,0.0035924218,0.00823506,0.95816463,0.005073843,0.0033906284,0.0035891924,0.017954119,0.34503952,1,44
4,no-rel,4,no-rel,mouth,universe,0.29,True,['Ġmouth'],['Ġuniverse'],1,1,-0.46605536,-0.2632679,-1.5893419,-0.33564228,2.884153,1.2632518,-0.52836746,0.025790257,0.03158822,0.008387232,0.029382814,0.735246,0.14537317,0.024232257,1.3616586,11,3
2,hyp,2,hyp,trout,fish,6.0,True,['Ġtrout'],['Ġfish'],1,1,-1.7192056,-0.6898543,4.6686497,-1.072205,-1.2913944,-1.2516959,-0.18638563,0.0016446008,0.0046036495,0.977847,0.0031408656,0.0025226483,0.0026248083,0.007616507,0.20653732,2,6
2,hyp,2,hyp,pan,utensil,2.69,True,['Ġpan'],"['Ġut', 'ens', 'il']",1,3,-1.633935,-0.66075987,4.656338,-0.88393813,-1.3870863,-1.2192881,-0.22380647,0.0018117443,0.0047944793,0.97707486,0.00383545,0.002319006,0.002742683,0.0074217785,0.21305667,7,1
2,hyp,2,hyp,conversation,communication,6.0,True,['Ġconversation'],['Ġcommunication'],1,1,-1.4695097,-0.6550895,4.3402147,-0.8950741,-1.5669899,-1.1632438,0.40552446,0.0028789598,0.006500306,0.96021134,0.005113401,0.0026115626,0.003910616,0.018773817,0.32805023,1,3
2,hyp,4,no-rel,swallow,waste,0.9,False,['Ġswallow'],['Ġwaste'],1,1,-1.260364,0.07133556,3.3505492,-0.8282526,-1.7981013,-1.2970006,0.4103278,0.008789826,0.03329125,0.88404524,0.013540785,0.0051338593,0.008473627,0.046725355,0.76856184,11,16
5,r-hyp,0,ant,advance,retreat,1.0,False,['Ġadvance'],['Ġretreat'],1,1,0.93593,0.2105085,-2.0289311,-0.15731914,-0.07104978,1.6643639,-0.033226937,0.21333924,0.10328189,0.011001399,0.07149549,0.07793723,0.44200334,0.0809415,2.2585835,20,11
4,no-rel,4,no-rel,path,leopard,0.2,True,['Ġpath'],"['Ġle', 'opard']",1,2,-0.68918204,-0.5488283,-0.8219611,-0.9273682,3.008287,0.6447516,-0.40119958,0.020288447,0.023345524,0.017765751,0.015988432,0.8185386,0.07701384,0.02705939,1.1015685,4,2
2,hyp,5,r-hyp,crook,burglar,2.5,False,"['Ġcro', 'ok']","['Ġburg', 'lar']",2,2,-0.74062514,0.4625965,1.7599115,0.2096037,-2.1780934,-0.5850824,0.5234175,0.041577123,0.13848636,0.506785,0.107530974,0.0098757455,0.04857421,0.14717065,2.1132202,4,1
2,hyp,2,hyp,slay,kill,5.55,True,['Ġslay'],['Ġkill'],1,1,-1.3801793,-0.7561814,4.0072527,-1.1141737,-1.527865,-1.1007698,0.3929069,0.0043311347,0.008083522,0.94696456,0.005651015,0.0037364804,0.00572727,0.025506055,0.41462833,1,17
4,no-rel,2,hyp,catch,seize,3.0,False,['Ġcatch'],['Ġseize'],1,1,-0.17113295,0.13658309,-1.6373832,-0.7227149,2.116727,1.2829475,-0.08808442,0.054382958,0.07397794,0.012551004,0.031326644,0.5358804,0.23278876,0.05909223,1.9551426,39,8
4,no-rel,0,ant,decline,accept,0.7,False,['Ġdecline'],['Ġaccept'],1,1,-0.007071535,-0.42331284,-1.3344043,-0.9811509,1.7529454,1.4650848,-0.07694583,0.07459394,0.04919627,0.019781087,0.028162178,0.43357992,0.3251269,0.06955967,2.0673482,11,11
