pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,-1.1262828,0.3589947,4.2823715,-2.1211812,-2.5296493,-0.33454213,1.3348975,0.0041103475,0.018152079,0.9179674,0.0015198458,0.0010101927,0.009072502,0.04816766,0.54752594,20,44
2,hyp,2,hyp,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,-1.9020338,-0.29200476,6.612403,-1.311136,-1.9670563,-1.2208123,0.50175995,0.00019967958,0.0009989884,0.99564964,0.0003605431,0.00018710902,0.0003946248,0.0022094697,0.0490689,3,47
4,no-rel,4,no-rel,tusk,duty,0.08,True,"['Ġt', 'usk']",['Ġduty'],2,1,-1.5896971,-0.7389032,-0.859028,-0.05087967,5.6235137,-0.5316974,-1.4485302,0.00072920695,0.0017074425,0.0015141766,0.0033974333,0.9897114,0.0021005566,0.0008397672,0.10737624,4,3
2,hyp,2,hyp,place,area,4.77,True,['Ġplace'],['Ġarea'],1,1,-1.6765639,-0.7070464,6.0708294,-1.2586721,-2.7630594,-0.85079545,1.4466729,0.00042625304,0.0011238892,0.98700094,0.0006473743,0.00014381637,0.00097340636,0.009684383,0.117636286,32,6
5,r-hyp,5,r-hyp,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,-1.3717781,-1.3529894,-1.2800841,-1.0935626,-0.9944184,5.689897,-0.24858546,0.0008507986,0.0008669349,0.00093250023,0.00112371,0.001240829,0.9923693,0.0026159126,0.083278924,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,-1.9380559,-0.515286,6.5895743,-1.6162412,-1.7926424,-0.83008915,0.29724002,0.0001971407,0.00081785675,0.9960448,0.000271981,0.00022799669,0.0005969803,0.0018431161,0.04562473,7,6
5,r-hyp,5,r-hyp,toy,doll,2.1,True,['Ġtoy'],['Ġdoll'],1,1,-1.0534445,-0.5087204,-1.2555298,-1.326593,-1.606771,5.1099734,0.23665714,0.0020679988,0.0035655037,0.0016896069,0.0015737053,0.001189169,0.98240066,0.0075133615,0.16738474,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,-1.7591511,0.064118415,4.575384,-1.4833481,-2.7743335,-0.41145942,2.26558,0.001581295,0.009791489,0.8913875,0.002083496,0.00057296053,0.006085663,0.088497564,0.6070277,3,3
2,hyp,1,cohyp,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,-1.5101376,1.5177206,3.7713063,-1.3822603,-3.003903,-1.5440387,2.6488142,0.0035132281,0.0725585,0.6908888,0.0039924798,0.00078880944,0.0033961216,0.224862,1.2237303,4,8
2,hyp,6,syn,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,-1.2905427,0.8321318,3.4635227,-0.67856055,-3.2573605,-1.6789942,3.2628887,0.0044837343,0.037454654,0.52036047,0.00826838,0.00062728045,0.0030404476,0.4257651,1.3166468,4,7
2,hyp,5,r-hyp,say,claim,2.1,False,['Ġsay'],['Ġclaim'],1,1,-2.0410326,-0.6244019,5.67213,-1.2511475,-2.608697,-0.7190255,1.5267032,0.0004376966,0.0018047119,0.9793931,0.0009643078,0.00024810742,0.0016417741,0.015510332,0.17179915,12,11
4,no-rel,4,no-rel,symptom,orchid,0.08,True,['Ġsymptom'],"['Ġor', 'chid']",1,2,-1.6781939,-0.9963472,-1.675509,0.13953759,5.5885267,0.80987257,-1.6631153,0.0006872669,0.0013590881,0.00068911473,0.004232104,0.9840613,0.008273305,0.0006977084,0.14812411,2,1
1,cohyp,1,cohyp,sitting,standing,0.15,True,['Ġsitting'],['Ġstanding'],1,1,2.4803925,3.8484418,-1.8791906,-0.8596176,-1.5466893,-1.2766671,-0.3131492,0.19691688,0.77342683,0.0025173293,0.006978066,0.0035102947,0.004598464,0.012052113,0.96119523,16,21
6,syn,6,syn,infant,baby,3.75,True,['Ġinfant'],['Ġbaby'],1,1,-1.0166181,1.3842274,0.21814455,-0.8221608,-2.6366203,-0.40637445,3.5711906,0.008546839,0.094293006,0.029380295,0.010381429,0.0016914045,0.015733704,0.83997333,0.9190202,1,8
2,hyp,3,mero,nucleus,cell,1.23,False,['Ġnucleus'],['Ġcell'],1,1,-2.3736544,0.37255433,4.5625453,1.8230681,-2.357439,-2.023886,0.82549304,0.0008780779,0.013683472,0.9034129,0.058364194,0.00089243223,0.0012457629,0.021523116,0.60550034,6,7
5,r-hyp,5,r-hyp,force,gravity,2.15,True,['Ġforce'],['Ġgravity'],1,1,-0.8407009,-0.7294724,-1.6976619,-1.3864541,-0.6677382,5.3408847,-0.45672995,0.0020427469,0.0022830765,0.00086704415,0.0011835784,0.0024284618,0.98819613,0.0029989632,0.12176952,19,3
4,no-rel,4,no-rel,desire,attack,0.43,True,['Ġdesire'],['Ġattack'],1,1,-1.1396685,-1.1029855,-1.1001595,-0.6733413,5.6236806,0.16620106,-1.599769,0.0011434715,0.0011861962,0.001189553,0.0018228403,0.98971575,0.0042204354,0.00072178215,0.10643318,6,15
2,hyp,6,syn,motorcycle,bike,5.4,False,['Ġmotorcycle'],['Ġbike'],1,1,-1.9971244,-0.51447666,6.363587,-1.2751927,-2.539867,-1.0858376,1.0410845,0.00023217298,0.0010226271,0.99271,0.00047790608,0.00013492782,0.0005775351,0.0048449477,0.0739138,2,3
2,hyp,2,hyp,god,being,4.78,True,['Ġgod'],['Ġbeing'],1,1,-1.813758,-0.63280123,6.799963,-1.2774582,-1.8552165,-0.9772157,-0.06822156,0.00018110484,0.00058994716,0.99729013,0.0003096293,0.00017374993,0.0004180572,0.0010375448,0.033240993,4,15
5,r-hyp,5,r-hyp,communication,conversation,2.42,True,['Ġcommunication'],['Ġconversation'],1,1,-1.5188919,-1.4226328,-0.8056487,-1.0991802,-1.382371,5.3095,0.09157235,0.0010689255,0.0011769343,0.0021812473,0.0016263945,0.0012252866,0.9873711,0.005350115,0.12668207,3,1
