pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,-0.6842977,-0.312855,2.311222,-0.5815084,0.442578,-0.24642932,-0.35230672,0.033803236,0.04900876,0.67592096,0.037462696,0.104316756,0.05237475,0.047112916,1.7085599,20,44
1,cohyp,2,hyp,aura,light,3.69,False,['Ġaura'],['Ġlight'],1,1,-0.77053773,1.0172416,0.07645764,0.4479227,-0.0010333882,-0.31136742,0.026240699,0.05361755,0.32042742,0.12506978,0.18133332,0.11574399,0.08486373,0.11894425,2.6016695,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['Ġt', 'usk']",['Ġduty'],2,1,-0.5508368,-0.41587645,2.6930263,-0.68729436,0.48982066,-0.41625777,0.2999774,0.028599067,0.032731384,0.73306704,0.024951069,0.08096618,0.032718904,0.06696621,1.4856322,4,3
2,hyp,2,hyp,place,area,4.77,True,['Ġplace'],['Ġarea'],1,1,-1.0383804,-0.9986944,5.1215835,0.038912795,-0.22465491,-1.4892718,-0.34333587,0.002069172,0.0021529398,0.9795685,0.0060765767,0.004668669,0.0013181866,0.0041462034,0.19300956,32,6
3,mero,5,r-hyp,material,leather,1.64,False,['Ġmaterial'],['Ġleather'],1,1,-1.3442209,1.1731998,-1.5755143,1.3213934,0.49410388,0.9017023,-0.15777372,0.021018377,0.26055598,0.016678216,0.3021765,0.13212149,0.19860545,0.06884408,2.3576326,11,2
4,no-rel,2,hyp,add,calculate,5.23,False,['Ġadd'],['Ġcalculate'],1,1,-0.3656418,-0.3318637,1.108211,-1.765667,1.2109916,0.5813545,0.3828132,0.061815023,0.063938685,0.2698859,0.015243013,0.29910058,0.15935634,0.13066038,2.4305692,7,6
3,mero,5,r-hyp,toy,doll,2.1,False,['Ġtoy'],['Ġdoll'],1,1,-1.2776065,0.7598315,-0.6240885,1.4108915,0.38406992,0.62628925,0.18669085,0.024034176,0.1843645,0.046200693,0.35353228,0.12661529,0.16131718,0.10393587,2.4558501,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,-0.9886851,-1.1820176,3.8430467,-1.7729263,0.790118,-0.058968496,-0.092105985,0.0072141527,0.0059459605,0.9048566,0.0032930148,0.042727716,0.018279154,0.017683359,0.6557985,3,3
3,mero,1,cohyp,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,-1.8864217,0.4179052,-0.2300425,0.92606694,0.40336183,0.27577296,-0.04303558,0.017304057,0.17334221,0.090678476,0.2881351,0.17083949,0.15037552,0.10932521,2.5664794,4,8
4,no-rel,6,syn,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,-0.46669394,0.32937503,0.13168922,-0.76450956,1.0759935,0.31039008,0.22530808,0.068360195,0.1515415,0.124359146,0.050753213,0.31973037,0.14869164,0.1365639,2.5964692,4,7
