pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,-1.359641,-0.42847186,2.1268287,-1.8129954,0.7786941,-0.18534505,0.18804142,0.018774016,0.047638588,0.6133548,0.011930754,0.15930316,0.06075016,0.08824847,1.8023945,20,44
2,hyp,2,hyp,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,-1.9623079,-0.31661454,3.911396,-0.57586956,-1.2151573,-0.56014377,0.13821489,0.0026309271,0.013640314,0.9354618,0.010525225,0.0055538244,0.010692049,0.021495834,0.49694887,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['Ġt', 'usk']",['Ġduty'],2,1,-2.097336,-0.8392709,3.9837763,-1.0102038,-0.26774666,-0.7877279,0.25103542,0.0021486683,0.0075603193,0.94007593,0.006372426,0.013389056,0.007960216,0.022493351,0.46457148,4,3
2,hyp,2,hyp,place,area,4.77,True,['Ġplace'],['Ġarea'],1,1,-1.4500575,-1.1632541,3.4454284,-1.1462789,-1.1646051,0.91398454,0.041853294,0.0065027177,0.008662674,0.86931545,0.008810981,0.00865098,0.069148906,0.028908363,0.815965,32,6
5,r-hyp,5,r-hyp,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,-0.60393625,-0.5407453,-0.49765247,-0.4822799,-0.23659988,2.7330236,-0.43715942,0.028518,0.030378236,0.031715933,0.032207258,0.04117666,0.80231017,0.033693742,1.2262753,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,-1.549048,-0.016390188,1.4693387,-1.4805782,1.1049225,-0.24279696,0.4761438,0.01899703,0.08796512,0.38864613,0.020343315,0.2699544,0.070142835,0.14395122,2.2427723,7,6
5,r-hyp,5,r-hyp,toy,doll,2.1,True,['Ġtoy'],['Ġdoll'],1,1,-0.83739996,-0.8431457,-0.22997676,-0.5154959,-0.36978552,2.6461117,-0.052157186,0.024054216,0.023916407,0.044156212,0.033188857,0.038394902,0.7835399,0.052749436,1.3002021,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,-1.197489,-0.3215298,2.2552867,-2.069643,-0.49902213,0.4037507,0.95097554,0.019627582,0.047129303,0.6199951,0.008205313,0.039464552,0.09733665,0.16824149,1.747253,3,3
2,hyp,1,cohyp,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,-1.6754259,0.30225253,2.8484545,-1.0396292,-1.3288344,-0.2619848,0.8626411,0.008299676,0.05997303,0.76516914,0.015674155,0.011737724,0.034112286,0.10503394,1.2732718,4,8
3,mero,6,syn,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,-1.473116,-0.22214755,-0.36022225,1.8208187,0.38228488,0.3304126,0.0034267958,0.019482296,0.0680658,0.05928759,0.52502245,0.124574915,0.11827767,0.08528931,2.145783,4,7
