pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
2,hyp,4,no-rel,advance,take,1.42,False,['advance'],['take'],1,1,0.36698478,0.6182336,0.6450523,-1.4270957,-0.4794367,-0.06343923,-0.3347118,0.18700641,0.24042107,0.24695608,0.031095488,0.08021587,0.12159781,0.092707224,2.580421,20,44
2,hyp,2,hyp,aura,light,3.69,True,['aura'],['light'],1,1,-1.0746603,0.27616677,3.339483,-0.912515,-1.0313009,-0.58139044,-0.2411461,0.0106802145,0.041232225,0.88230383,0.012560268,0.011153492,0.01749059,0.024579369,0.80417824,3,47
2,hyp,4,no-rel,tusk,duty,0.08,False,"['tu', '##sk']",['duty'],2,1,-1.3318042,-0.1900291,3.4002848,-0.90351087,-0.4292244,-0.13800777,-0.26542503,0.007820453,0.02449619,0.8878755,0.012001549,0.019284897,0.02580424,0.022717187,0.7847703,4,3
2,hyp,2,hyp,place,area,4.77,True,['place'],['area'],1,1,-1.0829275,-0.1084252,3.4107006,-0.8047058,-1.079589,-0.55532736,-0.024051722,0.010000267,0.02649919,0.8944776,0.0132081425,0.010033708,0.016949052,0.02883205,0.74542636,32,6
5,r-hyp,5,r-hyp,material,leather,1.64,True,['material'],['leather'],1,1,-1.7719233,-0.017155528,-0.23321037,0.62076455,0.6121893,1.7390883,-0.23434398,0.014011798,0.08101769,0.06527524,0.15332924,0.15202004,0.46914473,0.065201275,2.234045,11,2
2,hyp,2,hyp,add,calculate,5.23,True,['add'],['calculate'],1,1,-1.540457,-0.0459217,3.2437012,-0.84255874,-0.39425448,0.022084754,-0.067450106,0.007176334,0.03198682,0.8582942,0.014421023,0.022578344,0.034237802,0.031305555,0.9339882,7,6
2,hyp,5,r-hyp,toy,doll,2.1,False,['toy'],['doll'],1,1,-1.422261,0.5502209,2.1330118,0.015088004,-0.9368362,0.083750136,0.28441998,0.016937783,0.12175719,0.5927778,0.07129997,0.027521612,0.076367564,0.09333805,1.9337977,8,2
2,hyp,2,hyp,instruct,inform,4.31,True,"['ins', '##truct']",['inform'],2,1,-1.4442687,-0.21733958,1.5251515,-0.5709831,0.11609832,1.1738385,-0.23075786,0.020780636,0.07087734,0.40481973,0.049764767,0.09892764,0.28489733,0.06993264,2.2449985,3,3
2,hyp,1,cohyp,jug,jar,2.4,False,['jug'],['jar'],1,1,-1.1479888,0.580236,2.1578972,-0.09003493,-1.1461321,-0.30508247,0.4215201,0.022265233,0.12536772,0.6072329,0.06413436,0.022306608,0.051724557,0.106968604,1.8772964,4,8
2,hyp,6,syn,flower,bloom,2.45,False,['flower'],['bloom'],1,1,-1.5608652,0.10293594,2.8177297,-0.20500879,-0.5115765,-0.17066772,-0.22769214,0.009945333,0.0525048,0.7929009,0.038588714,0.028400086,0.039936908,0.037723243,1.2458681,4,7
