pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
4,no-rel,Ġrandom,4,no-rel,Ġrandom,advance,take,1.42,True,['Ġadvance'],['Ġtake'],1,1,15.686296,19.712465,17.211979,14.571309,21.590137,16.459011,17.232811,0.0022973984,0.12875949,0.010564082,0.0007533615,0.8418639,0.004975331,0.010786462,0.79569924,20,44,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġcontrary,Ġpart,Ġproportional,Ġindependent,Ġrandomized,Ġrelated,Ġsignificant,Ġselective,Ġsynchronized
2,hyp,Ġsubclass,2,hyp,Ġsubclass,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,11.076095,18.140583,20.8905,13.349503,16.54311,11.550919,16.858564,4.990342e-05,0.058371205,0.91300267,0.0004846842,0.01181476,8.0231286e-05,0.016196644,0.5382605,3,47,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġpart,Ġcomposed,Ġgroup,Ġmajor,Ġform,Ġclass,Ġcoordination,Ġsort,Ġrelated,Ġmass
2,hyp,Ġsubclass,4,no-rel,Ġrandom,tusk,duty,0.08,False,"['Ġt', 'usk']",['Ġduty'],2,1,11.326121,15.53894,21.341408,16.365475,18.163673,12.578278,16.67883,4.2130883e-05,0.0028458016,0.9422892,0.0065037515,0.039274592,0.00014736864,0.008897173,0.39864448,4,3,Ġsubclass,Ġrandom,Ġequivalent,Ġpart,Ġcoordinated,Ġmajor,Ġclass,Ġsort,Ġsubset,Ġcontrary,Ġindependent,Ġbranch,Ġone,Ġgroup
6,syn,Ġequivalent,2,hyp,Ġsubclass,place,area,4.77,False,['Ġplace'],['Ġarea'],1,1,13.706237,17.567926,19.20041,15.860065,12.043759,16.243546,19.869505,0.001268638,0.060318176,0.30862218,0.010932855,0.00024062065,0.016042678,0.6025749,1.390144,32,6,Ġequivalent,Ġsubclass,Ġcoordinated,Ġmajor,Ġpart,Ġcontrary,Ġrandom,Ġopposite,Ġanalogous,Ġsimilar,Ġsubset,Ġindependent,Ġprecursor,Ġcoordinate
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,10.524218,11.883494,7.7033463,15.987981,11.973962,21.38202,12.978436,1.9159033e-05,7.459332e-05,1.1409975e-06,0.0045212214,8.165626e-05,0.99507916,0.00022296015,0.04745692,11,2,Ġmajor,Ġpart,Ġmain,Ġkey,Ġmajority,Ġbulk,Ġsignificant,Ġbasis,Ġcore,Ġequivalent,Ġbackbone,Ġimportant,Ġfundamental,Ġlargest
2,hyp,Ġsubclass,2,hyp,Ġsubclass,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,12.822291,18.463276,21.406525,15.873501,16.556982,16.216099,19.396305,0.00015531652,0.043758873,0.83042955,0.0032835307,0.0065038903,0.004625189,0.11124373,0.88477385,7,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġpart,Ġcontrary,Ġsimilar,Ġcoordinate,Ġclass,Ġrelated,Ġindependent,Ġsubset,Ġanalogous
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,toy,doll,2.1,True,['Ġtoy'],['Ġdoll'],1,1,11.56696,13.333343,8.665943,15.156268,12.981195,21.361212,13.730154,5.559787e-05,0.0003252282,3.0560636e-06,0.0020131434,0.00022869288,0.9968906,0.00048363893,0.035211824,8,2,Ġmajor,Ġpart,Ġmain,Ġequivalent,Ġsignificant,Ġcoordinated,Ġimportant,Ġrandom,Ġkey,ĠMajor,Ġbig,Ġmajority,Ġfundamental,Ġcore
2,hyp,Ġsubclass,2,hyp,Ġsubclass,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,15.367536,18.907421,19.261324,13.684379,15.533705,16.781782,18.830864,0.008199242,0.28257024,0.4025543,0.0015233087,0.009681442,0.033726647,0.26174483,1.8505957,3,3,Ġsubclass,Ġcoordinated,Ġequivalent,Ġmajor,Ġrandom,Ġcontrary,Ġpart,Ġsimilar,Ġindependent,Ġrelated,Ġanalogous,Ġcoordinate,Ġdistinct,Ġopposite
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,12.578449,18.008759,19.399359,14.809136,11.41312,14.675914,19.403008,0.00047985293,0.10951195,0.43993807,0.0044656354,0.00014962777,0.003908638,0.4415462,1.4646617,4,8,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġsimilar,Ġcontrary,Ġanalogous,Ġrelated,Ġrandom,Ġvariant,Ġopposite,Ġcoordinate,Ġversion
1,cohyp,Ġcoordinated,6,syn,Ġequivalent,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,12.507684,19.922665,19.36508,16.154081,17.656399,16.298298,18.337465,0.00031175185,0.51771927,0.29644105,0.011951418,0.05368681,0.013805491,0.10608427,1.7468644,4,7,Ġcoordinated,Ġsubclass,Ġequivalent,Ġrandom,Ġmajor,Ġpart,Ġcontrary,Ġorganized,Ġsimilar,Ġindependent,Ġcoordinate,Ġsynchronized,ĠMajor,Ġcomposed
