pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
2,hyp,Ġsubclass,4,no-rel,Ġrandom,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,11.419799,19.175148,24.3152,14.478749,21.117674,15.059455,18.936338,2.386684e-06,0.0055705784,0.95103574,5.084874e-05,0.038862303,9.088191e-05,0.0043871915,0.32903567,20,44,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġsort,Ġrandomized,ĠRandom,Ġtype,Ġrare,Ġclass,Ġspecial,Ġkind
2,hyp,Ġsubclass,2,hyp,Ġsubclass,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,13.04809,20.032896,24.343,15.3913765,15.80799,13.67597,18.536491,1.2230564e-05,0.013210194,0.9834759,0.00012738635,0.00019322167,2.2915603e-05,0.0029582093,0.13553882,3,47,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġtype,Ġpart,Ġsort,Ġclass,Ġmajor,Ġsimilar,Ġsuper,Ġgroup,Ġcontrary,Ġkind
4,no-rel,Ġrandom,4,no-rel,Ġrandom,tusk,duty,0.08,True,"['Ġt', 'usk']",['Ġduty'],2,1,12.057692,14.905381,19.82277,16.18313,20.264158,13.2773075,16.278137,0.00016199563,0.0027940823,0.381798,0.010026712,0.59364456,0.00054849894,0.01102604,1.1469423,4,3,Ġrandom,Ġsubclass,Ġequivalent,Ġpart,Ġcoordinated,Ġmajor,Ġcontrary,Ġminor,Ġspecific,Ġclass,ĠRandom,Ġrelated,Ġguardian,Ġgeneral
5,r-hyp,Ġmajor,2,hyp,Ġsubclass,place,area,4.77,False,['Ġplace'],['Ġarea'],1,1,10.63564,17.01108,18.950335,15.339998,12.513638,20.130005,17.76125,5.1768657e-05,0.03040081,0.21139407,0.0057166773,0.00033858742,0.68772864,0.06436944,1.3005648,32,6,Ġmajor,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġsignificant,Ġlarge,Ġsimilar,Ġspecific,ĠMajor,Ġrandom,Ġgroup,Ġbig,Ġpublic
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,9.041002,11.892517,10.084123,13.614965,12.801781,25.271706,13.514932,8.934812e-08,1.5469724e-06,2.5357522e-07,8.6602895e-06,3.8403496e-06,0.9999777,7.835889e-06,0.00041713536,11,2,Ġmajor,Ġsuch,Ġlarge,ĠMajor,Ġbig,Ġlargest,Ġmain,Ġsignificant,Ġmajors,Ġlead,Ġpart,Ġnotable,Ġequivalent,Ġkey
2,hyp,Ġsubclass,2,hyp,Ġsubclass,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,13.363058,17.68348,23.238125,16.38298,17.17793,18.940859,16.5767,5.0324525e-05,0.003785426,0.9782879,0.0010311343,0.002283273,0.013310297,0.0012515456,0.18742841,7,6,Ġsubclass,Ġmajor,Ġcoordinated,Ġrandom,Ġequivalent,Ġpart,Ġcontrary,Ġcoordinate,Ġcomplete,Ġsort,Ġgroup,Ġseparate,Ġbranch,Ġspecial
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,toy,doll,2.1,True,['Ġtoy'],['Ġdoll'],1,1,10.4908085,13.357312,12.770795,13.802412,11.656027,23.38894,17.293262,2.4967276e-06,4.388114e-05,2.4409375e-05,6.848293e-05,8.0060645e-06,0.99760556,0.0022471878,0.025358938,8,2,Ġmajor,Ġequivalent,ĠMajor,Ġsuch,Ġpart,Ġbig,Ġcoordinated,Ġlarge,Ġlike,Ġsignificant,Ġmain,Ġsubclass,Ġgiant,Ġsimilar
2,hyp,Ġsubclass,2,hyp,Ġsubclass,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,17.213726,18.64631,21.299538,12.725184,11.568543,18.603842,18.657753,0.013708485,0.057431895,0.8155205,0.00015404251,4.8452683e-05,0.055043884,0.05809281,1.032914,3,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġcontrary,Ġcoordinate,Ġpart,Ġsuperior,Ġredirect,Ġsimilar,Ġmodify,Ġoverride,Ġbranch,Ġanalogous
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,12.527818,19.993374,22.454311,16.48409,10.4576025,15.664191,22.912415,1.8299585e-05,0.031966202,0.37450933,0.00095637626,2.3086502e-06,0.0004212607,0.59212625,1.1517469,4,8,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġsimilar,Ġcontrary,Ġcoordinate,Ġsort,Ġsynchronized,Ġclass,Ġakin,Ġtype,Ġanalogous
3,mero,Ġpart,6,syn,Ġequivalent,flower,bloom,2.45,False,['Ġflower'],['Ġbloom'],1,1,14.002912,19.023079,18.155947,20.212593,17.815622,17.81608,18.989508,0.001051956,0.15930468,0.06693262,0.5233931,0.047625203,0.04764701,0.1540454,2.0166862,4,7,Ġpart,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,Ġrandom,Ġcontrary,Ġcomplete,Ġsubset,Ġpartial,Ġsynchronized,Ġsimilar,Ġcoordinate,Ġfull
