pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
2,hyp,Ġsubclass,4,no-rel,Ġrandom,advance,take,1.42,False,['Ġadvance'],['Ġtake'],1,1,55.774483,58.967365,60.323708,57.08224,59.803036,57.820545,58.742733,0.004831145,0.11767964,0.45682862,0.01786497,0.2714116,0.03738038,0.09400366,2.0290792,20,44,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcontrary,Ġcoordinate,Ġkind,Ġindependent,Ġrandomized,Ġrelated,Ġsystematic,Ġclass
2,hyp,Ġsubclass,2,hyp,Ġsubclass,aura,light,3.69,True,['Ġaura'],['Ġlight'],1,1,53.910343,59.30385,62.28557,56.98991,57.197845,54.436714,60.959324,0.00017357737,0.038182344,0.75302106,0.0037751312,0.0046476903,0.00029382796,0.19990632,1.0243621,3,47,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġpart,Ġmajor,Ġkind,Ġcontrary,Ġrelated,Ġderivative,Ġsimilar,Ġversion,Ġcoordinate,Ġvariant
4,no-rel,Ġrandom,4,no-rel,Ġrandom,tusk,duty,0.08,True,"['Ġt', 'usk']",['Ġduty'],2,1,53.317497,56.666855,58.28067,57.291046,62.53926,54.06743,56.44208,9.647426e-05,0.002748014,0.013800348,0.005129816,0.9758262,0.00020422197,0.0021948311,0.20529927,4,3,Ġrandom,Ġsubclass,Ġpart,Ġcoordinated,Ġequivalent,Ġrandomly,Ġmajor,Ġcontrary,Ġindependent,Ġrandomized,Ġkind,Ġarbitrary,ĠRandom,Ġrepresentative
6,syn,Ġequivalent,2,hyp,Ġsubclass,place,area,4.77,False,['Ġplace'],['Ġarea'],1,1,56.018227,60.817722,60.108444,59.154537,56.068108,58.794674,61.746628,0.0018874652,0.22923106,0.1127815,0.043447156,0.0019840014,0.030316196,0.58035266,1.6821816,32,6,Ġequivalent,Ġcoordinated,Ġsubclass,Ġpart,Ġmajor,Ġrandom,Ġcontrary,Ġcoordinate,Ġsimilar,Ġrelated,Ġcomparable,Ġrelative,Ġcounterpart,Ġminor
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,material,leather,1.64,True,['Ġmaterial'],['Ġleather'],1,1,51.084938,53.463936,52.431023,58.010593,55.478123,63.761856,55.1592,3.1109726e-06,3.3580087e-05,1.1953452e-05,0.0031671608,0.00025167034,0.9963496,0.00018294694,0.037584465,11,2,Ġmajor,Ġpart,Ġmain,Ġkey,Ġfundamental,Ġmajority,Ġrandom,Ġequivalent,Ġimportant,Ġcore,ĠMajor,Ġbasic,Ġbasis,Ġsignificant
2,hyp,Ġsubclass,2,hyp,Ġsubclass,add,calculate,5.23,True,['Ġadd'],['Ġcalculate'],1,1,54.39029,58.758152,62.57707,59.16298,57.14965,57.200657,59.75131,0.00024773387,0.019539978,0.89014006,0.029291274,0.0039116573,0.004116352,0.05275291,0.7003673,7,6,Ġsubclass,Ġequivalent,Ġpart,Ġcoordinated,Ġmajor,Ġrandom,Ġcontrary,Ġcoordinate,Ġkind,Ġrelated,Ġsubset,Ġclass,Ġversion,Ġspecial
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,toy,doll,2.1,True,['Ġtoy'],['Ġdoll'],1,1,53.09055,57.96317,56.443893,57.91184,55.93825,64.50479,59.206806,1.09459825e-05,0.0014302322,0.00031303542,0.00135867,0.0001887974,0.991738,0.004960338,0.082457826,8,2,Ġmajor,Ġequivalent,Ġcoordinated,Ġpart,Ġmain,Ġsubclass,ĠMajor,Ġrandom,Ġkey,Ġfundamental,Ġminor,Ġsignificant,Ġbasic,Ġbiggest
2,hyp,Ġsubclass,2,hyp,Ġsubclass,instruct,inform,4.31,True,['Ġinstruct'],['Ġinform'],1,1,52.825527,58.027836,63.969997,57.56075,56.891922,56.0391,59.27359,1.4246742e-05,0.0025885077,0.98559266,0.0016225432,0.0008312437,0.000354285,0.0089965025,0.13185677,3,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġmajor,Ġkind,Ġclass,Ġtype,Ġinstance,Ġcase,Ġsubset,Ġversion,Ġgroup
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,jug,jar,2.4,False,['Ġjug'],['Ġjar'],1,1,54.426018,60.845455,60.91327,58.866398,55.94109,57.07604,61.408806,0.00040769664,0.2501862,0.2677408,0.034575596,0.0018549169,0.0057706726,0.43946415,1.7625613,4,8,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġrandom,Ġsimilar,Ġrelated,Ġcoordinate,Ġcontrary,Ġversion,Ġderivative,Ġvariant,Ġminor
6,syn,Ġequivalent,6,syn,Ġequivalent,flower,bloom,2.45,True,['Ġflower'],['Ġbloom'],1,1,55.6847,60.332867,59.772026,59.459343,56.116024,60.705215,61.75838,0.0012565014,0.13117048,0.074862815,0.054760773,0.0019341252,0.1903466,0.5456687,1.8557976,4,7,Ġequivalent,Ġmajor,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcontrary,Ġcoordinate,Ġrelated,Ġopposite,Ġmain,Ġcomparable,Ġsimilar,Ġcorresponding
2,hyp,Ġsubclass,5,r-hyp,Ġmajor,say,claim,2.1,False,['Ġsay'],['Ġclaim'],1,1,53.804516,57.701397,62.000797,58.93313,58.917164,57.279152,59.655334,0.00022766687,0.011212276,0.8258471,0.038426246,0.03781766,0.0073504704,0.07911851,1.0043875,12,11,Ġsubclass,Ġequivalent,Ġpart,Ġrandom,Ġcoordinated,Ġmajor,Ġkind,Ġcontrary,Ġinstance,Ġcoordinate,Ġclass,Ġindependent,Ġtype,Ġcase
4,no-rel,Ġrandom,4,no-rel,Ġrandom,symptom,orchid,0.08,True,['Ġsymptom'],"['Ġor', 'chid']",1,2,52.302883,57.408768,56.396378,60.20268,63.180485,55.916187,54.980297,1.7872877e-05,0.002948845,0.0010714614,0.048198335,0.94684047,0.00066287623,0.0002600043,0.33121455,2,1,Ġrandom,Ġpart,Ġcoordinated,Ġsubclass,Ġmajor,Ġrandomly,Ġequivalent,Ġindependent,Ġrandomized,Ġspecific,Ġparts,Ġsystematic,Ġcontrary,Ġchosen
0,ant,Ġcontrary,1,cohyp,Ġcoordinated,sitting,standing,0.15,False,['Ġsitting'],['Ġstanding'],1,1,61.84039,60.00139,56.839737,55.07794,55.03436,56.704277,59.36997,0.79465795,0.12633172,0.0053508715,0.000918939,0.00087974913,0.004672992,0.06718775,0.99706143,16,21,Ġcontrary,Ġcoordinated,Ġequivalent,Ġopposite,Ġsubclass,Ġmajor,Ġpart,Ġrandom,Ġdifferent,Ġsimilar,Ġalternate,Ġindependent,Ġrelated,Ġinferior
6,syn,Ġequivalent,6,syn,Ġequivalent,infant,baby,3.75,True,['Ġinfant'],['Ġbaby'],1,1,54.981136,60.293262,58.987114,57.234943,53.738403,59.1408,61.408028,0.0010517259,0.21326995,0.05776657,0.01001656,0.00030352225,0.06736305,0.65022856,1.4594874,1,8,Ġequivalent,Ġcoordinated,Ġmajor,Ġsubclass,Ġpart,Ġcontrary,Ġsimilar,Ġrelated,Ġcoordinate,Ġcomparable,Ġminor,Ġopposite,Ġrandom,Ġcounterpart
