pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,4.936681e-06,3.1180498e-05,8.298032e-06,0.99995553,0.0007578877,2,5
0,false,0,false,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9999596,8.665667e-06,7.3343404e-06,2.4332547e-05,0.0007018932,8,1
3,sibl,3,sibl,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,6.1474148e-06,1.6505646e-05,1.0322342e-05,0.999967,0.0005871718,3,1
0,false,0,false,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.9999753,7.687939e-06,8.245281e-06,8.8153e-06,0.00045347906,8,1
0,false,0,false,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.9999579,8.5077745e-06,7.0456094e-06,2.6573933e-05,0.00072850165,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,6.7663927e-06,3.3131244e-05,6.7552905e-06,0.9999534,0.0007925108,1,1
3,sibl,3,sibl,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,5.4930306e-06,2.2072893e-05,9.035772e-06,0.9999634,0.0006415949,2,4
3,sibl,3,sibl,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,5.2174432e-06,2.5765496e-05,8.482439e-06,0.99996054,0.00068416074,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,5.5464834e-06,3.6223326e-05,7.986935e-06,0.9999503,0.00083819934,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,8.292583e-06,1.576603e-05,9.751418e-06,0.99996614,0.00060256734,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,5.724984e-06,2.658517e-05,7.4552595e-06,0.9999602,0.0006881079,1,1
0,false,0,false,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.99997485,8.285841e-06,1.032075e-05,6.4481223e-06,0.00045812543,3,7
3,sibl,3,sibl,asparagus,corn,True,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,7.187525e-06,1.3951146e-05,1.5177368e-05,0.99996364,0.000643151,2,9
0,false,0,false,refinery,yardie,True,['Ġrefinery'],"['Ġyard', 'ie']",1,2,0.99996734,6.7619844e-06,6.4267097e-06,1.9438676e-05,0.00057824136,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['Ġwheat', 'grass']",['Ġgrass'],2,1,1.9029925e-05,0.9999385,2.7765856e-05,1.4714194e-05,0.0010436274,1,11
0,false,0,false,marten,defense,True,"['Ġmart', 'en']",['Ġdefense'],2,1,0.9999666,1.4800048e-05,8.202341e-06,1.0399994e-05,0.0005963415,1,12
0,false,0,false,crawfish,mantelet,True,"['Ġcraw', 'fish']","['Ġm', 'ante', 'let']",2,3,0.99997044,9.83412e-06,1.5166186e-05,4.6493915e-06,0.00053155544,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['Ġk', 'ook', 'ab', 'ur', 'ra']","['Ġwh', 'ipp', 'et']",5,3,6.944249e-06,1.7212687e-05,1.0074553e-05,0.9999658,0.0006079908,1,1
0,false,0,false,mint,coke,True,['Ġmint'],"['Ġco', 'ke']",1,2,0.99997544,7.204802e-06,9.363564e-06,8.013314e-06,0.00045057732,8,4
0,false,0,false,bullock,enamel,True,"['Ġbull', 'ock']","['Ġen', 'amel']",2,2,0.9999745,8.2266115e-06,8.306234e-06,8.956256e-06,0.0004660477,2,5
0,false,0,false,serow,pyelogram,True,"['Ġser', 'ow']","['Ġpy', 'el', 'ogram']",2,3,0.99997485,8.880859e-06,8.854745e-06,7.5575867e-06,0.00046269837,1,1
1,hypo,1,hypo,barge,vessel,True,"['Ġb', 'arge']",['Ġvessel'],2,1,1.9316985e-05,0.9999349,2.959968e-05,1.617642e-05,0.0010991582,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['Ġs', 'enna']","['Ġbuck', 'th', 'orn']",2,3,5.6378753e-06,2.072533e-05,8.973191e-06,0.9999647,0.00062210415,1,3
0,false,0,false,refinery,esophagoscope,True,['Ġrefinery'],"['Ġes', 'oph', 'ag', 'oscope']",1,4,0.9999733,6.729935e-06,7.625775e-06,1.2386428e-05,0.00048570352,1,1
0,false,0,false,parrot,knife,True,"['Ġpar', 'rot']",['Ġknife'],2,1,0.99997425,7.6209767e-06,1.2149147e-05,5.955419e-06,0.0004684677,3,4
0,false,0,false,dotterel,jerkin,True,"['Ġd', 'ott', 'ere', 'l']","['Ġjer', 'kin']",4,2,0.9844913,0.00011246717,0.015368577,2.7703989e-05,0.116673075,1,1
3,sibl,3,sibl,chick,trout,True,['Ġchick'],['Ġtrout'],1,1,7.397085e-06,1.7510378e-05,1.13288415e-05,0.99996376,0.00064117997,2,2
0,false,0,false,mint,crutch,True,['Ġmint'],"['Ġcr', 'utch']",1,2,0.9999757,7.0690357e-06,1.0809813e-05,6.430975e-06,0.00044528037,8,2
