pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,3.5204892e-05,0.0005312413,1.28210895e-05,0.99942076,0.0073436215,2,5,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġorganized,Ġsynchronized,Ġcoordination
0,false,Ġrandom,0,false,Ġrandom,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9989247,0.00012542926,7.7375014e-05,0.0008724802,0.0130995475,8,1,Ġrandom,Ġcoordinated,Ġsubclass,Ġpart,Ġrandomly,Ġthe,random,Ġnew
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,5.4955246e-05,0.00039972615,2.2968694e-05,0.9995223,0.006332913,3,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġthe
0,false,Ġrandom,0,false,Ġrandom,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.9999225,8.072031e-06,3.4976874e-05,3.4451423e-05,0.0012768682,8,1,Ġrandom,Ġpart,Ġcoordinated,Ġsubclass,Ġrandomly,random,Ġthe,ĠRandom
0,false,Ġrandom,0,false,Ġrandom,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.9996189,3.1932006e-05,0.00033720763,1.1938903e-05,0.005111158,5,1,Ġrandom,Ġpart,Ġsubclass,Ġcoordinated,Ġrandomly,random,ĠRandom,Ġhuman
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,9.541936e-05,0.00043812525,1.2027854e-05,0.99945444,0.007145685,1,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġcoordination
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,5.08029e-05,0.0006126928,6.883508e-06,0.9993297,0.00834863,2,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġcoordination
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,6.1467996e-05,0.00045024182,9.9349645e-06,0.9994784,0.006782693,2,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġnew
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,0.00018084764,0.00030272882,8.958513e-06,0.9995074,0.006647863,1,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġcoordination,Ġorganized
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,5.782744e-05,0.0005325203,1.02986705e-05,0.9993993,0.0076420745,1,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġcoordination
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,5.7999478e-05,0.0005958617,8.807901e-06,0.99933726,0.008303214,1,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġcoordination
0,false,Ġrandom,0,false,Ġrandom,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.99966574,1.1420345e-05,0.00031576052,6.976272e-06,0.004461012,3,7,Ġrandom,Ġpart,Ġsubclass,Ġcoordinated,Ġrandomly,random,Ġthe,Ġa
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,asparagus,corn,True,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,3.4389603e-05,0.0003695623,2.012473e-05,0.99957603,0.0056492854,2,9,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġsynchronized,Ġorganized,Ġcoordination
