pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.4059584e-05,0.00010023177,1.008644e-05,0.99987566,0.0019049037,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.99968386,4.65813e-05,1.7311038e-05,0.00025224636,0.004415221,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,8.28621e-06,9.0185895e-05,1.3782435e-05,0.9998877,0.0017361377,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99968994,4.2422194e-05,1.6240803e-05,0.00025149222,0.004329138,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.999592,0.00010917968,7.0091766e-05,0.00022874602,0.005759146,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.2067697e-05,0.00019729076,1.240407e-05,0.9997782,0.0031474119,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.4634987e-05,7.863772e-05,8.984645e-06,0.9998977,0.0016053938,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.0626818e-05,8.549796e-05,1.1085207e-05,0.99989283,0.0016680515,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,1.5517948e-05,0.00019174055,8.444642e-06,0.9997843,0.0030691205,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,1.1085658e-05,0.00010368076,1.1729387e-05,0.9998735,0.0019293373,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,1.7989474e-05,0.00011367528,8.271997e-06,0.99986005,0.0021145751,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.9995308,4.012464e-05,2.9852898e-05,0.0003991117,0.0062177,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,9.51162e-06,0.00013261277,3.0909778e-05,0.99982697,0.0025794778,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.99945956,2.7560176e-05,1.4040939e-05,0.00049888884,0.0068955766,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,2.2020908e-05,0.9998857,4.819717e-05,4.410446e-05,0.0018349178,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99902713,0.0002452763,5.3009822e-05,0.0006745314,0.012202771,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9993524,0.00014253269,4.5158966e-05,0.00045995487,0.008506064,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.1926059e-05,0.00015200405,8.953433e-06,0.9998271,0.0025225964,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.9994229,4.1544143e-05,1.4013589e-05,0.00052151334,0.0073500485,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99941814,4.4468463e-05,1.687868e-05,0.00052047987,0.007426921,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9994879,6.8705056e-05,2.5385163e-05,0.00041791936,0.006767152,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,2.1622423e-05,0.99987006,5.5945522e-05,5.2452902e-05,0.002058779,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,1.38809155e-05,0.00011024427,9.393605e-06,0.9998665,0.0020228522,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9997769,2.2804888e-05,1.5450498e-05,0.00018490669,0.0032136012,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.99932456,6.114483e-05,3.0957155e-05,0.00058336766,0.0085610105,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.9992212,0.00020466778,9.7465e-05,0.00047671783,0.0101902895,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,1.2346874e-05,0.00014746508,1.2537423e-05,0.9998276,0.0025309774,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.99969554,3.595092e-05,1.863317e-05,0.00024990898,0.0042531905,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,1.3950124e-05,9.026504e-05,9.147241e-06,0.99988663,0.001754415,2,1
2,mero,2,mero,fish,fishbone,True,['fish'],"['fish', '##bone']",1,2,0.14656712,0.0043184645,0.84880495,0.00030939927,0.6443125,6,1
3,sibl,3,sibl,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,2.6137215e-05,0.00041095502,1.6379681e-05,0.99954647,0.005935097,1,1
3,sibl,3,sibl,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,1.4232672e-05,8.932357e-05,9.09163e-06,0.99988735,0.00174538,1,2
0,false,0,false,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.99966013,2.5834855e-05,9.969652e-06,0.0003040537,0.004601898,1,3
3,sibl,3,sibl,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,1.025172e-05,9.318842e-05,1.2274102e-05,0.99988425,0.0017847946,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,1.1089231e-05,0.00011137629,1.1786505e-05,0.9998658,0.0020317717,1,2
1,hypo,1,hypo,blackberry,plant,True,['blackberry'],['plant'],1,1,3.0254394e-05,0.9998802,4.987916e-05,3.974958e-05,0.0019211185,3,10
0,false,0,false,mint,bubblejet,True,['mint'],"['bubble', '##jet']",1,2,0.9996636,2.7360886e-05,1.3389656e-05,0.0002956357,0.004582736,8,1
3,sibl,3,sibl,parsley,saxifrage,True,"['par', '##sley']","['sax', '##if', '##rage']",2,3,1.8859982e-05,0.00016057685,1.10666115e-05,0.99980956,0.0027770593,2,1
0,false,0,false,mint,waistcloth,True,['mint'],"['waist', '##cloth']",1,2,0.9996165,6.004374e-05,2.6809952e-05,0.00029655188,0.005277599,8,1
0,false,0,false,refinery,dravidian,True,['refinery'],"['dr', '##avi', '##dian']",1,3,0.9995832,3.0213263e-05,1.2321146e-05,0.00037429837,0.0055166217,1,2
0,false,0,false,refinery,revetement,True,['refinery'],"['rev', '##ete', '##ment']",1,3,0.99960846,3.3124303e-05,1.1258674e-05,0.00034718355,0.0052326294,1,1
