pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.361675e-08,1.3353938e-08,2.7232305e-09,1.0,7.826021e-07,2,5,coordinated,random,minor,part,and,##s,to,##ed
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,1.0,3.8626617e-15,8.646801e-13,6.1865354e-17,3.483851e-11,8,1,random,part,wild,chance,card,randomly,rack,##p
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,3.956343e-08,2.786153e-08,6.539547e-09,1.0,1.8499578e-06,3,1,coordinated,random,minor,part,##s,and,##ed,to
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,1.0,1.31776685e-14,6.07931e-12,1.07222506e-16,2.271237e-10,8,1,random,part,chance,randomly,rack,wild,card,van
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9999989,4.8357077e-08,1.101648e-06,3.3643428e-08,2.5361915e-05,5,1,random,part,minor,coordinated,free,fan,game,##s
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.7318969e-07,2.2375366e-08,1.47026435e-08,0.99999976,5.0992026e-06,1,1,coordinated,random,minor,part,##s,##ed,##d,to
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.1350551e-07,2.7217757e-07,3.176428e-08,0.99999964,9.861696e-06,2,4,coordinated,minor,random,part,and,to,##ed,##s
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.316894e-08,1.7460758e-08,3.0519685e-09,1.0,8.8105975e-07,2,1,coordinated,minor,random,part,##s,and,##ed,to
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,4.8203054e-07,3.2958135e-07,1.8607013e-08,0.99999917,1.8893636e-05,1,4,coordinated,random,minor,part,##s,the,##ed,and
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,3.15692e-08,1.8735017e-08,4.8403153e-09,1.0,1.4012292e-06,1,1,coordinated,random,minor,part,##s,and,##ed,##d
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,1.8815008e-07,6.874799e-07,2.7682937e-08,0.99999905,2.0348669e-05,1,1,coordinated,minor,random,part,to,and,##s,or
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.99999976,2.4619055e-08,1.7128691e-07,1.0813609e-07,7.318597e-06,3,7,random,part,coordinated,minor,jack,number,pass,bar
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,3.149889e-08,1.047607e-08,4.4037454e-09,1.0,1.1849012e-06,2,9,coordinated,random,minor,part,##ed,##s,to,and
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,1.0,4.310143e-09,5.0503473e-08,1.5406597e-08,1.743763e-06,1,1,random,part,coordinated,minor,number,randomly,game,jack
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,3.3112946e-09,1.0,7.074386e-10,4.6802427e-08,1.2543676e-06,1,11,minor,coordinated,random,small,main,part,low,local
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99999976,7.267645e-08,1.7794417e-07,3.07981e-08,6.9977614e-06,1,12,random,part,minor,coordinated,free,game,randomly,bar
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999999,8.380096e-09,1.53401e-07,8.232239e-09,4.0903237e-06,4,2,random,part,minor,coordinated,free,game,wild,e
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,4.836354e-07,5.8905705e-08,1.3257595e-08,0.9999995,1.2596068e-05,1,1,coordinated,random,minor,part,##s,##ed,and,to
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,1.0,8.131276e-16,1.1082522e-13,2.3979853e-17,4.811644e-12,8,4,random,chance,rack,randomly,wild,part,##et,##p
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999999,1.18092665e-08,9.66905e-08,1.5672333e-08,3.1424124e-06,2,5,random,part,coordinated,minor,randomly,free,##s,dr
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99999976,2.853851e-08,2.3204643e-07,2.3050042e-08,6.7580972e-06,1,1,random,part,minor,coordinated,free,ne,randomly,wild
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,1.5961269e-09,1.0,1.3412176e-10,2.334276e-08,6.42838e-07,3,3,minor,coordinated,random,small,main,major,miscellaneous,local
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,7.2341216e-08,1.03783826e-07,2.0263059e-08,0.99999976,4.9855735e-06,1,3,coordinated,minor,random,part,and,##s,to,##ed
0,false,random,0,false,random,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.99999976,4.19678e-09,2.4233987e-07,8.405275e-09,6.0120074e-06,1,1,random,part,coordinated,minor,game,ne,e,free
0,false,random,0,false,random,parrot,knife,True,['parrot'],['knife'],1,1,0.9999999,5.5145333e-09,1.7554702e-07,1.04099795e-08,4.538878e-06,3,4,random,part,coordinated,minor,free,randomly,jack,game
0,false,random,0,false,random,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99999976,1.4357374e-08,2.490131e-07,1.0463726e-08,6.4580886e-06,1,1,random,part,minor,coordinated,free,wild,randomly,band
