pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,7.515012e-06,2.1359456e-05,4.57452e-06,0.9999665,0.0005886889,2,5
0,false,0,false,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9999825,2.6627315e-06,2.9265084e-06,1.1893258e-05,0.00032295537,8,1
3,sibl,3,sibl,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,8.60304e-06,2.015294e-05,4.5085244e-06,0.99996674,0.00058716844,3,1
0,false,0,false,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.99998605,3.2889836e-06,3.8867033e-06,6.6708876e-06,0.00026440815,8,1
0,false,0,false,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.9999865,3.6058486e-06,4.4911517e-06,5.4235093e-06,0.00025928498,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,9.949323e-06,1.7684984e-05,4.502617e-06,0.9999678,0.00057084125,1,1
3,sibl,3,sibl,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,7.3300093e-06,2.54365e-05,5.139669e-06,0.9999621,0.00065825705,2,4
3,sibl,3,sibl,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,8.251667e-06,2.34735e-05,4.52791e-06,0.99996376,0.0006329992,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,1.4845619e-05,1.658211e-05,4.095594e-06,0.9999645,0.0006259927,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,7.971886e-06,2.3507379e-05,4.498149e-06,0.999964,0.00062831386,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,7.8656685e-06,2.4722247e-05,4.471954e-06,0.9999629,0.00064467057,1,1
0,false,0,false,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.9999858,3.0970534e-06,3.3717283e-06,7.804412e-06,0.00027102706,3,7
3,sibl,3,sibl,asparagus,corn,True,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,7.938627e-06,2.0896976e-05,5.073652e-06,0.99996614,0.0005974536,2,9
0,false,0,false,refinery,yardie,True,['Ġrefinery'],"['Ġyard', 'ie']",1,2,0.9999856,3.1622383e-06,3.8109658e-06,7.37771e-06,0.00027288072,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['Ġwheat', 'grass']",['Ġgrass'],2,1,9.001083e-06,0.9999411,2.3700133e-05,2.6151849e-05,0.0009980773,1,11
0,false,0,false,marten,defense,True,"['Ġmart', 'en']",['Ġdefense'],2,1,0.99997115,1.2030974e-05,1.3151286e-05,3.6983495e-06,0.00051838823,1,12
0,false,0,false,crawfish,mantelet,True,"['Ġcraw', 'fish']","['Ġm', 'ante', 'let']",2,3,0.9999331,2.4649895e-05,3.8534017e-05,3.667407e-06,0.0011050865,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['Ġk', 'ook', 'ab', 'ur', 'ra']","['Ġwh', 'ipp', 'et']",5,3,1.1876586e-05,1.7338041e-05,4.420287e-06,0.9999664,0.0005956561,1,1
0,false,0,false,mint,coke,True,['Ġmint'],"['Ġco', 'ke']",1,2,0.9999858,2.9885564e-06,3.2788828e-06,7.906115e-06,0.00026904556,8,4
0,false,0,false,bullock,enamel,True,"['Ġbull', 'ock']","['Ġen', 'amel']",2,2,0.99998665,3.6967037e-06,4.3228615e-06,5.320259e-06,0.00025621307,2,5
0,false,0,false,serow,pyelogram,True,"['Ġser', 'ow']","['Ġpy', 'el', 'ogram']",2,3,0.9999864,3.2326561e-06,4.100342e-06,6.3643274e-06,0.000261975,1,1
1,hypo,1,hypo,barge,vessel,True,"['Ġb', 'arge']",['Ġvessel'],2,1,8.74963e-06,0.99994135,2.4120172e-05,2.5854572e-05,0.0009957916,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['Ġs', 'enna']","['Ġbuck', 'th', 'orn']",2,3,7.779711e-06,2.2094322e-05,4.3940117e-06,0.9999658,0.0006013003,1,3
0,false,0,false,refinery,esophagoscope,True,['Ġrefinery'],"['Ġes', 'oph', 'ag', 'oscope']",1,4,0.9999864,3.2413245e-06,3.9040383e-06,6.490663e-06,0.00026070862,1,1
0,false,0,false,parrot,knife,True,"['Ġpar', 'rot']",['Ġknife'],2,1,0.99998605,4.076409e-06,4.7784974e-06,5.0999256e-06,0.00026722922,3,4
0,false,0,false,dotterel,jerkin,True,"['Ġd', 'ott', 'ere', 'l']","['Ġjer', 'kin']",4,2,0.9999502,1.9845353e-05,2.4691513e-05,5.404096e-06,0.0008545371,1,1
3,sibl,3,sibl,chick,trout,True,['Ġchick'],['Ġtrout'],1,1,1.0383801e-05,1.7449665e-05,4.588314e-06,0.9999676,0.00057587,2,2
0,false,0,false,mint,crutch,True,['Ġmint'],"['Ġcr', 'utch']",1,2,0.9999865,3.72445e-06,4.1133376e-06,5.5818605e-06,0.00025751753,8,2
