pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.2597925e-06,8.003828e-05,1.1453582e-05,0.99990726,0.0014357204,2,5,coordinated,minor,part,and,",",or,random,red
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.99998057,1.2141776e-05,9.707026e-07,6.25898e-06,0.00035379778,8,1,random,minor,coordinated,part,new,regular,number,uniform
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.0633504e-06,8.767301e-05,5.176182e-05,0.99985945,0.0021423532,3,1,coordinated,minor,part,and,or,",",random,national
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999813,8.701449e-06,3.0766034e-06,6.931395e-06,0.0003484016,8,1,random,minor,coordinated,part,standard,new,regular,-
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9966635,0.00049328513,0.0024664141,0.00037680246,0.035877552,5,1,random,part,minor,coordinated,partial,individual,parts,mass
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,8.605563e-06,0.0005084207,2.4953848e-05,0.999458,0.0068710423,1,1,coordinated,minor,part,random,and,or,national,the
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.4955697e-06,4.7905924e-05,3.5325145e-06,0.9999471,0.00085669884,2,4,coordinated,minor,part,random,an,wild,national,late
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,8.308363e-08,6.4817386e-06,7.805327e-06,0.9999857,0.0002667398,2,1,coordinated,part,minor,and,",",or,coordination,-
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,5.793561e-06,0.0005307261,8.917458e-06,0.9994547,0.006811237,1,4,coordinated,minor,and,or,part,random,the,national
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,2.3153336e-06,0.000100623154,2.8498529e-05,0.9998685,0.0019993843,1,1,coordinated,minor,part,random,",",and,wild,organized
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,1.1803344e-06,7.158339e-05,2.7534394e-05,0.9998996,0.0015707664,1,1,coordinated,minor,part,and,random,",",or,organized
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.999734,2.6110623e-05,0.00019366304,4.6225305e-05,0.003835623,3,7,random,part,coordinated,minor,of,on,the,-
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,2.1274312e-07,2.8295246e-05,2.8991095e-05,0.99994254,0.0009521364,2,9,coordinated,part,minor,and,",",or,organized,coordination
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.99897695,9.273099e-05,1.1075686e-05,0.00091918797,0.012171897,1,1,random,coordinated,minor,part,.,the,-,new
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,5.0514885e-08,0.999997,1.6711026e-06,1.2976377e-06,6.296991e-05,1,11,minor,small,part,major,coordinated,main,perennial,lesser
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9999248,3.341489e-05,2.4448373e-05,1.7444294e-05,0.0012558263,1,12,random,minor,part,coordinated,.,in,on,the
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999497,3.4260768e-06,4.5962006e-05,8.503693e-07,0.00081402715,4,2,random,part,minor,on,',coordinated,chalk,the
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.1235752e-05,0.00044500627,4.940952e-06,0.9995388,0.0058916374,1,1,coordinated,minor,and,random,or,part,the,national
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.999984,3.2714775e-06,7.5061575e-07,1.2046421e-05,0.00029495166,8,4,random,coordinated,minor,part,new,zero,limited,##rum
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99993575,2.5764268e-05,8.385871e-06,3.0156634e-05,0.0010799081,2,5,random,coordinated,minor,part,white,on,with,.
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99995077,6.955392e-06,3.0910513e-05,1.1411928e-05,0.00084065757,1,1,random,part,coordinated,minor,digital,computer,chalk,the
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,2.2785152e-07,0.99999833,9.014101e-07,5.625515e-07,3.721631e-05,3,3,minor,small,major,part,coordinated,smaller,main,random
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,7.0154476e-07,6.869909e-05,2.9929151e-05,0.9999007,0.0015574378,1,3,coordinated,minor,part,and,",",or,red,random
