pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
2,mero,3,sibl,parsley,rue,False,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,1.353993e-06,1.7808394e-06,0.99999475,2.1128878e-06,0.0001078076,2,5
1,hypo,0,false,mint,hystricomorpha,False,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,1.1178693e-06,0.99847835,0.0015065958,1.39191225e-05,0.016563823,8,1
2,mero,3,sibl,avocado,redbud,False,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,1.2249707e-06,2.137467e-06,0.9999943,2.404883e-06,0.000117461335,3,1
2,mero,0,false,mint,nicad,False,['Ġmint'],"['Ġnic', 'ad']",1,2,2.562166e-06,4.3017762e-06,0.99998856,4.4858916e-06,0.00022031179,8,1
2,mero,0,false,entire,falchion,False,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,2.4783758e-06,5.719108e-06,0.99998987,1.9214701e-06,0.0001968614,5,1
2,mero,3,sibl,macaw,cockatoo,False,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,1.0184931e-06,2.5936995e-06,0.99999475,1.6930255e-06,0.00010860118,1,1
2,mero,3,sibl,leek,annual,False,"['Ġle', 'ek']",['Ġannual'],2,1,1.162141e-06,1.921135e-06,0.99999464,2.2691725e-06,0.00010967779,2,4
2,mero,3,sibl,flax,safflower,False,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,1.4330762e-06,1.8354741e-06,0.99999464,2.1838741e-06,0.00011177347,2,1
2,mero,3,sibl,osprey,thoroughbred,False,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,5.1308e-06,3.0261084e-05,0.99994874,1.5833999e-05,0.00087089447,1,4
2,mero,3,sibl,yucca,artemisia,False,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,9.742665e-07,2.4414958e-06,0.99999475,1.8114799e-06,0.00010700819,1,1
2,mero,3,sibl,soapwort,dahlia,False,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,1.0762269e-06,1.9285137e-06,0.99999523,1.7749517e-06,9.873548e-05,1,1
2,mero,0,false,barge,russell,False,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,9.725734e-07,3.0836777e-06,0.9999939,2.034258e-06,0.00012310951,3,7
2,mero,3,sibl,asparagus,corn,False,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,1.4755418e-06,2.3193438e-06,0.9999931,3.0784418e-06,0.00013833413,2,9
2,mero,0,false,refinery,yardie,False,['Ġrefinery'],"['Ġyard', 'ie']",1,2,3.4984316e-06,2.6157964e-05,0.9999622,8.0548025e-06,0.000652328,1,1
2,mero,1,hypo,wheatgrass,grass,False,"['Ġwheat', 'grass']",['Ġgrass'],2,1,1.5604414e-06,3.5989567e-06,0.9999893,5.5462656e-06,0.00020750026,1,11
2,mero,0,false,marten,defense,False,"['Ġmart', 'en']",['Ġdefense'],2,1,9.375888e-07,3.1079028e-06,0.9999943,1.6442317e-06,0.00011548348,1,12
2,mero,0,false,crawfish,mantelet,False,"['Ġcraw', 'fish']","['Ġm', 'ante', 'let']",2,3,9.199281e-07,1.933654e-06,0.99999547,1.6509807e-06,9.3395356e-05,4,2
2,mero,3,sibl,kookaburra,whippet,False,"['Ġk', 'ook', 'ab', 'ur', 'ra']","['Ġwh', 'ipp', 'et']",5,3,1.1046457e-06,3.8627986e-06,0.9999927,2.3085036e-06,0.00014503599,1,1
2,mero,0,false,mint,coke,False,['Ġmint'],"['Ġco', 'ke']",1,2,1.4420906e-06,2.3085788e-06,0.9999938,2.493145e-06,0.00012655808,8,4
2,mero,0,false,bullock,enamel,False,"['Ġbull', 'ock']","['Ġen', 'amel']",2,2,9.487114e-07,2.2746708e-06,0.99999523,1.580077e-06,9.8952e-05,2,5
2,mero,0,false,serow,pyelogram,False,"['Ġser', 'ow']","['Ġpy', 'el', 'ogram']",2,3,9.250054e-07,4.0699074e-06,0.9999931,1.9598917e-06,0.000138555,1,1
2,mero,1,hypo,barge,vessel,False,"['Ġb', 'arge']",['Ġvessel'],2,1,1.2126363e-06,8.290182e-05,0.9999125,3.2897615e-06,0.0013338111,3,3
2,mero,3,sibl,senna,buckthorn,False,"['Ġs', 'enna']","['Ġbuck', 'th', 'orn']",2,3,1.0966245e-06,2.0767511e-06,0.99999475,2.0432074e-06,0.0001070142,1,3
2,mero,0,false,refinery,esophagoscope,False,['Ġrefinery'],"['Ġes', 'oph', 'ag', 'oscope']",1,4,1.8407167e-06,3.847861e-05,0.9999534,6.275162e-06,0.0007749839,1,1
2,mero,0,false,parrot,knife,False,"['Ġpar', 'rot']",['Ġknife'],2,1,9.478343e-07,2.3288087e-06,0.99999535,1.375694e-06,9.603571e-05,3,4
2,mero,0,false,dotterel,jerkin,False,"['Ġd', 'ott', 'ere', 'l']","['Ġjer', 'kin']",4,2,8.8050615e-07,2.0874768e-06,0.99999535,1.7165321e-06,9.668426e-05,1,1
2,mero,3,sibl,chick,trout,False,['Ġchick'],['Ġtrout'],1,1,1.3758787e-06,1.5639018e-05,0.99997807,4.9205387e-06,0.00039486607,2,2
