pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,4.165913e-06,2.3278093e-05,5.43065e-06,0.9999671,0.0005751734,2,5
0,false,0,false,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9999831,6.7820733e-06,4.0154455e-06,6.0202046e-06,0.00031707832,8,1
3,sibl,3,sibl,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,5.1040483e-06,1.647989e-05,8.276586e-06,0.9999702,0.00053430145,3,1
0,false,0,false,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.9999826,6.5624713e-06,5.38484e-06,5.4563743e-06,0.0003277437,8,1
0,false,0,false,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.99993443,2.7867556e-05,3.0378827e-05,7.2526864e-06,0.0010959605,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,5.254424e-06,1.5243221e-05,1.0436096e-05,0.9999691,0.00055330625,1,1
3,sibl,3,sibl,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,4.4529734e-06,2.663282e-05,4.2023985e-06,0.9999647,0.0006098458,2,4
3,sibl,3,sibl,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,4.323507e-06,2.3473358e-05,4.974167e-06,0.9999672,0.0005729548,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,5.9897993e-06,1.5182379e-05,7.47649e-06,0.9999714,0.0005155394,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,4.4466037e-06,1.8232307e-05,7.84898e-06,0.9999695,0.00054322765,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,4.309025e-06,2.7335878e-05,4.2943957e-06,0.9999641,0.0006195164,1,1
0,false,0,false,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.99998343,5.4806605e-06,3.2311887e-06,7.823441e-06,0.00031125644,3,7
3,sibl,3,sibl,asparagus,corn,True,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,4.1332282e-06,2.0642252e-05,7.3623064e-06,0.9999678,0.0005670831,2,9
