pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,3.801205e-05,0.0004125337,3.6433186e-05,0.99951303,0.0064359,2,5,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,",",Ġcoordinate,Ġthe,.
0,false,Ġrandom,0,false,Ġrandom,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9999993,5.939717e-07,1.215681e-07,3.855915e-08,1.705935e-05,8,1,Ġrandom,Ġsubclass,Ġpart,Ġcoordinated,Ġthe,Ġrandomly,ĠRandom,Ġnew
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,7.427939e-05,0.00036706796,7.523501e-05,0.99948335,0.0069833193,3,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,",",Ġthe,.,Ġof
0,false,Ġrandom,0,false,Ġrandom,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.9999994,4.9670626e-07,7.171308e-08,6.375955e-09,1.3051063e-05,8,1,Ġrandom,Ġsubclass,Ġpart,Ġrandomly,Ġcoordinated,Ġthe,Ġjunk,ĠRandom
0,false,Ġrandom,0,false,Ġrandom,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.9999958,1.6093563e-06,2.4826463e-06,3.425627e-08,8.406721e-05,5,1,Ġrandom,Ġpart,Ġsubclass,Ġthe,Ġcoordinated,Ġrandomly,ĠRandom,Ġnew
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,0.0001777247,0.0030372683,0.00025223568,0.9965328,0.035623204,1,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġthe,",",Ġand,.
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,4.686095e-05,0.00046870272,2.901018e-05,0.9994554,0.0070800823,2,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,",",Ġthe,.,Ġcoordinate
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,3.8726845e-05,0.00039449884,3.5888006e-05,0.9995309,0.006234984,2,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,",",Ġcoordinate,Ġthe,.
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,0.00010480029,0.00044430816,5.1502495e-05,0.9993994,0.007933192,1,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,",",Ġthe,.
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,4.2377367e-05,0.00045213517,2.6795162e-05,0.99947864,0.006798169,1,1,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,",",Ġcoordinate,Ġthe,.
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,3.117197e-05,0.0004704096,5.093989e-05,0.9994475,0.007189887,1,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,",",Ġcoordinate,Ġthe,.
0,false,Ġrandom,0,false,Ġrandom,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.99999654,1.7727801e-06,1.6632079e-06,5.3562943e-08,7.208081e-05,3,7,Ġrandom,Ġsubclass,Ġpart,Ġcoordinated,Ġthe,Ġrandomly,ĠRandom,Ġjunk
