pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,2.62724e-07,1.0913994e-05,3.3357347e-07,0.99998844,0.00020941676,2,5,coordinated,minor,part,random,combined,the,##ed,","
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.999998,1.017577e-06,7.260078e-07,2.3230974e-07,4.30194e-05,8,1,random,minor,part,coordinated,randomly,the,##s,on
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.5014891e-06,2.6720021e-05,3.6373397e-06,0.9999682,0.0005466102,3,1,coordinated,minor,part,random,and,",",combined,the
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999987,5.891158e-07,5.0131916e-07,2.4835165e-07,3.002413e-05,8,1,random,minor,part,coordinated,randomly,on,pick,the
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99958485,0.00010434678,0.00029469535,1.6081496e-05,0.0056913467,5,1,random,part,minor,coordinated,the,in,on,randomly
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,2.2437778e-05,0.00022021752,1.0992232e-05,0.99974626,0.003568907,1,1,coordinated,minor,random,part,the,",",and,##ed
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,5.084876e-07,2.366122e-05,5.813827e-07,0.9999753,0.00042187853,2,4,coordinated,minor,part,random,",",##ed,the,combined
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,2.0163527e-06,4.100456e-05,1.4522288e-06,0.99995553,0.0007280552,2,1,coordinated,minor,random,part,combined,",",mixed,##ed
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,9.161574e-06,0.00028819405,3.1287343e-06,0.9996996,0.0040333983,1,4,coordinated,minor,random,part,the,",",mixed,combined
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,5.877582e-07,1.660383e-05,6.0084096e-07,0.99998224,0.00031384573,1,1,coordinated,minor,part,random,combined,mixed,the,coordination
