pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,8.10408e-06,7.1900604e-06,7.952488e-06,0.99997675,0.00042816257,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999682,1.374047e-05,8.146668e-06,1.0071311e-05,0.0005729157,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,9.206479e-06,6.1308497e-06,1.0467687e-05,0.99997425,0.0004704951,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999565,2.6254858e-05,9.260189e-06,8.024449e-06,0.0007529604,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9999715,6.7734177e-06,1.506525e-05,6.69902e-06,0.00051404786,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.2175553e-05,7.365659e-06,1.7106246e-05,0.9999634,0.000648041,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,8.378505e-06,6.0737148e-06,9.143605e-06,0.9999764,0.00043365895,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,6.518084e-06,6.642193e-06,1.0497622e-05,0.9999764,0.0004342113,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,8.875271e-06,1.04789e-05,9.614934e-06,0.99997103,0.00052432285,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,9.576113e-06,8.198965e-06,7.5672997e-06,0.9999746,0.00046346415,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,8.057205e-06,1.062367e-05,7.1212216e-06,0.99997425,0.0004707831,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.9999695,1.1912161e-05,9.565075e-06,9.043629e-06,0.0005498856,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,8.7759745e-06,5.6626404e-06,1.04604105e-05,0.9999751,0.00045512753,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.999974,6.137324e-06,8.395698e-06,1.1581368e-05,0.00047540196,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.3892625e-05,0.9999411,2.9469593e-05,1.5536732e-05,0.0010008315,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99996996,1.1209961e-05,1.14049335e-05,7.437834e-06,0.00054167,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.99997306,8.040669e-06,1.1252871e-05,7.781846e-06,0.00049218093,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.293192e-05,7.0032643e-06,1.0790658e-05,0.99996924,0.0005522475,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.99997306,8.62711e-06,6.6028683e-06,1.1761336e-05,0.00049039477,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99997175,8.720971e-06,7.34605e-06,1.219177e-05,0.00051163253,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.999967,7.4243185e-06,7.2219386e-06,1.8325978e-05,0.00058577553,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,1.9421816e-05,0.9999341,3.095637e-05,1.5494392e-05,0.0011102826,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,9.535254e-06,5.7878765e-06,9.686474e-06,0.99997497,0.0004571823,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999738,6.911501e-06,1.1175451e-05,8.099535e-06,0.0004770524,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.99996877,1.2210352e-05,1.2841645e-05,6.237764e-06,0.00056086614,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.9999697,9.413598e-06,1.524384e-05,5.629468e-06,0.0005429529,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,8.4991825e-06,1.0960143e-05,2.2091988e-05,0.9999584,0.00072536874,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.99996936,1.2780223e-05,1.2416941e-05,5.467658e-06,0.00054989185,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,9.210221e-06,7.275469e-06,9.300455e-06,0.99997425,0.00047085126,2,1
2,mero,2,mero,fish,fishbone,True,['fish'],"['fish', '##bone']",1,2,0.0019654385,9.307645e-05,0.9979164,2.5105885e-05,0.022304056,6,1
3,sibl,3,sibl,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,1.1600454e-05,1.022082e-05,9.263625e-06,0.9999689,0.0005594113,1,1
3,sibl,3,sibl,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,6.9908037e-06,6.420765e-06,1.0021373e-05,0.9999765,0.0004306907,1,2
0,false,0,false,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.99997425,6.7392284e-06,8.8001625e-06,1.0189342e-05,0.0004696767,1,3
3,sibl,3,sibl,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,6.046964e-06,8.04264e-06,1.2820689e-05,0.99997306,0.0004880719,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,7.6019633e-06,6.8337235e-06,8.831215e-06,0.99997675,0.0004283352,1,2
1,hypo,1,hypo,blackberry,plant,True,['blackberry'],['plant'],1,1,1.5098054e-05,0.99994075,2.9230101e-05,1.4896649e-05,0.0010063181,3,10
0,false,0,false,mint,bubblejet,True,['mint'],"['bubble', '##jet']",1,2,0.99997294,9.16608e-06,8.007755e-06,9.917903e-06,0.0004928597,8,1
3,sibl,3,sibl,parsley,saxifrage,True,"['par', '##sley']","['sax', '##if', '##rage']",2,3,8.353162e-06,8.4157555e-06,9.158821e-06,0.999974,0.00047347986,2,1
0,false,0,false,mint,waistcloth,True,['mint'],"['waist', '##cloth']",1,2,0.9999722,1.0733225e-05,8.824147e-06,8.172036e-06,0.0005034377,8,1
0,false,0,false,refinery,dravidian,True,['refinery'],"['dr', '##avi', '##dian']",1,3,0.99995947,1.0198291e-05,7.0976907e-06,2.3149734e-05,0.0007052771,1,2
0,false,0,false,refinery,revetement,True,['refinery'],"['rev', '##ete', '##ment']",1,3,0.99997413,7.0089845e-06,1.0563759e-05,8.169504e-06,0.00046985797,1,1
2,mero,2,mero,vertebrate,belly,True,"['ve', '##rte', '##brate']",['belly'],3,1,0.00011986837,6.999312e-05,0.999759,5.114047e-05,0.003604149,2,6
0,false,0,false,refinery,loungewear,True,['refinery'],"['lounge', '##wear']",1,2,0.99997437,7.3636957e-06,8.144605e-06,1.015628e-05,0.00046886253,1,1
0,false,0,false,refinery,dihybrid,True,['refinery'],"['di', '##hy', '##bri', '##d']",1,4,0.99997306,8.131331e-06,9.327856e-06,9.541766e-06,0.0004913524,1,1
