pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,4.2238057e-06,5.907203e-06,3.277954e-06,0.99998665,0.00025699273,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999925,1.584766e-06,1.9242955e-06,3.997521e-06,0.00014959148,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,3.8107646e-06,5.668452e-06,4.4001736e-06,0.9999862,0.00026563925,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999926,1.2958437e-06,2.1770575e-06,3.890085e-06,0.00014686697,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9999912,1.2235284e-06,3.1096067e-06,4.493289e-06,0.00017346501,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,5.158378e-06,4.2888246e-06,4.585432e-06,0.99998593,0.0002686073,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,3.53275e-06,6.8597883e-06,3.40587e-06,0.9999862,0.0002633761,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,4.8255824e-06,4.3752366e-06,4.132928e-06,0.99998665,0.0002562897,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,5.062714e-06,4.545014e-06,4.2359743e-06,0.9999862,0.0002652804,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,3.891537e-06,6.578838e-06,3.2035616e-06,0.9999863,0.00026134503,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,3.760941e-06,7.1549894e-06,2.9703012e-06,0.9999862,0.00026455885,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.99998915,1.2464733e-06,2.7903775e-06,6.9123125e-06,0.00021024946,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,4.1782237e-06,5.103502e-06,4.4996473e-06,0.9999862,0.00026416485,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9999877,1.3536503e-06,1.7992568e-06,9.1985385e-06,0.00023250547,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,3.9401207e-06,0.9999814,7.907301e-06,6.8101385e-06,0.00034864366,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9999906,1.5740807e-06,2.4494266e-06,5.3207314e-06,0.00018263233,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999919,2.1002154e-06,2.1429053e-06,3.8518624e-06,0.00016094184,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,5.4279108e-06,4.440037e-06,4.136447e-06,0.99998605,0.00026798344,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.9999925,1.1380544e-06,2.7670696e-06,3.5429755e-06,0.00014837403,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99999166,1.4501625e-06,1.6862284e-06,5.268462e-06,0.00016488144,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9999926,1.4796587e-06,2.1702042e-06,3.765972e-06,0.0001480054,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,4.548673e-06,0.99998045,8.947244e-06,6.1285787e-06,0.00036509515,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,3.633923e-06,6.079991e-06,3.4283646e-06,0.9999869,0.00025217285,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.99999213,1.2389243e-06,2.4861151e-06,4.137521e-06,0.00015593773,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.99999,1.1616214e-06,4.752924e-06,4.0181203e-06,0.00019324615,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99999106,1.8321482e-06,3.0558892e-06,3.99391e-06,0.00017533948,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,4.4535536e-06,4.4459575e-06,4.7853073e-06,0.9999863,0.00026256253,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.99999213,1.4145423e-06,2.1085948e-06,4.3174423e-06,0.00015545211,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,3.989067e-06,5.980617e-06,3.1860232e-06,0.9999869,0.00025241147,2,1
