pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,8.6542884e-10,1.282101e-05,4.2029214e-07,0.99998665,0.00023637462,2,5,coordinated,minor,part,",",and,or,coordination,western
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999999,1.3633388e-07,5.0097587e-10,4.919871e-08,4.6631085e-06,8,1,random,minor,coordinated,check,regular,individual,cash,part
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.626697e-10,1.8859447e-07,1.402637e-07,0.99999964,7.841262e-06,3,1,coordinated,minor,part,",",and,or,to,water
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99999976,2.4946544e-07,4.2989434e-09,5.466499e-08,7.4261507e-06,8,1,random,minor,coordinated,part,card,check,banks,at
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9999974,2.6610167e-06,7.635793e-09,5.4008087e-09,5.341878e-05,5,1,random,minor,part,coordinated,anonymous,key,online,check
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,2.5865084e-08,2.2798677e-05,7.267348e-07,0.9999765,0.00040109502,1,1,coordinated,minor,part,##ed,",",the,and,coordination
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,3.2796127e-10,4.004962e-07,1.9232525e-08,0.99999964,9.530475e-06,2,4,coordinated,minor,part,coordinate,coordination,",",spring,meadow
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,6.4525114e-11,2.8463236e-07,4.4564555e-08,0.99999976,7.795536e-06,2,1,coordinated,minor,part,",",and,or,##ed,to
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,1.8949274e-08,1.3556477e-05,1.4553494e-07,0.9999863,0.00024278654,1,4,coordinated,minor,and,part,or,",",##ed,the
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,6.7971156e-11,3.602195e-08,2.4137992e-09,1.0,9.620919e-07,1,1,coordinated,minor,",",and,part,or,coordination,to
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,7.431098e-10,1.187318e-06,9.758452e-08,0.9999987,2.7557973e-05,1,1,coordinated,minor,part,",",and,or,water,##ed
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.99999607,2.2318277e-06,5.749074e-07,1.1059007e-06,8.137394e-05,3,7,random,minor,coordinated,part,the,on,to,slot
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,3.4756723e-10,1.1803477e-06,1.1629944e-07,0.9999987,2.7825588e-05,2,9,coordinated,minor,part,and,",",or,##ed,salt
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.99999654,2.69479e-07,2.4659393e-08,3.219527e-06,7.0231006e-05,1,1,random,coordinated,minor,part,junk,online,the,game
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,3.2489753e-10,1.0,1.5795917e-08,2.6450005e-08,1.0854092e-06,1,11,minor,sub,major,main,coordinated,as,an,part
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99999964,3.6645514e-07,4.332784e-09,2.561207e-08,9.116981e-06,1,12,random,minor,coordinated,part,on,in,check,the
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,1.0,5.192078e-09,5.0471187e-09,8.4411156e-10,3.074426e-07,4,2,random,on,minor,part,the,check,coordinated,blank
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,4.6611138e-08,1.1610992e-05,3.6895185e-07,0.9999881,0.00021674219,1,1,coordinated,minor,and,",",or,part,##ed,the
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.9999999,1.0663072e-07,1.8201622e-09,3.2531702e-08,3.5036683e-06,8,4,random,minor,coordinated,mint,check,cash,joint,regular
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999994,4.7743725e-07,2.9461825e-08,6.025282e-08,1.2981401e-05,2,5,random,minor,coordinated,part,white,black,',check
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9999962,3.618012e-08,1.2269957e-08,3.842377e-06,7.584298e-05,1,1,random,coordinated,on,wild,deer,rabbit,red,minor
