pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,0.0001021512,0.0015552057,0.00016257828,0.99818003,0.020531723,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.99988925,2.2896716e-05,1.3459451e-05,7.439961e-05,0.001750834,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,8.792478e-05,0.0010674766,0.00016881421,0.99867576,0.015747152,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99991393,1.6407956e-05,1.0794949e-05,5.874833e-05,0.0013886249,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9998467,3.4714263e-05,3.2587843e-05,8.6096945e-05,0.0023839427,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,5.8304337e-05,0.00069839746,8.0313715e-05,0.99916303,0.010441447,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,0.00012906498,0.0011797196,0.00016177508,0.99852943,0.017300371,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,9.897327e-05,0.0012767325,0.00015042121,0.9984738,0.017700447,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,4.60182e-05,0.0006888716,5.119371e-05,0.99921393,0.009761858,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,7.575096e-05,0.0010585414,0.0001155528,0.9987501,0.014812579,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,0.0002278605,0.0020806624,0.00014042523,0.997551,0.026619041,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.99982965,2.4058441e-05,1.7695533e-05,0.00012858209,0.002556146,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,6.181065e-05,0.00083961646,0.00014709576,0.99895144,0.01282796,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9999218,8.97825e-06,1.2495785e-05,5.6788624e-05,0.0012679923,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,2.8462206e-05,0.9998529,3.0804724e-05,8.789756e-05,0.0022881492,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99991417,1.3849709e-05,9.881887e-06,6.2119834e-05,0.0013797565,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9998896,2.234445e-05,2.4889881e-05,6.3231884e-05,0.0017673232,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,4.9056725e-05,0.000584704,5.2836982e-05,0.99931335,0.008722888,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.9999163,1.4407658e-05,9.931936e-06,5.9325786e-05,0.0013504983,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99991894,1.1607975e-05,9.886629e-06,5.954661e-05,0.0013074004,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9998971,1.694491e-05,1.0781311e-05,7.527255e-05,0.0016260921,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,3.9385744e-05,0.9998363,3.3348362e-05,9.0933645e-05,0.0025291299,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,5.292872e-05,0.00088331,0.000110460416,0.9989532,0.012674096,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999262,1.1439401e-05,1.8997343e-05,4.335078e-05,0.0012204978,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.99991417,1.0334198e-05,1.2492877e-05,6.290797e-05,0.0013762669,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.9992894,0.00013421602,0.00021311564,0.0003632258,0.00950088,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,3.7418482e-05,0.0006434861,5.9564572e-05,0.99925953,0.009276259,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.9999262,1.550101e-05,1.7222088e-05,4.109171e-05,0.0012254021,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,0.00015634525,0.0012296702,0.00014716496,0.9984668,0.017948145,2,1
0,false,2,mero,fish,fishbone,False,['fish'],"['fish', '##bone']",1,2,0.51499325,0.0009523519,0.48380303,0.00025140244,1.0123934,6,1
3,sibl,3,sibl,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,3.0146713e-05,0.00030297815,3.0438436e-05,0.9996364,0.004975234,1,1
3,sibl,3,sibl,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,0.00014916595,0.001685213,0.00012691742,0.9980387,0.0218912,1,2
0,false,0,false,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.9999176,1.02116055e-05,9.637407e-06,6.246711e-05,0.0013210889,1,3
3,sibl,3,sibl,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,0.00014253997,0.0018956899,0.00015356479,0.9978083,0.02406816,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,7.772179e-05,0.0009212363,0.000121234334,0.99887985,0.01354326,1,2
1,hypo,1,hypo,blackberry,plant,True,['blackberry'],['plant'],1,1,3.1119387e-05,0.9998591,3.3010045e-05,7.679737e-05,0.0022103062,3,10
0,false,0,false,mint,bubblejet,True,['mint'],"['bubble', '##jet']",1,2,0.99993205,1.2671518e-05,1.4533495e-05,4.0750674e-05,0.0011319843,8,1
3,sibl,3,sibl,parsley,saxifrage,True,"['par', '##sley']","['sax', '##if', '##rage']",2,3,0.000110269015,0.0013786046,0.00013940346,0.9983718,0.01868262,2,1
0,false,0,false,mint,waistcloth,True,['mint'],"['waist', '##cloth']",1,2,0.99991214,1.6194357e-05,1.41357905e-05,5.742707e-05,0.0014210524,8,1
0,false,0,false,refinery,dravidian,True,['refinery'],"['dr', '##avi', '##dian']",1,3,0.9998622,1.4120587e-05,9.2715445e-06,0.00011443453,0.0020796286,1,2
0,false,0,false,refinery,revetement,True,['refinery'],"['rev', '##ete', '##ment']",1,3,0.9999256,1.0801769e-05,1.0196089e-05,5.3239513e-05,0.0012101838,1,1
2,mero,2,mero,vertebrate,belly,True,"['ve', '##rte', '##brate']",['belly'],3,1,0.0012430479,0.00028051573,0.9984133,6.305332e-05,0.018474733,2,6
0,false,0,false,refinery,loungewear,True,['refinery'],"['lounge', '##wear']",1,2,0.9998653,1.4148143e-05,1.26427885e-05,0.0001078554,0.0020492538,1,1
0,false,0,false,refinery,dihybrid,True,['refinery'],"['di', '##hy', '##bri', '##d']",1,4,0.9999176,1.2442625e-05,1.3570964e-05,5.6370965e-05,0.0013366686,1,1
3,sibl,3,sibl,tulip,hydrillum,True,"['tu', '##lip']","['h', '##yd', '##rill', '##um']",2,4,0.00013191956,0.0013258456,0.00017182695,0.99837047,0.01887194,1,0
0,false,0,false,refinery,bluestocking,True,['refinery'],"['blues', '##tock', '##ing']",1,3,0.99989796,1.0949493e-05,1.24259695e-05,7.867443e-05,0.0016027681,1,1
3,sibl,3,sibl,peach,fig,True,['peach'],['fig'],1,1,5.0716822e-05,0.00079305936,9.5456126e-05,0.9990608,0.011521449,5,4
0,false,0,false,refinery,shopper,True,['refinery'],"['shop', '##per']",1,2,0.99990535,9.891927e-06,1.3505957e-05,7.1339484e-05,0.001502346,1,2
0,false,0,false,tadpole,omnibus,True,"['tad', '##pole']",['omnibus'],2,1,0.999683,4.769318e-05,2.3153225e-05,0.00024618374,0.0044496744,1,3
3,sibl,3,sibl,peppermint,oleander,True,"['pepper', '##min', '##t']","['ole', '##ander']",3,2,0.00010561193,0.0012673812,0.00015879422,0.9984682,0.017804483,3,1
3,sibl,3,sibl,peanut,rush,True,['peanut'],['rush'],1,1,7.7631375e-05,0.0012558802,0.0002709875,0.9983955,0.018686932,5,16
0,false,0,false,refinery,weeder,True,['refinery'],"['weed', '##er']",1,2,0.9999056,1.2111192e-05,1.8103763e-05,6.411618e-05,0.0015121998,1,2
3,sibl,3,sibl,mule,seal,True,['mule'],['seal'],1,1,2.8987493e-05,0.00033750257,3.1644955e-05,0.9996019,0.005376558,2,15
3,sibl,3,sibl,mouse,rat,True,['mouse'],['rat'],1,1,0.00012241119,0.002448906,9.6682874e-05,0.997332,0.027965201,6,11
3,sibl,3,sibl,rice,sugarcane,True,['rice'],['sugarcane'],1,1,8.929088e-05,0.001180037,0.0001697029,0.99856097,0.0168793,5,2
3,sibl,3,sibl,reed,strawberry,True,['reed'],['strawberry'],1,1,5.4206703e-05,0.0008246611,9.313695e-05,0.99902797,0.011864723,5,3
0,false,3,sibl,sisal,maguey,False,"['sis', '##al']","['mag', '##ue', '##y']",2,3,0.93174547,0.015068352,0.025933765,0.027252395,0.46451864,2,2
3,sibl,3,sibl,cardamom,buckwheat,True,"['card', '##amo', '##m']","['buck', '##w', '##hea', '##t']",3,4,6.576788e-05,0.0008931939,0.0001654753,0.99887556,0.013660457,2,2
0,false,0,false,alewife,bakery,True,"['ale', '##wife']",['bakery'],2,1,0.99983263,1.4211019e-05,1.0747695e-05,0.00014238566,0.0024669806,2,1
0,false,0,false,louse,poky,True,"['lou', '##se']","['po', '##ky']",2,2,0.9998447,2.6002332e-05,2.518075e-05,0.00010418366,0.0023830142,4,3
3,sibl,3,sibl,bat,pachyderm,True,['bat'],"['pac', '##hy', '##der', '##m']",1,4,4.0008817e-05,0.00044651754,3.809674e-05,0.9994754,0.0068696644,10,1
3,sibl,3,sibl,cicada,cockroach,True,"['ci', '##ca', '##da']","['cock', '##ro', '##ach']",3,3,3.550779e-05,0.00034336996,3.439935e-05,0.99958676,0.005582445,1,1
0,false,0,false,shadfly,jet,True,"['sha', '##df', '##ly']",['jet'],3,1,0.99894387,0.00015909229,8.506798e-05,0.0008119729,0.013016426,1,9
3,sibl,3,sibl,tangerine,casuarina,True,"['tang', '##erine']","['cas', '##ua', '##rina']",2,3,6.052812e-05,0.0007243601,7.1225826e-05,0.99914384,0.010619787,4,1
3,sibl,3,sibl,oxali,glasswort,True,"['ox', '##ali']","['glass', '##wo', '##rt']",2,3,0.00015057412,0.0012308968,0.000117617594,0.99850094,0.01750621,0,2
0,false,0,false,songbird,coprolith,True,"['song', '##bird']","['cop', '##rol', '##ith']",2,3,0.9998198,3.1106592e-05,2.0183194e-05,0.00012900359,0.0027073931,1,1
0,false,0,false,bicycle,rustler,True,['bicycle'],"['rust', '##ler']",1,2,0.9997489,4.6553287e-05,4.1369036e-05,0.00016319197,0.003687693,2,1
3,sibl,3,sibl,protea,daphne,True,"['pro', '##tea']",['daphne'],2,1,4.208886e-05,0.0007038902,5.5622033e-05,0.9991984,0.0099254,1,2
1,hypo,1,hypo,bloodworm,polychaete,True,"['blood', '##worm']","['poly', '##cha', '##ete']",2,3,4.6334117e-05,0.99976486,3.0266026e-05,0.00015847817,0.0034610985,1,1
