pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,4.3052746e-06,2.3213101e-06,3.2120457e-05,0.99996126,0.0006555186,2,5,coordinated,part,random,minor,the,of,",",##ed
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999995,1.7223291e-08,3.1651834e-07,6.833572e-08,9.420749e-06,8,1,random,part,coordinated,minor,wild,the,",",game
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,9.383219e-06,6.4504497e-06,8.237456e-05,0.9999018,0.0015271663,3,1,coordinated,part,random,minor,the,of,",",i
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999999,1.8452182e-09,7.383376e-08,1.1136563e-08,2.1829635e-06,8,1,random,part,coordinated,wild,minor,the,game,","
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99999547,1.8661778e-07,1.4676833e-06,2.9176845e-06,9.2966366e-05,5,1,random,coordinated,part,minor,the,wild,",",.
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,9.219289e-06,3.323549e-06,3.635965e-05,0.9999511,0.0008214129,1,1,coordinated,part,random,minor,the,of,",",is
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.3673587e-05,8.710479e-06,7.573316e-05,0.9999019,0.0015455785,2,4,coordinated,part,random,minor,the,of,",",is
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,2.5608422e-06,2.261343e-06,2.8488557e-05,0.99996674,0.000568116,2,1,coordinated,part,random,minor,the,of,",",coordinate
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,5.662088e-07,2.3655984e-07,1.8485894e-06,0.9999974,5.5947312e-05,1,4,coordinated,part,random,minor,the,of,",",coordinate
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,2.3617854e-06,1.3342853e-06,2.2000797e-05,0.99997437,0.00044773097,1,1,coordinated,part,random,minor,the,of,",",coordinate
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,6.0010602e-06,1.1224156e-05,5.575674e-05,0.99992704,0.0011817756,1,1,coordinated,part,minor,random,the,of,",",coordinate
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.99999464,1.6802531e-07,3.3172557e-06,1.8880886e-06,0.0001078012,3,7,random,part,coordinated,minor,the,wild,",",in
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,1.4288472e-06,1.3809652e-06,2.441902e-05,0.9999727,0.00046806212,2,9,coordinated,part,random,minor,the,of,",",coordinate
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9999989,2.314037e-08,8.872316e-07,2.6638864e-07,2.5961765e-05,1,1,random,part,coordinated,minor,the,wild,",",in
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.0848842e-07,0.9999968,9.1750536e-08,3.0658725e-06,6.545072e-05,1,11,minor,coordinated,random,part,major,small,main,the
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9999881,5.937629e-07,4.82008e-06,6.6085113e-06,0.00022850026,1,12,random,coordinated,part,minor,the,wild,",",.
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999864,4.3126175e-07,1.05341005e-05,2.673556e-06,0.00025256877,4,2,random,part,coordinated,minor,the,wild,",",on
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,6.3398977e-07,2.6953688e-07,3.2794005e-06,0.9999958,8.46993e-05,1,1,coordinated,part,random,minor,the,of,",",##ed
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.99999964,3.739427e-09,3.0036654e-07,4.014447e-08,8.114964e-06,8,4,random,part,coordinated,minor,wild,the,",",game
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999932,4.0678222e-07,5.1116676e-06,1.2676238e-06,0.00013312243,2,5,random,part,coordinated,minor,the,wild,",",in
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99999654,1.6150085e-07,2.3897696e-06,9.891579e-07,7.316249e-05,1,1,random,part,coordinated,minor,wild,the,",",.
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,3.7823202e-07,0.99999416,2.2625731e-07,5.252592e-06,0.00011361396,3,3,minor,coordinated,random,part,major,small,mini,sub
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,1.082343e-06,1.0348899e-06,1.3899953e-05,0.9999839,0.00028934015,1,3,coordinated,part,random,minor,the,of,",",coordinate
0,false,random,0,false,random,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.99999857,1.7207153e-08,1.2579482e-06,1.2566969e-07,2.9958857e-05,1,1,random,part,coordinated,minor,the,wild,",",me
0,false,random,0,false,random,parrot,knife,True,['parrot'],['knife'],1,1,0.99998605,4.1653783e-07,6.7234646e-06,6.9241605e-06,0.00026332695,3,4,random,coordinated,part,minor,the,wild,",",on
0,false,random,0,false,random,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99999714,1.2579913e-07,2.4021508e-06,4.0904908e-07,6.0705224e-05,1,1,random,part,coordinated,minor,the,wild,",",.
3,sibl,coordinated,3,sibl,coordinated,chick,trout,True,['chick'],['trout'],1,1,3.3733988e-06,1.1980028e-06,1.680922e-05,0.99997866,0.0003824426,2,2,coordinated,part,random,minor,the,of,",",is
0,false,random,0,false,random,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.99999905,1.5569796e-08,7.9068104e-07,1.2210535e-07,2.0525316e-05,8,2,random,part,coordinated,minor,wild,the,",",game
3,sibl,coordinated,3,sibl,coordinated,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,3.8408793e-06,3.7144098e-06,2.7363187e-05,0.9999651,0.00060124503,2,1,coordinated,part,random,minor,the,of,",",##ed
0,false,random,2,mero,part,fish,fishbone,False,['fish'],"['fish', '##bone']",1,2,0.9992887,2.5974963e-05,0.00057927426,0.000105962536,0.009049786,6,1,random,part,coordinated,minor,the,",",wild,on
3,sibl,coordinated,3,sibl,coordinated,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,2.9968232e-06,1.8164435e-06,1.17151485e-05,0.99998355,0.00030544083,1,1,coordinated,part,random,minor,the,of,",",##ed
3,sibl,coordinated,3,sibl,coordinated,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,3.8134117e-06,4.807772e-06,3.849658e-05,0.9999529,0.0007860587,1,2,coordinated,part,minor,random,the,of,",",coordinate
0,false,random,0,false,random,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.9999988,3.110126e-08,8.9671875e-07,2.8087584e-07,2.662234e-05,1,3,random,part,coordinated,minor,the,wild,",",.
3,sibl,coordinated,3,sibl,coordinated,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,7.581081e-06,8.252976e-06,5.259564e-05,0.9999316,0.0011146588,3,2,coordinated,part,minor,random,the,of,",",##ed
3,sibl,coordinated,3,sibl,coordinated,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,1.8266433e-05,1.7030818e-05,0.00012215199,0.9998425,0.0023723447,1,2,coordinated,part,random,minor,the,of,",",.
