pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,0.0005393003,0.0002868279,0.0046837595,0.99449015,0.05340082,2,5
3,sibl,0,false,mint,hystricomorpha,False,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.00018562617,9.958933e-05,0.0006593401,0.99905545,0.011953902,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.6117994e-05,1.0370713e-05,4.638692e-05,0.99992716,0.0012011833,3,1
3,sibl,0,false,mint,nicad,False,['mint'],"['nic', '##ad']",1,2,0.00017973673,0.0008610767,0.006175876,0.9927833,0.06670282,8,1
3,sibl,0,false,entire,falchion,False,['entire'],"['fa', '##lch', '##ion']",1,3,0.0035908625,0.0002919392,0.022612702,0.9735044,0.19392239,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,3.649034e-05,2.1929445e-05,0.00017531405,0.9997663,0.0034020036,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,0.0019372985,0.0010328016,0.00062638853,0.9964036,0.039547566,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,0.00012480913,7.665611e-05,0.0017604157,0.9980381,0.021601705,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,0.00029863106,0.00026598488,0.003383559,0.99605185,0.04011012,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,1.7441296e-05,4.7072685e-05,0.00032170676,0.9996138,0.0052418164,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,6.637392e-05,3.3473116e-05,0.0005679312,0.99933225,0.008505309,1,1
3,sibl,0,false,barge,russell,False,['barge'],['russell'],1,1,0.0016355322,0.0005865367,0.018504545,0.97927344,0.15753707,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,2.2002538e-05,1.3109329e-05,9.544533e-05,0.99986947,0.0020160212,2,9
3,sibl,0,false,refinery,yardie,False,['refinery'],"['yard', '##ie']",1,2,0.00025086556,7.932836e-05,0.0016022716,0.99806756,0.021744534,1,1
3,sibl,1,hypo,wheatgrass,grass,False,"['wheat', '##grass']",['grass'],2,1,0.0004301431,0.00014972233,0.0035313366,0.99588877,0.04139632,1,11
3,sibl,0,false,marten,defense,False,"['mart', '##en']",['defense'],2,1,0.00014386188,9.4675095e-05,0.0007519844,0.9990095,0.012333248,1,12
3,sibl,0,false,crawfish,mantelet,False,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.0001722049,8.5786116e-05,0.0014260177,0.99831605,0.01922071,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,6.3691135e-05,4.46822e-05,0.0005907545,0.99930084,0.00887759,1,1
3,sibl,0,false,mint,coke,False,['mint'],['coke'],1,1,0.00050603045,0.00021413583,0.0033141598,0.9959657,0.041258093,8,4
3,sibl,0,false,bullock,enamel,False,['bullock'],['enamel'],1,1,3.3036595e-06,3.0672884e-06,7.2035273e-06,0.9999864,0.00025899033,2,5
3,sibl,0,false,serow,pyelogram,False,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,6.3116575e-05,2.6660759e-05,0.00030938393,0.9996008,0.005468351,1,1
3,sibl,1,hypo,barge,vessel,False,['barge'],['vessel'],1,1,0.0005284379,0.0003674591,0.0101302825,0.98897374,0.09287971,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,5.9905142e-05,3.3047632e-05,0.00033939513,0.9995677,0.005867207,1,3
3,sibl,0,false,refinery,esophagoscope,False,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.00077642745,0.00011070523,0.0023422188,0.9967706,0.034593515,1,1
3,sibl,0,false,parrot,knife,False,['parrot'],['knife'],1,1,6.0084243e-05,4.2849457e-05,0.00037863755,0.9995184,0.0064627915,3,4
3,sibl,0,false,dotterel,jerkin,False,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,4.8081816e-05,1.4792816e-05,0.00024088094,0.99969625,0.0042604273,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,2.806868e-05,1.1614528e-05,9.399612e-05,0.99986625,0.0020650781,2,2
3,sibl,0,false,mint,crutch,False,['mint'],"['cr', '##ut', '##ch']",1,3,0.00019204778,0.000114927025,0.004898335,0.99479467,0.048952583,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,7.78496e-05,3.0809548e-05,0.00021575473,0.99967563,0.0046197046,2,1
3,sibl,2,mero,fish,fishbone,False,['fish'],"['fish', '##bone']",1,2,5.517857e-05,4.868874e-05,0.0011003414,0.99879575,0.014028257,6,1
3,sibl,3,sibl,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,6.151589e-05,5.2317413e-05,0.0004908639,0.99939525,0.007872489,1,1
3,sibl,3,sibl,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,8.496897e-05,4.415314e-05,0.0006661377,0.9992048,0.009963718,1,2
3,sibl,0,false,refinery,photostat,False,['refinery'],"['photos', '##tat']",1,2,0.00012749725,2.8631193e-05,0.00031390457,0.99952996,0.006412564,1,3
3,sibl,3,sibl,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,3.2642372e-05,1.5156302e-05,0.00025407327,0.99969816,0.00419877,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,3.2102285e-05,0.00010276856,0.0005010945,0.9993641,0.008251163,1,2
3,sibl,1,hypo,blackberry,plant,False,['blackberry'],['plant'],1,1,2.8656003e-05,4.9914845e-05,0.0006380581,0.9992834,0.008951602,3,10
3,sibl,0,false,mint,bubblejet,False,['mint'],"['bubble', '##jet']",1,2,0.0010132738,0.0002517583,0.0042190985,0.99451584,0.054262724,8,1
