pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,6.802177e-07,1.721824e-05,1.864519e-06,0.99998033,0.00035046248,2,5,coordinated,minor,part,random,and,the,##ed,with
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.99999917,1.1451871e-07,2.3981306e-07,5.2269155e-07,2.0025594e-05,8,1,random,coordinated,part,minor,wild,randomly,new,##s
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.5853245e-06,2.6625015e-05,3.6336055e-06,0.9999682,0.00054673915,3,1,coordinated,minor,part,random,and,the,##ed,led
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999999,1.1572177e-08,3.2642212e-08,1.083378e-07,3.795565e-06,8,1,random,coordinated,part,minor,randomly,wild,new,##ed
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9998273,3.5590656e-05,8.785827e-05,4.92238e-05,0.0026633088,5,1,random,part,coordinated,minor,randomly,human,wild,##s
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.652534e-06,5.8668407e-05,3.3023787e-06,0.99993634,0.0010083249,1,1,coordinated,minor,part,random,the,and,",",##ed
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,7.595914e-07,2.4152489e-05,2.341503e-06,0.9999727,0.00046897255,2,4,coordinated,minor,part,random,the,and,##ed,an
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.6428165e-06,4.5915953e-05,7.710598e-06,0.9999448,0.0009040059,2,1,coordinated,minor,part,random,and,the,",",##ed
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,2.3903278e-06,0.00012384065,4.977421e-06,0.99986875,0.0019290175,1,4,coordinated,minor,part,random,the,and,##ed,","
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,1.0098311e-06,2.8601078e-05,3.2338794e-06,0.9999671,0.0005581666,1,1,coordinated,minor,part,random,and,the,",",##ed
