pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.8047759e-06,9.988677e-06,7.7693693e-07,0.99998736,0.00023427188,2,5,coordinated,minor,random,part,the,##ed,and,","
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.99999523,4.185492e-06,3.1067128e-07,2.7626407e-07,9.439322e-05,8,1,random,minor,part,coordinated,randomly,wild,##s,human
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,4.651589e-07,1.8711282e-05,1.1191092e-05,0.9999696,0.0005315774,3,1,coordinated,minor,part,random,and,##ed,the,","
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99999845,9.828625e-07,2.3489989e-07,3.7347397e-07,3.499771e-05,8,1,random,minor,coordinated,part,randomly,wild,.,human
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99999,3.09805e-06,3.7599295e-06,3.091551e-06,0.00019539802,5,1,random,part,minor,coordinated,randomly,##s,wild,human
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.06790185e-05,1.51280465e-05,2.09127e-06,0.9999721,0.00049829885,1,1,coordinated,minor,random,part,the,",",led,##ed
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.8759425e-06,1.4551433e-05,1.5346301e-06,0.999982,0.00032502977,2,4,coordinated,minor,random,part,the,##ed,-,an
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.2524749e-06,1.7746721e-05,1.6752488e-06,0.99997926,0.00036661935,2,1,coordinated,minor,part,random,",",and,##ed,-
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,1.9773102e-05,3.5656576e-05,7.641089e-07,0.99994385,0.00093251915,1,4,coordinated,minor,random,part,the,",",##ed,led
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,1.4315295e-06,8.096288e-06,1.9277413e-06,0.99998856,0.00021784258,1,1,coordinated,minor,part,random,##ed,the,and,an
