pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,4.4485687e-06,2.6639738e-05,1.3542451e-05,0.9999554,0.00076723733,2,5,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcoordinate,Ġthe,Ġsynchronized,","
0,false,Ġrandom,0,false,Ġrandom,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9999974,2.4097853e-06,1.0960267e-07,7.666985e-08,5.301701e-05,8,1,Ġrandom,Ġsubclass,Ġpart,Ġcoordinated,Ġrandomly,ĠRandom,Ġwild,Ġrandomized
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,6.9191206e-06,2.108355e-05,1.411654e-05,0.9999579,0.0007342602,3,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcoordinate,Ġsynchronized,Ġthe,","
0,false,Ġrandom,0,false,Ġrandom,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.9999974,2.4044227e-06,1.08831486e-07,7.9802525e-08,5.2977375e-05,8,1,Ġrandom,Ġsubclass,Ġpart,Ġcoordinated,Ġrandomly,Ġwild,ĠRandom,Ġrandomized
0,false,Ġrandom,0,false,Ġrandom,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.9999709,1.8378347e-05,9.869658e-06,8.833914e-07,0.0005131402,5,1,Ġrandom,Ġsubclass,Ġpart,Ġcoordinated,Ġthe,Ġrandomly,Ġwild,ĠRandom
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,2.2651775e-05,0.00013587072,3.0268438e-05,0.99981123,0.0028215349,1,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcoordinate,Ġthe,",",.
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,6.9185276e-06,5.9638507e-05,2.3072824e-05,0.99991035,0.0014402482,2,4,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcoordinate,Ġthe,",",Ġsynchronized
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,5.8721616e-06,3.500643e-05,1.217382e-05,0.99994695,0.0008954887,2,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcoordinate,Ġthe,",",Ġcoordination
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,4.6621783e-05,0.00030374326,3.170984e-05,0.99961793,0.0052450146,1,4,Ġcoordinated,Ġsubclass,Ġrandom,Ġpart,Ġcoordinate,Ġthe,",",Ġand
3,sibl,Ġcoordinated,3,sibl,Ġcoordinated,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,6.1707688e-06,2.7138569e-05,1.0127952e-05,0.9999565,0.00074910134,1,1,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġcoordinate,Ġthe,Ġsynchronized,","
