pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.3294357e-07,0.00012493235,1.2710171e-05,0.9998622,0.0020284066,2,5,coordinated,minor,part,and,coordination,or,random,","
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9998204,9.569794e-05,2.7623264e-05,5.6280453e-05,0.002749578,8,1,random,minor,coordinated,part,anonymous,the,regular,big
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,3.6740929e-07,2.4180346e-05,8.583911e-05,0.9998896,0.0016974411,3,1,coordinated,part,minor,and,or,random,coordination,salt
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9996902,3.1330837e-05,0.00010391425,0.00017460044,0.0044703656,8,1,random,coordinated,part,minor,",",the,card,in
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99913764,0.00034161034,0.0005116875,9.035701e-06,0.010922751,5,1,random,part,minor,coordinated,partial,regular,human,repeated
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,3.8581406e-06,9.354661e-05,3.579982e-05,0.9998667,0.0020422514,1,1,coordinated,minor,part,random,and,the,coordination,wild
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,7.194452e-08,2.2997583e-05,5.5878318e-06,0.9999714,0.0004948364,2,4,coordinated,minor,part,coordination,annual,wild,spring,late
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,4.846436e-08,7.643429e-06,8.941819e-06,0.99998343,0.00030513623,2,1,coordinated,part,minor,and,or,coordination,",",random
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,2.08531e-06,0.00021165134,1.5111108e-05,0.9997712,0.0031948464,1,4,coordinated,minor,part,and,random,or,the,coordination
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,4.128129e-08,8.641637e-06,5.961043e-06,0.99998546,0.0002709808,1,1,coordinated,minor,part,and,coordination,or,",",random
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,4.7624518e-08,1.6710153e-05,3.8143314e-06,0.9999795,0.00036474157,1,1,coordinated,minor,part,and,or,coordination,",",random
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.999833,2.9662982e-05,9.48043e-05,4.2559856e-05,0.0025720932,3,7,random,part,coordinated,minor,the,on,regular,a
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,2.6958373e-08,7.5463927e-06,9.221818e-06,0.9999832,0.00030758386,2,9,coordinated,part,minor,and,or,coordination,salt,coordinate
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9997917,1.3254278e-05,9.034138e-05,0.000104726205,0.0031135336,1,1,random,coordinated,part,minor,the,a,night,an
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.7578605e-08,0.9999994,5.242013e-07,3.4698427e-08,1.3109221e-05,1,11,minor,part,major,main,sub,coordinated,separate,low
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9984213,7.274587e-05,0.0014558849,5.00953e-05,0.017711494,1,12,random,part,minor,coordinated,plan,the,on,.
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.99977475,5.335048e-06,0.00021698042,2.8295665e-06,0.0031110374,4,2,random,part,minor,on,coordinated,the,round,chalk
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.2498744e-05,4.4749184e-05,1.6008946e-05,0.9999268,0.0012107324,1,1,coordinated,minor,part,random,and,sea,coordination,or
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.9999709,3.6933543e-06,5.515802e-06,1.9921672e-05,0.00051604875,8,4,random,coordinated,part,minor,regular,limited,cash,discount
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999814,6.6251705e-06,9.464215e-06,2.5013946e-06,0.00034530304,2,5,random,part,minor,coordinated,on,.,',in
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9999101,6.2977374e-06,6.554625e-05,1.799101e-05,0.001432959,1,1,random,part,coordinated,minor,on,the,.,free
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,1.3677153e-07,0.9999987,7.4666e-07,4.5468977e-07,2.9786925e-05,3,3,minor,part,coordinated,major,small,random,miscellaneous,other
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,2.7251424e-08,8.74746e-06,5.1930388e-06,0.99998605,0.00025895136,1,3,coordinated,minor,part,and,or,",",coordination,salt
0,false,random,0,false,random,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999453,2.4018545e-06,4.4653534e-05,7.5768626e-06,0.0008977668,1,1,random,part,coordinated,minor,the,on,secret,an
