pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,7.6215756e-06,6.3809865e-05,1.2077977e-05,0.99991643,0.0013366136,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999497,2.6320713e-05,1.2084451e-05,1.19205515e-05,0.00086539576,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,7.661948e-06,3.6574904e-05,1.5717398e-05,0.99994004,0.0010065873,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99994886,2.2359458e-05,1.9619716e-05,9.011647e-06,0.00087677996,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99993944,2.1071279e-05,2.810939e-05,1.133118e-05,0.0010258314,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.6671816e-05,6.667283e-05,1.8585846e-05,0.9998981,0.0016286628,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.3743771e-05,5.9509854e-05,1.2081608e-05,0.99991465,0.001377794,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,9.813592e-06,4.1167506e-05,1.0973903e-05,0.999938,0.0010331441,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,1.4983244e-05,8.434455e-05,1.2647527e-05,0.99988806,0.0017488577,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,8.3991235e-06,4.3203352e-05,1.17617265e-05,0.9999366,0.0010520146,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,1.2656483e-05,5.553345e-05,1.1134051e-05,0.9999207,0.0012885256,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.99992716,2.4667503e-05,2.8255443e-05,1.9873267e-05,0.0012199457,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,8.370922e-06,3.4394765e-05,1.6599688e-05,0.99994063,0.0010003949,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.99995255,1.44453425e-05,1.2821796e-05,2.02039e-05,0.0008241622,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,4.5899706e-05,0.9995671,0.00024383719,0.00014325975,0.006041838,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99993944,2.1731386e-05,2.847314e-05,1.0376629e-05,0.0010258966,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999441,2.2997789e-05,2.4339457e-05,8.623003e-06,0.0009531137,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.4508013e-05,5.4465974e-05,1.3394846e-05,0.9999176,0.0013403262,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.99995255,2.2443115e-05,1.29563305e-05,1.2066934e-05,0.0008225601,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999472,2.1579903e-05,1.8922108e-05,1.2276654e-05,0.00090774545,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99994695,2.4751858e-05,1.3549119e-05,1.4675218e-05,0.0009098517,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,6.385098e-05,0.9994106,0.00022236038,0.00030319442,0.007981668,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,1.5809137e-05,5.329598e-05,1.1459338e-05,0.9999194,0.0013130462,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.99995434,1.4077663e-05,1.8715833e-05,1.289354e-05,0.0007961157,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.999943,2.2703294e-05,2.3961124e-05,1.0408213e-05,0.0009726689,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99994016,2.6065174e-05,1.8028271e-05,1.5715228e-05,0.0010180444,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,7.097001e-06,5.3966658e-05,2.5237665e-05,0.9999137,0.0013964976,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.9999497,2.4120765e-05,1.7058816e-05,9.198996e-06,0.00086684065,8,2
