pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,9.238392e-06,1.2543834e-05,1.2267439e-05,0.9999659,0.0006079903,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999759,9.198939e-06,4.3763494e-06,1.0475105e-05,0.00043974665,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,9.286985e-06,1.0275179e-05,1.8254637e-05,0.9999622,0.0006673799,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99997044,8.741352e-06,5.3707836e-06,1.5466434e-05,0.00053072284,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99997413,7.0745755e-06,1.149714e-05,7.405611e-06,0.00047339278,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.50300775e-05,9.953687e-06,1.9735668e-05,0.9999553,0.0007791401,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.1629691e-05,1.034379e-05,1.9294283e-05,0.99995875,0.00072361564,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.0705726e-05,1.1323644e-05,1.3410367e-05,0.9999646,0.0006309579,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,9.454863e-06,1.4687027e-05,1.04588535e-05,0.9999654,0.00061652315,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,9.487839e-06,1.122406e-05,1.3101784e-05,0.99996614,0.00060413254,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,8.6075315e-06,1.1916665e-05,1.2553133e-05,0.999967,0.0005917703,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.99995637,1.2857024e-05,9.76302e-06,2.0964739e-05,0.00076015864,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,1.1840942e-05,1.0556429e-05,1.580328e-05,0.99996185,0.00067538745,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9999647,6.1066503e-06,6.54835e-06,2.2708418e-05,0.00061975524,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,2.5936006e-05,0.99986935,5.250652e-05,5.2111274e-05,0.0020713701,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9999709,8.401358e-06,1.3703448e-05,6.980731e-06,0.00052456587,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999714,7.887075e-06,1.5042422e-05,5.7277566e-06,0.0005157071,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.1145164e-05,9.511152e-06,1.8554196e-05,0.9999608,0.0006902525,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.9999753,8.075907e-06,4.338685e-06,1.2326567e-05,0.00045053844,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99997675,8.46517e-06,5.6274143e-06,9.1727625e-06,0.0004278106,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99996066,6.9727553e-06,6.8465033e-06,2.566221e-05,0.00068517576,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,3.371139e-05,0.9998487,5.8163907e-05,5.933813e-05,0.0023705454,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,1.0357231e-05,1.0585751e-05,1.3832754e-05,0.9999652,0.0006198758,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999758,6.0443053e-06,5.875429e-06,1.2250748e-05,0.00044168532,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.99996364,7.924403e-06,6.1961823e-06,2.2303862e-05,0.0006387489,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99997175,1.1512209e-05,1.0777295e-05,5.9670583e-06,0.0005110328,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,1.0362772e-05,1.1392745e-05,4.0951876e-05,0.9999373,0.0010460381,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.9999763,8.0454965e-06,7.508917e-06,8.206974e-06,0.0004368597,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,9.996311e-06,1.0243209e-05,1.6241234e-05,0.9999635,0.00064684474,2,1
0,false,2,mero,fish,fishbone,False,['fish'],"['fish', '##bone']",1,2,0.9999021,1.02530175e-05,7.844969e-05,9.173994e-06,0.001534525,6,1
3,sibl,3,sibl,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,1.0524825e-05,1.204504e-05,1.2768579e-05,0.9999647,0.0006293526,1,1
3,sibl,3,sibl,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,1.5595764e-05,1.0055535e-05,2.1145186e-05,0.99995315,0.00081185106,1,2
0,false,0,false,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.9999771,7.1195445e-06,5.579594e-06,1.0158672e-05,0.00042054994,1,3
3,sibl,3,sibl,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,1.0714496e-05,1.1156007e-05,1.7686254e-05,0.9999604,0.0006967439,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,7.460803e-06,1.3259374e-05,1.1073551e-05,0.9999682,0.0005700421,1,2
1,hypo,1,hypo,blackberry,plant,True,['blackberry'],['plant'],1,1,2.1512951e-05,0.9998888,5.2963132e-05,3.682344e-05,0.0017888647,3,10
0,false,0,false,mint,bubblejet,True,['mint'],"['bubble', '##jet']",1,2,0.9999739,6.7921083e-06,5.3413955e-06,1.39702215e-05,0.0004731215,8,1
