pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,3.419593e-08,5.348055e-06,1.1051691e-06,0.99999344,0.00012574755,2,5,coordinated,minor,part,and,",",coordination,coordinating,coordinate
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9998368,5.0803963e-05,2.0998508e-05,9.138689e-05,0.0025125435,8,1,random,coordinated,minor,part,regular,new,the,card
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.5570707e-07,4.8957663e-06,2.7822202e-06,0.99999213,0.00015249438,3,1,coordinated,minor,part,and,",",random,or,coordinate
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.99982387,2.6333444e-05,6.337932e-05,8.639923e-05,0.0027048208,8,1,random,coordinated,part,minor,card,",",regular,'
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.995271,0.0009873857,0.0035849682,0.00015657928,0.04776741,5,1,random,part,minor,coordinated,partial,human,regular,individual
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,3.399607e-06,0.00028817143,1.5932674e-05,0.99969256,0.004148285,1,1,coordinated,minor,part,random,and,",",coordination,or
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,4.1423164e-08,9.002091e-07,7.2380413e-07,0.99999833,3.626685e-05,2,4,coordinated,minor,part,and,random,",",coordination,coordinate
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,4.5492463e-08,3.8455646e-06,1.251272e-06,0.9999949,0.000102215396,2,1,coordinated,minor,part,and,",",or,coordination,coordinating
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,9.882338e-07,0.00015761102,3.344794e-06,0.9998381,0.0023050988,1,4,coordinated,minor,part,and,random,or,",",coordination
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,4.6657807e-08,2.0655605e-06,9.478512e-07,0.999997,6.358139e-05,1,1,coordinated,minor,part,and,random,",",coordination,or
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,7.167757e-08,4.87351e-06,8.2191167e-07,0.9999943,0.0001125718,1,1,coordinated,minor,part,and,random,",",coordination,or
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.99826956,0.00019200078,0.0013608072,0.00017769689,0.020035548,3,7,random,part,minor,coordinated,the,on,to,a
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,1.8141689e-08,2.148216e-06,2.5969482e-06,0.99999523,9.5979085e-05,2,9,coordinated,part,minor,and,",",coordinate,or,coordination
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9995968,2.1511409e-05,6.929698e-05,0.00031229487,0.0055090454,1,1,random,coordinated,part,minor,the,good,new,on
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.7961238e-06,0.9997003,1.6583548e-05,0.00028128398,0.004047864,1,11,minor,coordinated,part,major,main,random,other,as
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9960414,0.00021422257,0.003536151,0.00020821243,0.03965416,1,12,random,part,minor,coordinated,',on,.,the
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.99705744,7.695923e-05,0.0028416158,2.4039487e-05,0.029696958,4,2,random,part,minor,coordinated,on,',the,.
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.4230159e-06,3.1881187e-05,2.7053072e-06,0.999964,0.0006058205,1,1,coordinated,minor,part,random,and,",",coordination,or
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.99971,1.8320623e-05,2.9621398e-05,0.00024191654,0.0040581995,8,4,random,coordinated,part,minor,regular,mint,free,discount
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9996681,8.035048e-05,0.00020265984,4.8843398e-05,0.0047575417,2,5,random,part,minor,coordinated,.,',flat,on
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99922085,8.868136e-05,0.00046976816,0.00022070295,0.010191598,1,1,random,part,coordinated,minor,on,',.,the
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,0.00012953862,0.99870086,5.934611e-06,0.0011636293,0.014990982,3,3,minor,coordinated,random,part,major,miscellaneous,separate,other
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,3.8182197e-08,2.812097e-06,1.0041807e-06,0.99999607,7.830805e-05,1,3,coordinated,minor,part,and,",",or,coordination,random
0,false,random,0,false,random,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999106,7.827909e-06,2.5028869e-05,5.6498768e-05,0.0014415502,1,1,random,coordinated,part,minor,the,on,.,an
0,false,random,0,false,random,parrot,knife,True,['parrot'],['knife'],1,1,0.99035573,0.00016342847,0.0094068255,7.402891e-05,0.080245465,3,4,random,part,minor,coordinated,with,on,the,key
0,false,random,0,false,random,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.9967026,0.0004024374,0.0028583251,3.6599802e-05,0.03398235,1,1,random,part,minor,coordinated,the,on,',a
3,sibl,coordinated,3,sibl,coordinated,chick,trout,True,['chick'],['trout'],1,1,4.0174166e-07,6.4629494e-05,5.0245376e-06,0.9999299,0.0010974947,2,2,coordinated,minor,part,and,",",or,random,coordination
0,false,random,0,false,random,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.99979216,3.794381e-05,0.00016190893,8.090492e-06,0.0030329232,8,2,random,part,minor,coordinated,card,regular,cash,pick
3,sibl,coordinated,3,sibl,coordinated,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,2.036439e-07,9.415137e-06,1.9849017e-06,0.99998844,0.00021600837,2,1,coordinated,minor,part,random,and,coordination,",",or
2,mero,part,2,mero,part,fish,fishbone,True,['fish'],"['fish', '##bone']",1,2,0.0048120106,0.00027344254,0.9949109,3.5291355e-06,0.047672026,6,1,part,random,minor,parts,in,form,on,the
3,sibl,coordinated,3,sibl,coordinated,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,2.0761279e-06,9.13502e-05,5.041732e-06,0.99990153,0.0014957241,1,1,coordinated,minor,part,and,random,",",or,coordination
3,sibl,coordinated,3,sibl,coordinated,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,8.6864895e-07,2.5316076e-06,7.375124e-07,0.99999595,8.559954e-05,1,2,coordinated,minor,random,part,and,",",or,coordination
0,false,random,0,false,random,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.9999033,5.700241e-06,1.3667544e-05,7.720252e-05,0.0015141161,1,3,random,coordinated,part,minor,.,',on,randomly
3,sibl,coordinated,3,sibl,coordinated,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,7.664914e-08,4.000419e-06,1.5826392e-06,0.9999943,0.00011221036,3,2,coordinated,minor,part,and,",",or,coordinate,coordination
