pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,1.3720935e-05,0.00033504117,2.7102733e-05,0.99962413,0.005042484,2,5
0,false,0,false,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9997173,9.10975e-06,8.281416e-06,0.00026538936,0.0038530305,8,1
3,sibl,3,sibl,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,1.5489948e-05,0.0003460008,2.8509181e-05,0.99961,0.0052184216,3,1
0,false,0,false,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.99970585,9.125122e-06,7.6549895e-06,0.00027726233,0.0039832606,8,1
0,false,0,false,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.999696,9.351115e-06,1.0785426e-05,0.00028386357,0.004117305,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,2.1700378e-05,0.0004561703,2.6206499e-05,0.99949586,0.006524723,1,1
3,sibl,3,sibl,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,1.2742997e-05,0.00036671248,3.0511601e-05,0.9995901,0.0054416074,2,4
3,sibl,3,sibl,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,1.6628825e-05,0.00033462438,2.5818847e-05,0.99962294,0.005064683,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,2.3524235e-05,0.00046390048,2.6623524e-05,0.99948597,0.0066448776,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,1.8433499e-05,0.00036436805,2.9560093e-05,0.9995876,0.005491363,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,1.6032156e-05,0.000353546,2.8548482e-05,0.9996019,0.0053142603,1,1
0,false,0,false,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.99970835,8.766281e-06,9.499632e-06,0.00027322618,0.003960543,3,7
3,sibl,3,sibl,asparagus,corn,True,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,1.38828445e-05,0.0003315938,3.244131e-05,0.9996221,0.0050855177,2,9
0,false,0,false,refinery,yardie,True,['Ġrefinery'],"['Ġyard', 'ie']",1,2,0.99959165,1.0053309e-05,7.215848e-06,0.00039104457,0.0053059333,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['Ġwheat', 'grass']",['Ġgrass'],2,1,4.565629e-05,0.9972518,4.7919486e-05,0.0026546628,0.028021885,1,11
0,false,0,false,marten,defense,True,"['Ġmart', 'en']",['Ġdefense'],2,1,0.9997434,8.877865e-06,1.2446189e-05,0.00023542426,0.0035595356,1,12
0,false,0,false,crawfish,mantelet,True,"['Ġcraw', 'fish']","['Ġm', 'ante', 'let']",2,3,0.99977607,8.121933e-06,1.1358527e-05,0.0002045164,0.0031535684,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['Ġk', 'ook', 'ab', 'ur', 'ra']","['Ġwh', 'ipp', 'et']",5,3,2.3938783e-05,0.00047024598,2.7172387e-05,0.99947864,0.006729813,1,1
0,false,0,false,mint,coke,True,['Ġmint'],"['Ġco', 'ke']",1,2,0.99966705,1.1164652e-05,9.929432e-06,0.000311832,0.0044608493,8,4
0,false,0,false,bullock,enamel,True,"['Ġbull', 'ock']","['Ġen', 'amel']",2,2,0.99966836,9.713982e-06,8.813854e-06,0.00031302366,0.00443209,2,5
0,false,0,false,serow,pyelogram,True,"['Ġser', 'ow']","['Ġpy', 'el', 'ogram']",2,3,0.99971193,9.113159e-06,8.919558e-06,0.00027009138,0.0039196517,1,1
1,hypo,1,hypo,barge,vessel,True,"['Ġb', 'arge']",['Ġvessel'],2,1,4.6195437e-05,0.9972146,4.5466448e-05,0.0026937556,0.02832835,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['Ġs', 'enna']","['Ġbuck', 'th', 'orn']",2,3,1.49738335e-05,0.00034105682,2.6375006e-05,0.9996176,0.00512097,1,3
0,false,0,false,refinery,esophagoscope,True,['Ġrefinery'],"['Ġes', 'oph', 'ag', 'oscope']",1,4,0.99967635,9.316368e-06,8.017443e-06,0.00030634963,0.0043341494,1,1
0,false,0,false,parrot,knife,True,"['Ġpar', 'rot']",['Ġknife'],2,1,0.99973315,8.116296e-06,1.1048062e-05,0.0002476974,0.0036713001,3,4
