pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,8.285731e-07,2.8167751e-05,1.2746037e-05,0.9999583,0.00070994993,2,5,coordinated,minor,part,random,coordinate,coordination,the,","
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999578,2.7885515e-05,4.7160274e-06,9.528182e-06,0.0007250754,8,1,random,minor,coordinated,part,wild,the,free,regular
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,2.0450798e-06,5.716747e-05,2.5611704e-05,0.9999151,0.0013574063,3,1,coordinated,minor,part,random,coordinate,coordination,the,","
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999845,4.4573485e-06,7.357137e-06,3.6645083e-06,0.0002931332,8,1,random,part,minor,coordinated,wild,the,free,","
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99955755,1.6263557e-05,0.00037603368,5.01481e-05,0.005891259,5,1,random,part,coordinated,minor,the,regular,wild,free
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,5.291243e-05,0.0011318917,0.00042469465,0.99839056,0.018906748,1,1,coordinated,minor,part,random,the,coordinate,",",of
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.2354385e-06,5.8719852e-05,2.2649836e-05,0.9999174,0.0013182707,2,4,coordinated,minor,part,random,coordinate,coordination,the,","
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,9.21276e-07,3.189163e-05,1.3246179e-05,0.99995387,0.0007759314,2,1,coordinated,minor,part,random,coordinate,coordination,the,of
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,3.8629532e-05,0.0017661231,0.0001552669,0.99804,0.021507319,1,4,coordinated,minor,part,random,coordinate,the,",",of
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,8.102477e-07,2.9551533e-05,1.0889893e-05,0.99995875,0.0007000825,1,1,coordinated,minor,part,random,coordinate,coordination,the,of
