pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,8.56451e-06,0.00015120272,7.832412e-06,0.9998324,0.002437758,2,5
0,false,0,false,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.9999777,4.759007e-06,3.6179347e-06,1.389923e-05,0.0004059622,8,1
3,sibl,3,sibl,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,9.323872e-06,0.00013779875,7.5241837e-06,0.9998454,0.0022742036,3,1
0,false,0,false,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.9999757,5.3202966e-06,3.6679794e-06,1.5236257e-05,0.00043825377,8,1
0,false,0,false,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.99997056,3.4705306e-06,1.7879435e-06,2.4182007e-05,0.00051040796,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,1.047089e-05,0.00011646366,8.726698e-06,0.99986434,0.0020375154,1,1
3,sibl,3,sibl,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,8.347565e-06,0.00016197795,8.0815535e-06,0.9998216,0.002574502,2,4
3,sibl,3,sibl,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,9.173741e-06,0.00014593596,7.425042e-06,0.9998374,0.0023740812,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,1.1625406e-05,0.00010491932,7.9756655e-06,0.9998754,0.001892137,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,9.615965e-06,0.00015582156,7.1949466e-06,0.9998274,0.0025029958,1,1
