pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
2,mero,3,sibl,parsley,rue,False,"['par', '##sley']",['rue'],2,1,0.25044978,0.29632476,0.40075597,0.052469388,1.7720244,2,5
1,hypo,0,false,mint,hystricomorpha,False,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.12786724,0.5650536,0.23531833,0.071760826,1.6086844,8,1
2,mero,3,sibl,avocado,redbud,False,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,0.09192575,0.25115576,0.56580675,0.091111735,1.5969558,3,1
1,hypo,0,false,mint,nicad,False,['mint'],"['nic', '##ad']",1,2,0.19623348,0.45895696,0.2973793,0.04743019,1.7055945,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.79452366,0.09937121,0.08393857,0.022166526,1.0165172,5,1
1,hypo,3,sibl,macaw,cockatoo,False,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,0.043352857,0.59802926,0.287478,0.07113991,1.4281484,1,1
0,false,3,sibl,leek,annual,False,"['lee', '##k']",['annual'],2,1,0.98227364,0.0052706767,0.010676078,0.0017794693,0.15140994,2,4
2,mero,3,sibl,flax,safflower,False,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,0.12475718,0.25812855,0.5741203,0.042994022,1.5337702,2,1
1,hypo,3,sibl,osprey,thoroughbred,False,"['os', '##pre', '##y']",['thoroughbred'],3,1,0.044608213,0.73147523,0.12023302,0.10368357,1.2365811,1,4
1,hypo,3,sibl,yucca,artemisia,False,"['yu', '##cca']","['artemis', '##ia']",2,2,0.01604815,0.46116602,0.41561735,0.10716841,1.4823802,1,1
2,mero,3,sibl,soapwort,dahlia,False,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,0.0709162,0.18809481,0.6087237,0.13226528,1.5460832,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.7406455,0.080280505,0.1468602,0.03221383,1.1790228,3,7
2,mero,3,sibl,asparagus,corn,False,"['as', '##para', '##gus']",['corn'],3,1,0.10573397,0.2997484,0.4983683,0.09614937,1.6893176,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.81137645,0.026243564,0.13366848,0.028711513,0.9176468,1,1
0,false,1,hypo,wheatgrass,grass,False,"['wheat', '##grass']",['grass'],2,1,0.66326714,0.09189183,0.22254609,0.02229491,1.3141224,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.6626229,0.02920648,0.098024555,0.21014614,1.3437011,1,12
1,hypo,0,false,crawfish,mantelet,False,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.23048602,0.40666464,0.31264704,0.050202254,1.7569932,4,2
2,mero,3,sibl,kookaburra,whippet,False,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,0.03683091,0.3059461,0.6313023,0.025920691,1.2537043,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.86516553,0.03636226,0.08488738,0.013584873,0.74094766,8,4
2,mero,0,false,bullock,enamel,False,['bullock'],['enamel'],1,1,0.20449935,0.28807515,0.37782228,0.12960325,1.8980964,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.3828621,0.2208903,0.2776813,0.11856635,1.8895658,1,1
2,mero,1,hypo,barge,vessel,False,['barge'],['vessel'],1,1,0.30847836,0.15631813,0.41354796,0.12165551,1.8384805,3,3
1,hypo,3,sibl,senna,buckthorn,False,"['sen', '##na']","['buck', '##thor', '##n']",2,3,0.07526453,0.53884625,0.3438075,0.04208167,1.4834759,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9009178,0.010382072,0.06992213,0.018778024,0.5800899,1,1
1,hypo,0,false,parrot,knife,False,['parrot'],['knife'],1,1,0.1500355,0.50115985,0.29359472,0.05520995,1.6598991,3,4
2,mero,0,false,dotterel,jerkin,False,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.16327317,0.26663914,0.50656986,0.06351788,1.6850127,1,1
1,hypo,3,sibl,chick,trout,False,['chick'],['trout'],1,1,0.12238338,0.5774838,0.13341497,0.16671792,1.6469284,2,2
2,mero,0,false,mint,crutch,False,['mint'],"['cr', '##ut', '##ch']",1,3,0.30037397,0.11986061,0.50277025,0.076995246,1.6716158,8,2
2,mero,3,sibl,rhubarb,dandelion,False,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,0.10881263,0.2102705,0.6464964,0.034420438,1.3953857,2,1
2,mero,2,mero,fish,fishbone,True,['fish'],"['fish', '##bone']",1,2,0.05248146,0.24116354,0.6594353,0.04691972,1.3212095,6,1
2,mero,3,sibl,guppy,songbird,False,"['gu', '##ppy']","['song', '##bird']",2,2,0.053592265,0.30826956,0.54704666,0.09109147,1.5405542,1,1
2,mero,3,sibl,henbane,flax,False,"['hen', '##bane']","['fl', '##ax']",2,2,0.21795154,0.23566136,0.4053821,0.14100505,1.8970194,1,2
0,false,0,false,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.9502605,0.010760019,0.032680877,0.006298617,0.34763595,1,3
0,false,3,sibl,wheat,flax,False,['wheat'],"['fl', '##ax']",1,2,0.6878133,0.107001066,0.18194373,0.023241907,1.2897956,3,2
