pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.6959e-05,0.00011267632,1.078427e-05,0.9998596,0.0021270982,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999751,3.4890206e-06,6.0764587e-06,1.5325873e-05,0.0004496074,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.3405739e-05,5.9687954e-05,7.982931e-06,0.99991894,0.0013066808,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999726,3.0291098e-06,6.7312267e-06,1.771478e-05,0.00049052853,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99997103,3.4800576e-06,1.2897149e-05,1.260007e-05,0.00051937165,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.5816084e-05,4.9908274e-05,7.4589075e-06,0.9999268,0.0011980842,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,1.664149e-05,0.00010366995,1.0313089e-05,0.99986935,0.001995646,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.3215171e-05,6.2350904e-05,8.2594315e-06,0.9999162,0.0013455419,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,1.5524318e-05,6.9130576e-05,7.668878e-06,0.9999076,0.0014669175,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,1.4020876e-05,8.439372e-05,8.679364e-06,0.99989295,0.0016684707,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,1.5664695e-05,0.00012234299,9.714083e-06,0.9998523,0.0022149312,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.9999746,3.6740953e-06,6.7153837e-06,1.50115875e-05,0.00045890157,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,1.3505342e-05,5.8253096e-05,9.2451755e-06,0.99991894,0.0013093915,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9999685,2.692897e-06,6.9730095e-06,2.1838558e-05,0.0005527951,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,5.5080545e-06,0.99996436,5.728208e-06,2.444603e-05,0.00062191003,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99997437,4.1299536e-06,9.589655e-06,1.1949756e-05,0.00046611254,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999726,4.344167e-06,1.15057655e-05,1.1620328e-05,0.00049620616,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,1.5327632e-05,5.4004384e-05,7.619685e-06,0.999923,0.0012512984,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.9999714,2.7958977e-06,5.6024633e-06,2.0226065e-05,0.00050598616,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999759,3.615952e-06,6.6426774e-06,1.3775044e-05,0.0004367068,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9999757,3.6250317e-06,6.9812972e-06,1.372529e-05,0.0004418794,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,5.79512e-06,0.9999678,5.783653e-06,2.0539492e-05,0.0005676233,3,3
