pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['Ġpars', 'ley']","['Ġr', 'ue']",2,2,6.658089e-06,2.8725948e-05,1.0719341e-05,0.99995387,0.00079133216,2,5
0,false,0,false,mint,hystricomorpha,True,['Ġmint'],"['Ġhy', 'st', 'ric', 'om', 'or', 'pha']",1,6,0.99996936,9.852772e-06,1.0424401e-05,1.0410174e-05,0.0005528867,8,1
3,sibl,3,sibl,avocado,redbud,True,['Ġavocado'],"['Ġred', 'b', 'ud']",1,3,7.437383e-06,2.0129579e-05,1.7405637e-05,0.99995506,0.0007807576,3,1
0,false,0,false,mint,nicad,True,['Ġmint'],"['Ġnic', 'ad']",1,2,0.99996686,1.1527314e-05,1.7112161e-05,4.4477247e-06,0.00058686367,8,1
0,false,0,false,entire,falchion,True,['Ġentire'],"['Ġfal', 'ch', 'ion']",1,3,0.99996114,6.91231e-06,2.5961946e-05,5.9697613e-06,0.00067364203,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['Ġmac', 'aw']","['Ġcock', 'at', 'oo']",2,3,1.0087723e-05,2.8120532e-05,9.470133e-06,0.9999523,0.0008193837,1,1
3,sibl,3,sibl,leek,annual,True,"['Ġle', 'ek']",['Ġannual'],2,1,8.866897e-06,1.8079001e-05,1.2358884e-05,0.99996066,0.00069182256,2,4
3,sibl,3,sibl,flax,safflower,True,"['Ġfl', 'ax']","['Ġsa', 'ff', 'lower']",2,3,7.347701e-06,3.7012e-05,9.049677e-06,0.9999466,0.00089884916,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['Ġo', 'sp', 'rey']","['Ġthorough', 'bred']",3,2,1.2578379e-05,2.2540988e-05,9.731792e-06,0.9999552,0.00077941414,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['Ġy', 'u', 'cca']","['Ġart', 'emis', 'ia']",3,3,8.83825e-06,1.8700302e-05,1.282284e-05,0.9999596,0.0007086906,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['Ġsoap', 'w', 'ort']","['Ġd', 'ahl', 'ia']",3,3,9.846207e-06,2.078931e-05,9.3948765e-06,0.99995995,0.00070179143,1,1
0,false,0,false,barge,russell,True,"['Ġb', 'arge']","['Ġr', 'us', 'sell']",2,3,0.9999598,8.4260755e-06,2.5047222e-05,6.617955e-06,0.0006965307,3,7
3,sibl,3,sibl,asparagus,corn,True,"['Ġas', 'par', 'agus']",['Ġcorn'],3,1,8.039445e-06,1.8355517e-05,2.016111e-05,0.9999534,0.00080649054,2,9
0,false,0,false,refinery,yardie,True,['Ġrefinery'],"['Ġyard', 'ie']",1,2,0.9999393,6.468489e-06,8.676523e-06,4.5507277e-05,0.0010013083,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['Ġwheat', 'grass']",['Ġgrass'],2,1,2.0488078e-05,0.99991155,2.3139974e-05,4.478436e-05,0.0014499405,1,11
0,false,0,false,marten,defense,True,"['Ġmart', 'en']",['Ġdefense'],2,1,0.9999708,5.385223e-06,1.81056e-05,5.7689563e-06,0.0005220102,1,12
0,false,0,false,crawfish,mantelet,True,"['Ġcraw', 'fish']","['Ġm', 'ante', 'let']",2,3,0.99996054,5.8097976e-06,2.8850813e-05,4.804499e-06,0.0006779573,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['Ġk', 'ook', 'ab', 'ur', 'ra']","['Ġwh', 'ipp', 'et']",5,3,1.138636e-05,1.7168804e-05,1.1184544e-05,0.9999603,0.00070000417,1,1
0,false,0,false,mint,coke,True,['Ġmint'],"['Ġco', 'ke']",1,2,0.9999734,7.3447873e-06,1.1133672e-05,8.161547e-06,0.00048476958,8,4
0,false,0,false,bullock,enamel,True,"['Ġbull', 'ock']","['Ġen', 'amel']",2,2,0.9999739,4.9860028e-06,1.3998254e-05,7.2080893e-06,0.00047449913,2,5
0,false,0,false,serow,pyelogram,True,"['Ġser', 'ow']","['Ġpy', 'el', 'ogram']",2,3,0.9999709,5.479082e-06,1.8818178e-05,4.824835e-06,0.00051833503,1,1
1,hypo,1,hypo,barge,vessel,True,"['Ġb', 'arge']",['Ġvessel'],2,1,2.2924864e-05,0.99988186,5.5081597e-05,4.012365e-05,0.0018890712,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['Ġs', 'enna']","['Ġbuck', 'th', 'orn']",2,3,7.24067e-06,2.6450183e-05,1.0678547e-05,0.99995565,0.0007661803,1,3
0,false,0,false,refinery,esophagoscope,True,['Ġrefinery'],"['Ġes', 'oph', 'ag', 'oscope']",1,4,0.999974,4.868585e-06,1.188556e-05,9.218919e-06,0.0004720703,1,1
0,false,0,false,parrot,knife,True,"['Ġpar', 'rot']",['Ġknife'],2,1,0.9999682,5.173406e-06,2.1587559e-05,5.097189e-06,0.0005609792,3,4
0,false,0,false,dotterel,jerkin,True,"['Ġd', 'ott', 'ere', 'l']","['Ġjer', 'kin']",4,2,0.9982672,0.00030611857,0.0013514502,7.527557e-05,0.019983415,1,1
3,sibl,3,sibl,chick,trout,True,['Ġchick'],['Ġtrout'],1,1,1.0158208e-05,1.9812307e-05,1.5743803e-05,0.99995434,0.0007950845,2,2
0,false,0,false,mint,crutch,True,['Ġmint'],"['Ġcr', 'utch']",1,2,0.99997294,7.1460436e-06,1.4749669e-05,5.175059e-06,0.0004887879,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['Ġrh', 'ub', 'arb']","['Ġd', 'andel', 'ion']",3,3,7.848011e-06,2.3417926e-05,1.0226662e-05,0.9999585,0.0007226907,2,1
2,mero,2,mero,fish,fishbone,True,['Ġfish'],"['Ġfish', 'bone']",1,2,0.20642273,0.00010632593,0.79336923,0.00010168164,0.73757184,6,1
3,sibl,3,sibl,guppy,songbird,True,"['Ġgu', 'ppy']","['Ġsong', 'bird']",2,2,9.487201e-06,2.61978e-05,9.018567e-06,0.9999553,0.0007726663,1,1
3,sibl,3,sibl,henbane,flax,True,"['Ġhen', 'bane']","['Ġfl', 'ax']",2,2,8.538302e-06,3.597836e-05,8.23199e-06,0.9999472,0.000890037,1,2
0,false,0,false,refinery,photostat,True,['Ġrefinery'],"['Ġphot', 'ost', 'at']",1,3,0.99997056,5.163147e-06,9.648282e-06,1.4707243e-05,0.00053018297,1,3
3,sibl,3,sibl,wheat,flax,True,['Ġwheat'],"['Ġfl', 'ax']",1,2,8.647309e-06,2.9376255e-05,9.720966e-06,0.9999522,0.00081843714,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['Ġcal', 'adium']","['Ġhy', 'ac', 'inth']",2,3,7.5091857e-06,2.3440161e-05,1.1357676e-05,0.9999577,0.0007359667,1,2
1,hypo,1,hypo,blackberry,plant,True,"['Ġblack', 'berry']",['Ġplant'],2,1,2.1209364e-05,0.9999167,2.5588135e-05,3.6525806e-05,0.0013782275,3,10
