pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.5760452e-07,3.7358303e-05,4.035767e-06,0.9999585,0.00068519975,2,5,coordinated,minor,part,coordinate,coordination,random,related,the
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999976,1.6437027e-06,1.17739354e-07,6.2370964e-07,5.0589173e-05,8,1,random,minor,coordinated,part,neutral,variable,limited,free
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,1.711335e-07,2.5567972e-05,2.0135321e-05,0.9999542,0.0007742149,3,1,coordinated,minor,part,coordinate,coordination,and,the,random
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.999995,1.1383687e-06,1.370347e-06,2.5369877e-06,0.00010372082,8,1,random,coordinated,part,minor,independent,constant,variable,neutral
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.999997,2.0015067e-07,2.7519054e-06,1.5067092e-08,5.9889742e-05,5,1,random,part,minor,coordinated,entropy,free,constant,independent
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.5978429e-05,0.0026812067,0.00025438337,0.99704844,0.03044931,1,1,coordinated,minor,part,random,coordination,the,separate,coordinate
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,4.3887746e-07,0.00011274838,8.795774e-06,0.99987805,0.0018115698,2,4,coordinated,minor,part,coordinate,coordination,random,the,separate
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,2.3256723e-07,3.1739673e-05,1.4314353e-05,0.99995375,0.0007764988,2,1,coordinated,minor,part,coordinate,coordination,random,and,the
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,5.9857175e-06,0.004778581,1.6012378e-05,0.99519944,0.044107072,1,4,coordinated,minor,part,random,the,coordinate,coordination,separate
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,3.6598868e-07,3.60894e-05,1.026037e-05,0.99995327,0.00077780546,1,1,coordinated,minor,part,coordinate,random,coordination,related,and
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,3.4905173e-07,7.9030426e-05,3.3076503e-05,0.9998876,0.0017389288,1,1,coordinated,minor,part,coordinate,coordination,random,and,the
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.9999796,3.5522473e-06,1.5181462e-05,1.6132302e-06,0.00036777032,3,7,random,part,minor,coordinated,the,free,on,pick
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,3.4780243e-07,2.5601603e-05,1.3753893e-05,0.9999603,0.0006773655,2,9,coordinated,minor,part,coordinate,random,coordination,the,and
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.99999666,2.032331e-07,2.0214995e-06,1.1011717e-06,6.9281414e-05,1,1,random,part,coordinated,minor,the,free,on,independent
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.05922195e-08,0.99999976,1.6641866e-07,1.4443068e-08,4.6622868e-06,1,11,minor,major,main,a,the,complex,part,name
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.9999999,1.642625e-08,1.3517337e-07,2.601227e-09,3.7554169e-06,1,12,random,part,minor,constant,coordinated,pick,variable,state
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.99999726,4.861653e-07,2.3168577e-06,2.8901674e-08,5.841746e-05,4,2,random,part,minor,on,the,pick,blank,coordinated
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,3.0741403e-06,0.00019625213,2.8973953e-05,0.99977165,0.0032393117,1,1,coordinated,minor,part,random,coordination,coordinate,the,separate
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.99999714,2.0579051e-07,1.553315e-06,1.0836154e-06,6.0058395e-05,8,4,random,part,coordinated,minor,on,free,set,limited
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99999917,3.920039e-07,4.547906e-07,4.9037816e-08,2.0491107e-05,2,5,random,part,minor,blank,coordinated,on,the,variable
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.99999666,7.9434477e-07,1.7346131e-06,7.1865327e-07,6.8601556e-05,1,1,random,part,minor,coordinated,on,per,the,variable
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,6.6751786e-06,0.9999901,8.2493466e-07,2.3400949e-06,0.00018939604,3,3,minor,random,coordinated,smaller,part,class,major,smallest
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,2.0770334e-07,2.426916e-05,1.5087901e-05,0.9999604,0.0006754183,1,3,coordinated,minor,part,coordinate,coordination,random,and,the
0,false,random,0,false,random,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999976,5.9955454e-08,2.1269875e-06,1.6732844e-07,4.8723075e-05,1,1,random,part,coordinated,on,minor,per,independent,free
0,false,random,0,false,random,parrot,knife,True,['parrot'],['knife'],1,1,0.9999932,2.9462726e-07,6.4079586e-06,9.783725e-08,0.00012902115,3,4,random,part,minor,on,the,coordinated,pick,of
0,false,random,0,false,random,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99999726,1.065819e-06,1.5238467e-06,1.3028354e-07,5.7527435e-05,1,1,random,part,minor,coordinated,the,type,number,pick
3,sibl,coordinated,3,sibl,coordinated,chick,trout,True,['chick'],['trout'],1,1,2.525218e-06,0.0011090084,0.00035702108,0.99853134,0.017139154,2,2,coordinated,minor,part,random,the,coordination,coordinate,and
0,false,random,0,false,random,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.9999981,5.7007406e-07,8.74505e-07,4.879623e-07,4.240681e-05,8,2,random,part,minor,coordinated,on,free,variable,limited
