pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.6658691e-07,1.5195899e-05,5.745125e-07,0.99998415,0.00028175983,2,5,coordinated,minor,part,random,coordinate,coordination,related,the
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9996872,9.2387454e-05,4.623445e-06,0.0002158095,0.0043996125,8,1,random,coordinated,minor,part,wild,regular,the,free
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,5.41286e-07,2.3083176e-05,1.7445718e-06,0.9999746,0.0004367308,3,1,coordinated,minor,part,random,coordinate,related,distributed,coordination
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999523,1.5124472e-05,5.962574e-06,2.6532582e-05,0.0008177192,8,1,random,coordinated,minor,part,wild,the,regular,free
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.9996351,7.7891156e-05,0.00013569504,0.00015119307,0.0052514905,5,1,random,coordinated,part,minor,regular,the,free,independent
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.1972325e-06,3.3583576e-05,1.2601427e-06,0.9999639,0.0005993012,1,1,coordinated,minor,part,random,coordinate,coordination,the,related
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,2.302713e-07,1.3186999e-05,4.6074885e-07,0.99998605,0.00024858007,2,4,coordinated,minor,part,random,coordinate,coordination,related,distributed
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,1.7901968e-07,1.3902302e-05,7.1575715e-07,0.9999851,0.0002642538,2,1,coordinated,minor,part,coordinate,random,coordination,related,distributed
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,1.0341919e-06,3.0530013e-05,1.2646832e-06,0.9999672,0.00055074017,1,4,coordinated,minor,part,random,coordinate,the,related,coordination
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,7.261645e-07,2.4016874e-05,9.981668e-07,0.99997437,0.0004404074,1,1,coordinated,minor,part,random,coordinate,related,coordination,the
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,6.045149e-07,2.8551396e-05,8.633318e-07,0.99996996,0.0005042316,1,1,coordinated,minor,part,random,coordinate,coordination,related,the
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.9995322,9.503499e-05,0.00020829555,0.00016440851,0.0065583447,3,7,random,part,coordinated,minor,the,regular,",",free
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,1.5058262e-07,9.099861e-06,5.474625e-07,0.9999902,0.00018128655,2,9,coordinated,minor,part,coordinate,random,coordination,related,directed
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.9999466,3.9263937e-06,9.626057e-06,3.9827653e-05,0.00089000224,1,1,random,coordinated,part,minor,the,regular,wild,randomly
1,hypo,minor,1,hypo,minor,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.703442e-05,0.99993384,1.1362455e-05,3.771539e-05,0.0011060474,1,11,minor,coordinated,major,random,part,small,high,low
0,false,random,0,false,random,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.99980074,3.6114954e-05,1.6795093e-05,0.00014634998,0.0029510357,1,12,random,coordinated,minor,part,the,zero,regular,randomly
0,false,random,0,false,random,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.9999087,3.073212e-05,2.2203085e-05,3.842537e-05,0.0014994178,4,2,random,coordinated,minor,part,the,regular,randomly,wild
3,sibl,coordinated,3,sibl,coordinated,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,6.108441e-06,4.8091948e-05,2.6783068e-06,0.99994314,0.0009272359,1,1,coordinated,minor,random,part,coordinate,the,coordination,related
0,false,random,0,false,random,mint,coke,True,['mint'],['coke'],1,1,0.9999187,6.7697083e-06,3.731368e-06,7.080747e-05,0.0012769569,8,4,random,coordinated,minor,part,wild,the,free,randomly
0,false,random,0,false,random,bullock,enamel,True,['bullock'],['enamel'],1,1,0.99996185,8.231484e-06,1.4956723e-05,1.4973079e-05,0.0006737832,2,5,random,coordinated,part,minor,the,randomly,regular,human
0,false,random,0,false,random,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9999281,2.197602e-05,1.2651544e-05,3.7327572e-05,0.0011986633,1,1,random,coordinated,minor,part,the,regular,wild,free
1,hypo,minor,1,hypo,minor,barge,vessel,True,['barge'],['vessel'],1,1,7.246283e-05,0.99960107,8.336636e-05,0.00024315926,0.005620916,3,3,minor,coordinated,part,random,major,small,low,high
3,sibl,coordinated,3,sibl,coordinated,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,2.3698239e-07,1.8588195e-05,7.3368545e-07,0.99998045,0.00034049005,1,3,coordinated,minor,part,random,coordinate,related,coordination,the
0,false,random,0,false,random,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999521,4.1496965e-06,1.3082835e-05,3.068431e-05,0.00081557874,1,1,random,coordinated,part,minor,the,regular,randomly,wild
0,false,random,0,false,random,parrot,knife,True,['parrot'],['knife'],1,1,0.9999589,5.9808485e-06,1.06473735e-05,2.4501303e-05,0.0007142744,3,4,random,coordinated,part,minor,the,randomly,regular,wild
0,false,random,0,false,random,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.9995466,7.843922e-05,7.573109e-05,0.00029924331,0.006263471,1,1,random,coordinated,minor,part,the,number,free,speed
3,sibl,coordinated,3,sibl,coordinated,chick,trout,True,['chick'],['trout'],1,1,1.4340283e-06,2.6910411e-05,1.584401e-06,0.9999701,0.000510071,2,2,coordinated,minor,part,random,coordinate,coordination,related,the
0,false,random,0,false,random,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.9999726,5.8486316e-06,4.661331e-06,1.6979302e-05,0.0004930046,8,2,random,coordinated,minor,part,wild,the,free,regular
3,sibl,coordinated,3,sibl,coordinated,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,2.3765692e-07,1.2667628e-05,5.798554e-07,0.9999865,0.00024276001,2,1,coordinated,minor,part,random,coordinate,coordination,related,distributed
2,mero,part,2,mero,part,fish,fishbone,True,['fish'],"['fish', '##bone']",1,2,0.49529654,0.0010610144,0.5029404,0.0007020398,1.0185739,6,1,part,random,minor,coordinated,the,on,place,had
