pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
3,sibl,3,sibl,parsley,rue,True,"['par', '##sley']",['rue'],2,1,1.681028e-05,1.2433956e-05,2.3440522e-05,0.9999473,0.00090577616,2,5
0,false,0,false,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999734,8.360075e-06,7.550624e-06,1.0766639e-05,0.00048569808,8,1
3,sibl,3,sibl,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,2.5638454e-05,9.958819e-06,2.8611037e-05,0.99993575,0.0010809303,3,1
0,false,0,false,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999732,7.1942395e-06,8.866341e-06,1.0802015e-05,0.0004888003,8,1
0,false,0,false,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99996173,6.0018924e-06,1.636918e-05,1.5981132e-05,0.0006743667,5,1
3,sibl,3,sibl,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,3.38295e-05,1.6171498e-05,3.5080164e-05,0.9999149,0.001401658,1,1
3,sibl,3,sibl,leek,annual,True,"['lee', '##k']",['annual'],2,1,2.3939108e-05,1.1044746e-05,2.6655065e-05,0.99993837,0.0010432798,2,4
3,sibl,3,sibl,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,2.118913e-05,1.1166781e-05,2.8894516e-05,0.9999387,0.0010367797,2,1
3,sibl,3,sibl,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,2.0938845e-05,1.8049175e-05,1.7928929e-05,0.99994314,0.0009746007,1,4
3,sibl,3,sibl,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,1.9750783e-05,1.1302809e-05,2.0574733e-05,0.9999484,0.00088918826,1,1
3,sibl,3,sibl,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,2.035788e-05,1.1901516e-05,2.1584183e-05,0.9999461,0.000924145,1,1
0,false,0,false,barge,russell,True,['barge'],['russell'],1,1,0.999969,5.7991742e-06,1.3508517e-05,1.1679025e-05,0.00055547553,3,7
3,sibl,3,sibl,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,2.5614934e-05,1.0690099e-05,3.3049295e-05,0.9999306,0.0011592552,2,9
0,false,0,false,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.99996793,4.81525e-06,5.953689e-06,2.1291518e-05,0.0005650926,1,1
1,hypo,1,hypo,wheatgrass,grass,True,"['wheat', '##grass']",['grass'],2,1,1.8884068e-05,0.99990416,3.7136895e-05,3.9776394e-05,0.0015624956,1,11
0,false,0,false,marten,defense,True,"['mart', '##en']",['defense'],2,1,0.999962,8.539381e-06,1.96342e-05,9.786024e-06,0.00066832424,1,12
0,false,0,false,crawfish,mantelet,True,"['cr', '##aw', '##fish']","['man', '##tel', '##et']",3,3,0.99997056,5.941821e-06,1.2501519e-05,1.1020807e-05,0.0005307582,4,2
3,sibl,3,sibl,kookaburra,whippet,True,"['ko', '##oka', '##bu', '##rra']","['whip', '##pet']",4,2,2.6050438e-05,1.1948608e-05,2.9445546e-05,0.9999325,0.0011326391,1,1
0,false,0,false,mint,coke,True,['mint'],['coke'],1,1,0.9999697,4.647965e-06,6.8391e-06,1.879674e-05,0.0005384581,8,4
0,false,0,false,bullock,enamel,True,['bullock'],['enamel'],1,1,0.9999709,6.376221e-06,1.0889329e-05,1.1969915e-05,0.00052742165,2,5
0,false,0,false,serow,pyelogram,True,"['ser', '##ow']","['p', '##ye', '##logram']",2,3,0.9999707,6.24499e-06,9.952815e-06,1.3280276e-05,0.00053097366,1,1
1,hypo,1,hypo,barge,vessel,True,['barge'],['vessel'],1,1,1.9596053e-05,0.9998864,4.1216215e-05,5.2807114e-05,0.0018210588,3,3
3,sibl,3,sibl,senna,buckthorn,True,"['sen', '##na']","['buck', '##thor', '##n']",2,3,2.5975878e-05,1.0165308e-05,2.2318498e-05,0.9999416,0.0009933995,1,3
0,false,0,false,refinery,esophagoscope,True,['refinery'],"['es', '##op', '##ha', '##gos', '##cope']",1,5,0.9999701,4.4805543e-06,1.07364785e-05,1.4620798e-05,0.0005346671,1,1
0,false,0,false,parrot,knife,True,['parrot'],['knife'],1,1,0.9999671,6.264055e-06,1.6277067e-05,1.022868e-05,0.0005840425,3,4
0,false,0,false,dotterel,jerkin,True,"['dot', '##ter', '##el']","['jerk', '##in']",3,2,0.99997246,8.408866e-06,1.06452235e-05,8.426022e-06,0.00049930025,1,1
3,sibl,3,sibl,chick,trout,True,['chick'],['trout'],1,1,3.4050754e-05,2.1237249e-05,0.00019813453,0.9997466,0.0036378482,2,2
0,false,0,false,mint,crutch,True,['mint'],"['cr', '##ut', '##ch']",1,3,0.99997365,6.4883834e-06,8.832291e-06,1.1125587e-05,0.0004813619,8,2
3,sibl,3,sibl,rhubarb,dandelion,True,"['r', '##hu', '##bar', '##b']","['dan', '##del', '##ion']",4,3,2.177256e-05,1.1613171e-05,2.1627859e-05,0.9999449,0.0009421088,2,1
2,mero,2,mero,fish,fishbone,True,['fish'],"['fish', '##bone']",1,2,9.305378e-05,6.136494e-05,0.9998049,4.0643772e-05,0.0029790457,6,1
3,sibl,3,sibl,guppy,songbird,True,"['gu', '##ppy']","['song', '##bird']",2,2,2.0307476e-05,2.3629467e-05,2.0811627e-05,0.99993527,0.0010967591,1,1
3,sibl,3,sibl,henbane,flax,True,"['hen', '##bane']","['fl', '##ax']",2,2,2.142349e-05,1.1904925e-05,2.216326e-05,0.99994445,0.000949762,1,2
0,false,0,false,refinery,photostat,True,['refinery'],"['photos', '##tat']",1,2,0.9999695,4.466613e-06,8.677331e-06,1.746345e-05,0.0005454997,1,3
3,sibl,3,sibl,wheat,flax,True,['wheat'],"['fl', '##ax']",1,2,2.5740606e-05,1.4963889e-05,3.2490865e-05,0.9999268,0.0012222938,3,2
3,sibl,3,sibl,caladium,hyacinth,True,"['cal', '##adi', '##um']","['h', '##ya', '##cin', '##th']",3,4,2.1422276e-05,1.1391519e-05,2.0252786e-05,0.99994695,0.0009116407,1,2
1,hypo,1,hypo,blackberry,plant,True,['blackberry'],['plant'],1,1,2.0810003e-05,0.9999,3.6137037e-05,4.307313e-05,0.0016258581,3,10
0,false,0,false,mint,bubblejet,True,['mint'],"['bubble', '##jet']",1,2,0.99997306,5.151837e-06,7.880217e-06,1.38937585e-05,0.0004870558,8,1
3,sibl,3,sibl,parsley,saxifrage,True,"['par', '##sley']","['sax', '##if', '##rage']",2,3,1.808388e-05,1.2461697e-05,3.07935e-05,0.9999386,0.0010379232,2,1
0,false,0,false,mint,waistcloth,True,['mint'],"['waist', '##cloth']",1,2,0.9999734,6.159643e-06,8.812853e-06,1.1589304e-05,0.00048289433,8,1
0,false,0,false,refinery,dravidian,True,['refinery'],"['dr', '##avi', '##dian']",1,3,0.99994063,6.463182e-06,5.410847e-06,4.761243e-05,0.0009755378,1,2
0,false,0,false,refinery,revetement,True,['refinery'],"['rev', '##ete', '##ment']",1,3,0.9999702,4.5916527e-06,6.7624364e-06,1.8386258e-05,0.0005296175,1,1
2,mero,2,mero,vertebrate,belly,True,"['ve', '##rte', '##brate']",['belly'],3,1,4.2698048e-05,8.41257e-05,0.9998324,4.0765775e-05,0.002594845,2,6
0,false,0,false,refinery,loungewear,True,['refinery'],"['lounge', '##wear']",1,2,0.99996865,5.267693e-06,6.8203603e-06,1.9340421e-05,0.0005574784,1,1
0,false,0,false,refinery,dihybrid,True,['refinery'],"['di', '##hy', '##bri', '##d']",1,4,0.999964,4.857313e-06,6.745744e-06,2.4275776e-05,0.00062544463,1,1
3,sibl,3,sibl,tulip,hydrillum,True,"['tu', '##lip']","['h', '##yd', '##rill', '##um']",2,4,1.8758341e-05,1.1665016e-05,2.6826376e-05,0.9999428,0.0009756398,1,0
0,false,0,false,refinery,bluestocking,True,['refinery'],"['blues', '##tock', '##ing']",1,3,0.99996424,4.408713e-06,5.5403325e-06,2.5844416e-05,0.0006206367,1,1
3,sibl,3,sibl,peach,fig,True,['peach'],['fig'],1,1,1.8715744e-05,1.2561334e-05,4.007879e-05,0.9999286,0.0011867956,5,4
0,false,0,false,refinery,shopper,True,['refinery'],"['shop', '##per']",1,2,0.99997354,5.590376e-06,7.075495e-06,1.3774342e-05,0.00047920013,1,2
0,false,0,false,tadpole,omnibus,True,"['tad', '##pole']",['omnibus'],2,1,0.9999716,6.6577627e-06,7.144862e-06,1.4539006e-05,0.00051119836,1,3
3,sibl,3,sibl,peppermint,oleander,True,"['pepper', '##min', '##t']","['ole', '##ander']",3,2,2.4376299e-05,1.0409335e-05,2.4933408e-05,0.9999403,0.0010132706,3,1
3,sibl,3,sibl,peanut,rush,True,['peanut'],['rush'],1,1,2.8926595e-05,1.124394e-05,7.969495e-05,0.9998801,0.0018789666,5,16
0,false,0,false,refinery,weeder,True,['refinery'],"['weed', '##er']",1,2,0.9999672,4.5727043e-06,5.725668e-06,2.2532746e-05,0.0005761388,1,2
3,sibl,3,sibl,mule,seal,True,['mule'],['seal'],1,1,2.3254166e-05,1.5245787e-05,1.7676737e-05,0.99994385,0.0009619611,2,15
3,sibl,3,sibl,mouse,rat,True,['mouse'],['rat'],1,1,3.425156e-05,5.0643943e-05,0.00011067395,0.99980444,0.0029672408,6,11
3,sibl,3,sibl,rice,sugarcane,True,['rice'],['sugarcane'],1,1,2.3649343e-05,1.7291772e-05,5.746459e-05,0.99990153,0.0015884539,5,2
3,sibl,3,sibl,reed,strawberry,True,['reed'],['strawberry'],1,1,2.2313116e-05,1.1252412e-05,1.9957582e-05,0.9999465,0.00091856957,5,3
3,sibl,3,sibl,sisal,maguey,True,"['sis', '##al']","['mag', '##ue', '##y']",2,3,6.9831556e-05,1.4268852e-05,0.00010941222,0.99980646,0.0029125863,2,2
3,sibl,3,sibl,cardamom,buckwheat,True,"['card', '##amo', '##m']","['buck', '##w', '##hea', '##t']",3,4,3.2045657e-05,1.0195764e-05,2.4903353e-05,0.9999329,0.0011251662,2,2
0,false,0,false,alewife,bakery,True,"['ale', '##wife']",['bakery'],2,1,0.9999664,8.088584e-06,5.958735e-06,1.960364e-05,0.0005953173,2,1
0,false,0,false,louse,poky,True,"['lou', '##se']","['po', '##ky']",2,2,0.99996626,5.5875366e-06,1.4769798e-05,1.3324492e-05,0.0005989776,4,3
3,sibl,3,sibl,bat,pachyderm,True,['bat'],"['pac', '##hy', '##der', '##m']",1,4,2.0622221e-05,1.8577397e-05,1.678227e-05,0.999944,0.0009599138,10,1
3,sibl,3,sibl,cicada,cockroach,True,"['ci', '##ca', '##da']","['cock', '##ro', '##ach']",3,3,2.5966305e-05,1.3071629e-05,3.793553e-05,0.999923,0.0012757436,1,1
0,false,0,false,shadfly,jet,True,"['sha', '##df', '##ly']",['jet'],3,1,0.99996734,7.0593965e-06,9.559638e-06,1.6050151e-05,0.00058287196,1,9
3,sibl,3,sibl,tangerine,casuarina,True,"['tang', '##erine']","['cas', '##ua', '##rina']",2,3,1.9896112e-05,1.1698819e-05,2.0635047e-05,0.9999478,0.0008988872,4,1
3,sibl,3,sibl,oxali,glasswort,True,"['ox', '##ali']","['glass', '##wo', '##rt']",2,3,1.9816875e-05,1.16649035e-05,2.4920084e-05,0.9999436,0.00096318714,0,2
0,false,0,false,songbird,coprolith,True,"['song', '##bird']","['cop', '##rol', '##ith']",2,3,0.99996996,7.601571e-06,7.879418e-06,1.4571936e-05,0.00054030854,1,1
0,false,0,false,bicycle,rustler,True,['bicycle'],"['rust', '##ler']",1,2,0.99995804,9.048745e-06,2.5380106e-05,7.545678e-06,0.00072798587,2,1
3,sibl,3,sibl,protea,daphne,True,"['pro', '##tea']",['daphne'],2,1,1.9808005e-05,1.1776969e-05,2.13375e-05,0.9999471,0.00090974005,1,2
1,hypo,1,hypo,bloodworm,polychaete,True,"['blood', '##worm']","['poly', '##cha', '##ete']",2,3,1.6936445e-05,0.9998667,3.6117337e-05,8.020665e-05,0.002084965,1,1
1,hypo,1,hypo,casuarina,tree,True,"['cas', '##ua', '##rina']",['tree'],3,1,2.0953885e-05,0.99989915,3.7508624e-05,4.234881e-05,0.0016377604,1,7
0,false,0,false,refinery,godfather,True,['refinery'],['godfather'],1,1,0.99996996,4.4697135e-06,8.401326e-06,1.7313036e-05,0.00053845206,1,2
3,sibl,3,sibl,hen,mule,True,['hen'],['mule'],1,1,2.1382652e-05,1.8894416e-05,2.4550121e-05,0.99993515,0.0010977123,4,2
1,hypo,1,hypo,beaver,vertebrate,True,['beaver'],"['ve', '##rte', '##brate']",1,3,2.0814552e-05,0.99990594,3.343106e-05,3.9827253e-05,0.0015385754,8,2
2,mero,2,mero,craniate,tail,True,"['cr', '##ania', '##te']",['tail'],3,1,6.0504262e-05,9.108215e-05,0.99977535,7.300379e-05,0.0033975428,1,11
3,sibl,3,sibl,pet,homeotherm,True,['pet'],"['home', '##oth', '##er', '##m']",1,4,2.2100056e-05,1.9177658e-05,2.6188038e-05,0.9999325,0.0011382485,7,1
0,false,0,false,selachian,trail,True,"['se', '##la', '##chia', '##n']",['trail'],4,1,0.9999733,8.525206e-06,8.420181e-06,9.598345e-06,0.00048376655,1,8
0,false,0,false,refinery,bowerbird,True,['refinery'],"['bow', '##er', '##bird']",1,3,0.99997056,5.4148336e-06,6.0064003e-06,1.8142342e-05,0.00052731007,1,1
1,hypo,1,hypo,nematode,animal,True,"['ne', '##mat', '##ode']",['animal'],3,1,2.0579088e-05,0.9999063,3.3185053e-05,3.9964925e-05,0.0015332445,1,2
0,false,0,false,refinery,substitute,True,['refinery'],['substitute'],1,1,0.9999553,4.1713024e-06,5.5542387e-06,3.4949877e-05,0.00075332785,1,9
3,sibl,3,sibl,mullein,saxifrage,True,"['mu', '##lle', '##in']","['sax', '##if', '##rage']",3,3,2.1410346e-05,1.25066845e-05,2.302311e-05,0.999943,0.0009726249,1,1
0,false,0,false,mint,cristal,True,['mint'],"['cr', '##ista', '##l']",1,3,0.99997365,7.001432e-06,7.4018863e-06,1.1919132e-05,0.0004789226,8,1
0,false,0,false,refinery,mimosa,True,['refinery'],"['mi', '##mos', '##a']",1,3,0.9999578,5.8888586e-06,4.4391495e-06,3.1949687e-05,0.0007194283,1,3
3,sibl,3,sibl,cauliflower,radish,True,"['ca', '##uli', '##flower']","['ra', '##dis', '##h']",3,3,2.2519462e-05,1.1723123e-05,2.5582465e-05,0.99994016,0.0010162741,2,5
0,false,0,false,cyprinodont,fireguard,True,"['cy', '##pr', '##ino', '##don', '##t']","['fire', '##guard']",5,2,0.99996734,6.226035e-06,1.3945531e-05,1.2465502e-05,0.0005827283,1,2
0,false,0,false,apteryx,worktable,True,"['apt', '##ery', '##x']","['work', '##table']",3,2,0.99997306,6.2541053e-06,1.0503424e-05,1.02904405e-05,0.00049136207,1,1
