pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8
3,sibl,coordinated,3,sibl,coordinated,parsley,rue,True,"['par', '##sley']",['rue'],2,1,8.7830024e-08,9.909878e-05,6.164078e-07,0.9999002,0.0014768078,2,5,coordinated,minor,part,coordination,coordinate,related,relative,pure
0,false,random,0,false,random,mint,hystricomorpha,True,['mint'],"['h', '##yst', '##ric', '##omo', '##rp', '##ha']",1,6,0.9999838,1.3357461e-05,1.9330764e-06,9.0686876e-07,0.0002944817,8,1,random,minor,part,coordinated,variable,free,the,neutral
3,sibl,coordinated,3,sibl,coordinated,avocado,redbud,True,"['av', '##oca', '##do']","['red', '##bu', '##d']",3,3,8.268095e-09,8.251007e-06,2.0896023e-06,0.9999896,0.0001938605,3,1,coordinated,minor,part,coordination,coordinate,related,pure,relative
0,false,random,0,false,random,mint,nicad,True,['mint'],"['nic', '##ad']",1,2,0.9999013,1.9907524e-05,7.4774245e-05,4.07912e-06,0.0015512448,8,1,random,part,minor,coordinated,independent,constant,the,of
0,false,random,0,false,random,entire,falchion,True,['entire'],"['fa', '##lch', '##ion']",1,3,0.99914944,0.00019175134,0.0006560063,2.7585816e-06,0.010581882,5,1,random,part,minor,coordinated,independent,entropy,product,constant
3,sibl,coordinated,3,sibl,coordinated,macaw,cockatoo,True,"['mac', '##aw']","['cock', '##ato', '##o']",2,3,1.3456751e-06,0.00041108835,4.207202e-06,0.9995833,0.0053263647,1,1,coordinated,minor,part,random,coordination,relative,related,coordinate
3,sibl,coordinated,3,sibl,coordinated,leek,annual,True,"['lee', '##k']",['annual'],2,1,9.873633e-08,9.9927034e-05,3.2539035e-07,0.9998996,0.0014819335,2,4,coordinated,minor,coordinate,coordination,part,relative,related,equal
3,sibl,coordinated,3,sibl,coordinated,flax,safflower,True,"['fl', '##ax']","['sa', '##ff', '##lowe', '##r']",2,4,7.299339e-08,2.3326631e-05,7.248965e-07,0.9999758,0.00041019774,2,1,coordinated,minor,part,coordination,coordinate,related,random,relative
3,sibl,coordinated,3,sibl,coordinated,osprey,thoroughbred,True,"['os', '##pre', '##y']",['thoroughbred'],3,1,3.3761003e-07,0.00012964237,1.9423123e-07,0.9998698,0.0018734758,1,4,coordinated,minor,coordination,coordinate,relative,random,related,part
3,sibl,coordinated,3,sibl,coordinated,yucca,artemisia,True,"['yu', '##cca']","['artemis', '##ia']",2,2,9.2068305e-08,4.77556e-05,1.6906351e-06,0.9999504,0.00079150766,1,1,coordinated,minor,part,coordination,related,coordinate,relative,sister
3,sibl,coordinated,3,sibl,coordinated,soapwort,dahlia,True,"['soap', '##wo', '##rt']","['dahl', '##ia']",3,2,3.572283e-08,4.056381e-05,9.910652e-07,0.9999584,0.00067247427,1,1,coordinated,minor,part,coordination,coordinate,related,relative,pure
0,false,random,0,false,random,barge,russell,True,['barge'],['russell'],1,1,0.99995935,6.7130723e-06,3.1901604e-05,1.9754154e-06,0.0006878361,3,7,random,part,minor,coordinated,the,game,time,free
3,sibl,coordinated,3,sibl,coordinated,asparagus,corn,True,"['as', '##para', '##gus']",['corn'],3,1,4.3727187e-08,2.1927073e-05,3.2755243e-06,0.9999747,0.00043657207,2,9,coordinated,minor,part,coordination,coordinate,sister,related,pure
0,false,random,0,false,random,refinery,yardie,True,['refinery'],"['yard', '##ie']",1,2,0.999998,6.271502e-07,7.672267e-07,7.516248e-07,4.6893903e-05,1,1,random,part,coordinated,minor,pick,randomly,the,entropy
