pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.012902989,0.95187056,0.000879329,0.0036104096,0.009600591,0.007980521,0.013155533,0.38910493,4,9,contains,synonym,contrary,material,part,minor,attribute,contain,includes,parts,missing,lacks,surface,lack
6,synonym,synonym,3,isa,minor,call,order,False,['call'],['order'],1,1,0.025752677,0.000489259,0.0005737484,0.25447273,0.00015485659,0.0047260225,0.7138307,1.0355833,41,24,synonym,minor,contrary,part,attribute,contains,material,subject,subordinate,article,component,non,minors,title
6,synonym,synonym,3,isa,minor,keep,store,False,['keep'],['store'],1,1,0.070499994,0.0007305101,0.00024411638,0.4484431,0.00042081048,0.011699793,0.4679616,1.3916109,25,6,synonym,minor,contrary,part,contains,material,attribute,non,subsidiary,and,subordinate,subject,parts,or
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.007691867,0.0005174006,0.00038601764,0.11753763,5.0571132e-05,0.0033026924,0.8705138,0.6291905,25,13,synonym,minor,contrary,part,contains,attribute,material,article,partial,summary,non,side,minors,separate
6,synonym,synonym,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.09449344,0.0022335015,0.00026477515,0.10843773,0.00090635865,0.0060051396,0.78765905,1.0166993,7,5,synonym,minor,contrary,part,contains,material,attribute,and,or,not,plural,non,component,parts
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,2.0093425e-05,9.884314e-05,0.0001493988,0.9993831,7.830091e-05,3.010446e-05,0.00024017088,0.008824914,3,32,minor,synonym,attribute,contains,material,part,contrary,major,main,key,separate,component,type,side
2,hasproperty,attribute,0,antonym,contrary,boy,female,False,['boy'],['female'],1,1,0.19557552,0.002129792,0.7526354,0.021422416,0.0010635903,0.0014677225,0.025705526,1.0667615,4,5,attribute,contrary,synonym,minor,contains,part,material,attributes,attributed,adjective,feature,subspecies,all,fact
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.6595648,0.019152328,0.0015570859,0.09047977,0.0024016295,0.0038006417,0.22304374,1.3677052,6,3,contrary,synonym,minor,contains,part,material,attribute,or,and,contain,type,subject,not,side
3,isa,minor,3,isa,minor,box,hit,True,['box'],['hit'],1,1,0.10875324,0.016355583,0.005179492,0.5817648,0.00085089443,0.0028885952,0.2842074,1.4880089,13,24,minor,synonym,contrary,contains,attribute,part,material,subject,includes,title,contain,minors,article,side
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.7918271,5.8038135e-05,0.000107556785,0.08928314,0.00011578931,0.0082353,0.11037315,0.98954093,26,16,contrary,synonym,minor,part,material,attribute,contains,non,not,lack,wrong,inferior,minors,incorrect
