pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.10025551,0.7731649,0.00072228996,0.021309689,0.016311241,0.048435938,0.039800465,1.2390184,4,9,contains,contrary,part,synonym,minor,material,contain,attribute,is,includes,containing,consists,parts,contained
0,antonym,contrary,3,isa,minor,call,order,False,['call'],['order'],1,1,0.476833,0.0016929355,0.00058035797,0.19244419,0.001655104,0.026927616,0.29986677,1.6655911,41,24,contrary,synonym,minor,part,contains,material,attribute,opposite,subordinate,lack,non,not,subject,lesser
6,synonym,synonym,3,isa,minor,keep,store,False,['keep'],['store'],1,1,0.17714424,0.0010327382,0.00051706197,0.25437883,0.0008401557,0.01759568,0.5484913,1.5469924,25,6,synonym,minor,contrary,part,contains,material,attribute,opposite,separate,plural,subordinate,subsidiary,lesser,parts
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.10873228,0.0010485611,0.0004546344,0.23335738,0.00079100643,0.00916427,0.64645183,1.330459,25,13,synonym,minor,contrary,part,contains,material,attribute,plural,opposite,separate,lesser,not,non,subsidiary
3,isa,minor,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.14733769,0.014361138,0.0008361258,0.4599539,0.0038840747,0.013726162,0.35990095,1.6655173,7,5,minor,synonym,contrary,contains,part,material,attribute,contain,opposite,parts,separate,lesser,component,consists
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,0.005291904,0.00082941685,0.00046348947,0.98854,0.0022919725,0.0007370524,0.0018461199,0.11461194,3,32,minor,contrary,material,synonym,contains,part,attribute,small,major,common,type,name,principal,separate
2,hasproperty,attribute,0,antonym,contrary,boy,female,False,['boy'],['female'],1,1,0.27591187,0.00052720297,0.68436116,0.029052591,0.0005642696,0.0014971397,0.008085853,1.1174265,4,5,attribute,contrary,minor,synonym,part,attributes,material,contains,status,characteristic,opposite,character,subject,child
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.63515025,0.009887455,0.0011646453,0.06588127,0.00085959706,0.007466817,0.27958995,1.3272034,6,3,contrary,synonym,minor,contains,part,attribute,material,opposite,subordinate,plural,inferior,separate,lesser,contain
1,hasa,contains,3,isa,minor,box,hit,False,['box'],['hit'],1,1,0.09089611,0.3774307,0.006610559,0.29177994,0.0054192157,0.0032996654,0.22456384,1.9632876,13,24,contains,minor,synonym,contrary,attribute,material,part,contain,containing,includes,contained,is,subject,lesser
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.95562553,3.4787765e-05,3.8963382e-05,0.020735623,0.00037599786,0.0031573318,0.020031791,0.32312793,26,16,contrary,minor,synonym,part,material,lack,opposite,attribute,contains,absence,non,null,loss,not
6,synonym,synonym,5,partof,part,rapid,river,False,['rapid'],['river'],1,1,0.15292211,0.0015370185,0.0019911735,0.30502123,0.0021271908,0.10185964,0.43454164,1.8460755,3,1,synonym,minor,contrary,part,material,attribute,contains,component,parts,name,plural,opposite,characteristic,separate
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.012290897,0.0022590503,0.0008769791,0.5927923,0.003153362,0.019475892,0.3691516,1.2215685,19,8,minor,synonym,part,contrary,material,contains,attribute,lesser,type,plural,separate,parts,characteristic,major
0,antonym,contrary,6,synonym,synonym,rest,relax,False,['rest'],['relax'],1,1,0.81980443,0.00011394248,0.0006537213,0.036956888,0.00017494947,0.0032078994,0.13908811,0.8438383,18,8,contrary,synonym,minor,part,attribute,opposite,material,contains,substitute,plural,lesser,lack,subsidiary,subordinate
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.028965626,0.0008431829,0.9175278,0.03283575,0.0006874964,0.0021152038,0.017024878,0.5584382,1,4,attribute,minor,contrary,synonym,part,contains,material,attributes,aspect,subject,adjective,property,virtue,element
0,antonym,contrary,3,isa,minor,conflict,state,False,['conflict'],['state'],1,1,0.6455442,0.00052786776,0.00026949204,0.13480194,0.008323345,0.18711647,0.023416711,1.4430525,9,11,contrary,part,minor,synonym,material,contains,subject,attribute,parts,disorder,property,fact,nature,characteristic
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,0.029250186,0.009423612,0.941656,0.008051976,0.0030167247,0.0011654282,0.007436009,0.4393363,3,7,attribute,contrary,contains,minor,synonym,material,color,part,shade,colour,attributes,contain,characteristic,adjective
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.049583383,0.0030046334,0.001205886,0.50043356,0.00563444,0.088828996,0.3513091,1.6341217,7,3,minor,synonym,part,contrary,material,contains,attribute,separate,subject,component,subordinate,characteristic,subsidiary,parts
6,synonym,synonym,6,synonym,synonym,author,artist,True,['author'],['artist'],1,1,0.26738438,0.0034493415,0.0068479716,0.27325886,0.0024485702,0.014638026,0.43197277,1.7312933,3,1,synonym,minor,contrary,part,attribute,contains,material,subordinate,opposite,not,lesser,separate,equal,attributes
2,hasproperty,attribute,0,antonym,contrary,he,female,False,['he'],['female'],1,1,0.35282293,0.0065610064,0.5103868,0.08440378,0.0055136047,0.004623219,0.035688676,1.6229782,2,5,attribute,contrary,minor,synonym,contains,material,part,attributes,is,not,character,child,opposite,type
