pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.20158842,0.4293889,0.008472147,0.13977425,0.030414494,0.033326242,0.1570354,2.1808002,4,9,contains,contrary,synonym,minor,part,material,attribute,contain,consists,containing,contained,includes,parts,is
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.12834077,0.0033573385,0.008031348,0.5419956,0.00085747155,0.014932159,0.3024853,1.5636748,41,24,minor,synonym,contrary,part,attribute,contains,material,opposite,synonymous,reverse,parts,contain,component,substitute
3,isa,minor,3,isa,minor,keep,store,True,['keep'],['store'],1,1,0.039767988,0.0009724532,0.00094989466,0.49878785,0.0002768266,0.048441622,0.41080344,1.4469162,25,6,minor,synonym,part,contrary,contains,attribute,material,parts,major,reverse,component,opposite,synonymous,portion
3,isa,minor,6,synonym,synonym,see,view,False,['see'],['view'],1,1,0.022631247,0.00086055655,0.002134233,0.48804793,0.00026187263,0.013070658,0.4729935,1.2522628,25,13,minor,synonym,contrary,part,attribute,contains,material,synonymous,major,parts,abbreviation,plural,reverse,component
6,synonym,synonym,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.22447951,0.04200011,0.0011689428,0.061053235,0.0038627775,0.025277197,0.64215815,1.5090033,7,5,synonym,contrary,minor,contains,part,material,attribute,consists,parts,contain,containing,contained,is,includes
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,0.0033017457,0.0023100271,0.011130499,0.9777182,0.00021280428,0.00094777555,0.0043789106,0.19788449,3,32,minor,attribute,synonym,contrary,contains,part,major,material,small,type,name,a,important,is
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.9962016,0.00048295953,0.0005196666,0.0005255832,2.8509576e-05,0.00059555756,0.0016461351,0.044217214,4,5,contrary,synonym,part,minor,attribute,contains,opposite,material,parts,counterpart,reverse,contain,equal,other
1,hasa,contains,0,antonym,contrary,hill,crater,False,['hill'],['crater'],1,1,0.3538729,0.60960174,0.0053111315,0.0029381975,0.0019183853,0.014055239,0.012302378,1.2123399,6,3,contains,contrary,part,synonym,attribute,minor,contain,material,containing,opposite,includes,contained,subject,consists
2,hasproperty,attribute,3,isa,minor,box,hit,False,['box'],['hit'],1,1,0.073322736,0.046776645,0.45585147,0.28231645,0.001304576,0.014871719,0.12555633,1.9934798,13,24,attribute,minor,synonym,contrary,contains,part,material,attributes,subject,contain,point,characteristic,object,opposite
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.9866023,9.409727e-05,0.0002773967,0.008486772,3.5592682e-05,0.0025536744,0.0019500969,0.12220527,26,16,contrary,minor,part,synonym,attribute,opposite,contains,deficiency,lack,material,absence,defect,neglect,substitute
5,partof,part,5,partof,part,rapid,river,True,['rapid'],['river'],1,1,0.11191372,0.0018377712,0.005964956,0.25141212,0.0031352364,0.48463634,0.1410999,1.846326,3,1,part,minor,synonym,contrary,attribute,material,contains,portion,parts,section,component,name,characteristic,major
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.0029898188,0.0010004911,0.0005804331,0.96612364,0.00047570822,0.0064086686,0.022421205,0.26410595,19,8,minor,synonym,part,contrary,contains,attribute,material,major,type,kind,name,a,key,small
6,synonym,synonym,6,synonym,synonym,rest,relax,True,['rest'],['relax'],1,1,0.11061902,0.00028211495,0.21251161,0.069407195,7.249458e-05,0.0071999948,0.5999075,1.591144,18,8,synonym,attribute,contrary,minor,part,opposite,contains,synonymous,aspect,characteristic,adjective,attributes,material,meaning
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.00043842554,8.972624e-05,0.99543214,0.0018326608,2.1509975e-05,0.0003513752,0.0018341539,0.050373428,1,4,attribute,synonym,minor,contrary,part,attributes,contains,characteristic,symbol,property,material,sign,subject,definition
0,antonym,contrary,3,isa,minor,conflict,state,False,['conflict'],['state'],1,1,0.73945665,0.0009677763,0.010300083,0.12761655,0.001073453,0.10717295,0.013412527,1.218052,9,11,contrary,minor,part,synonym,attribute,material,contains,subject,property,parts,component,opposite,characteristic,major
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,0.0032299852,0.00040846673,0.99521685,0.00022374552,3.981643e-05,0.00021773051,0.0006634731,0.051156674,3,7,attribute,contrary,synonym,contains,minor,part,attributes,color,characteristic,material,colour,opposite,symbol,contain
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.030016642,0.0012032011,0.0006243417,0.83383024,0.0032521305,0.09059713,0.040476292,0.9167676,7,3,minor,part,synonym,contrary,material,contains,attribute,major,subject,component,parts,portion,section,is
3,isa,minor,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.02477146,0.0029634933,0.006013635,0.83194673,0.0011856228,0.014507124,0.11861194,0.8871773,3,1,minor,synonym,contrary,part,attribute,contains,material,major,type,kind,parts,subject,is,reverse
0,antonym,contrary,0,antonym,contrary,he,female,True,['he'],['female'],1,1,0.99447,0.0024560736,0.0004913572,0.00022434483,5.6823203e-05,0.0011791902,0.0011222473,0.060638625,2,5,contrary,contains,part,synonym,attribute,minor,opposite,material,parts,contain,subject,equal,containing,other
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.09680985,0.8236744,0.010146016,0.007220613,0.032917857,0.011872658,0.017358525,1.0147699,9,5,contains,contrary,material,synonym,part,attribute,minor,contain,containing,source,contained,consists,content,subject
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.9914008,0.00010793312,0.00017486242,0.0043112133,4.1699677e-05,0.0009451756,0.0030182314,0.08520531,5,9,contrary,minor,synonym,part,attribute,contains,opposite,material,reverse,subject,counterpart,parts,inferior,same
2,hasproperty,attribute,2,hasproperty,attribute,love,important,True,['love'],['important'],1,1,0.0005348453,0.00036121553,0.99660504,0.0014987596,5.620994e-05,0.00014692082,0.00079703267,0.039762646,10,5,attribute,minor,synonym,contrary,contains,attributes,part,material,characteristic,is,sense,symbol,subject,property
5,partof,part,5,partof,part,song,culture,True,['song'],['culture'],1,1,0.008636031,0.004200749,0.0040418324,0.34930477,0.0054199393,0.6225778,0.005818829,1.1641984,6,8,part,minor,contrary,synonym,material,contains,attribute,parts,component,major,key,subject,organ,core
3,isa,minor,3,isa,minor,club,weapon,True,['club'],['weapon'],1,1,0.0016478183,0.0014157138,0.00070578046,0.98787016,0.0006299362,0.0024195088,0.0053111278,0.12127557,11,2,minor,synonym,part,contrary,contains,attribute,material,major,type,kind,a,small,main,is
3,isa,minor,3,isa,minor,heterosexual,person,True,['heterosexual'],['person'],1,1,0.034340948,0.0030152542,0.016563842,0.9066988,0.0016471335,0.0061418097,0.031592228,0.636208,2,3,minor,contrary,synonym,attribute,part,contains,material,type,kind,major,is,category,a,sex
0,antonym,contrary,0,antonym,contrary,fear,comfortable,True,['fear'],['comfortable'],1,1,0.98480487,1.0550988e-05,0.01105508,0.0012323504,6.332637e-06,0.00025745807,0.0026333951,0.13143177,8,5,contrary,attribute,synonym,minor,opposite,part,contains,material,synonymous,false,characteristic,substitute,equivalent,reverse
2,hasproperty,attribute,6,synonym,synonym,mate,friendly,False,['mate'],['friendly'],1,1,0.0053064474,0.00028979938,0.9636063,0.0064830016,3.6991096e-05,0.00064395566,0.023633529,0.27723923,13,5,attribute,synonym,minor,contrary,part,attributes,contains,characteristic,adjective,opposite,synonymous,property,material,sense
5,partof,part,5,partof,part,head,hammer,True,['head'],['hammer'],1,1,0.008229153,0.0011788476,0.00028791648,0.0053183623,0.0008010909,0.97456884,0.009615883,0.22090997,42,10,part,synonym,contrary,minor,contains,material,parts,portion,attribute,component,section,end,head,member
5,partof,part,5,partof,part,head,table,True,['head'],['table'],1,1,0.03889495,0.0012689385,0.00035592893,0.0021400303,0.0013434936,0.9542888,0.0017078773,0.31039485,42,8,part,contrary,minor,synonym,material,contains,portion,head,attribute,surface,parts,top,section,component
0,antonym,contrary,0,antonym,contrary,lose,tight,True,['lose'],['tight'],1,1,0.85432565,0.00019653658,0.0064618825,0.018212076,6.7338624e-05,0.0019650464,0.11877148,0.7323966,11,16,contrary,synonym,minor,attribute,part,opposite,contains,synonymous,material,reverse,substitute,counterpart,negative,equivalent
5,partof,part,5,partof,part,button,tv,True,['button'],['tv'],1,1,0.0071439194,0.00057371013,0.0005905171,0.004397167,0.00013632777,0.98621166,0.00094659737,0.12888035,9,2,part,contrary,minor,synonym,attribute,contains,parts,component,material,portion,inside,key,head,element
1,hasa,contains,1,hasa,contains,house,basement,True,['house'],['basement'],1,1,0.012774066,0.9735223,0.004563699,0.00078735256,0.0012028007,0.005278869,0.0018710049,0.23020872,14,2,contains,contrary,part,contain,attribute,has,synonym,contained,material,consists,includes,minor,containing,have
5,partof,part,1,hasa,contains,envelope,letter,False,['envelope'],['letter'],1,1,0.08756442,0.010990871,0.0008115912,0.2824278,0.002427849,0.41758916,0.19818835,1.9126426,6,8,part,minor,synonym,contrary,contains,material,parts,attribute,portion,component,reverse,contain,precursor,major
2,hasproperty,attribute,2,hasproperty,attribute,swim,relax,True,['swim'],['relax'],1,1,0.015292726,0.00045434735,0.974969,0.0022309122,2.4152525e-05,0.00053925556,0.006489567,0.20597102,6,8,attribute,contrary,synonym,minor,part,contains,attributes,symbol,characteristic,sign,indicator,opposite,subject,means
6,synonym,synonym,6,synonym,synonym,affection,love,True,['affection'],['love'],1,1,0.014533879,0.00045942952,0.006006528,0.22423643,0.00029135545,0.030345188,0.7241271,1.1154456,1,10,synonym,minor,part,contrary,attribute,contains,material,synonymous,parts,opposite,abbreviation,component,subset,name
3,isa,minor,3,isa,minor,cloudy,weather,True,['cloudy'],['weather'],1,1,0.038925987,0.00029368978,0.011882356,0.68976116,0.00028611542,0.20922324,0.04962748,1.3219073,3,6,minor,part,synonym,contrary,attribute,major,characteristic,contains,material,component,portion,type,aspect,subject
3,isa,minor,3,isa,minor,cookie,food,True,['cookie'],['food'],1,1,0.010639763,0.0060420665,0.0010455732,0.9678621,0.0029199866,0.008451582,0.0030389738,0.27843717,3,3,minor,contrary,part,contains,synonym,material,attribute,major,contain,type,component,parts,is,kind
5,partof,part,5,partof,part,face,body,True,['face'],['body'],1,1,0.09018304,0.0040789586,0.00044488584,0.06786934,0.0014232653,0.8287931,0.0072073773,0.9030459,22,12,part,contrary,minor,synonym,contains,parts,material,portion,attribute,section,head,organ,component,surface
