pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.19848067,0.57715106,0.044381816,0.07025,0.05924693,0.036673374,0.013816182,1.8911157,4,9,Ġcontains,Ġcontrary,Ġsubclass,Ġmaterial,Ġattribute,Ġpart,Ġequivalent,Ġconsists,Ġcontain,Ġcontained,Ġcomprises,Ġhas,Ġattributes,Ġconsist
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.2714189,0.0075643687,0.03895956,0.56912166,0.0011598045,0.054466415,0.057309296,1.6855534,41,24,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġcomponent,Ġopposite,Ġform,Ġconsists,Ġkind,Ġlevel,Ġcontain
3,isa,Ġsubclass,3,isa,Ġsubclass,keep,store,True,['Ġkeep'],['Ġstore'],1,1,0.36829224,0.001113313,0.0016748387,0.4723242,0.0003540918,0.014820395,0.1414209,1.5614233,25,6,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġattribute,Ġcontains,Ġopposite,Ġmaterial,Ġsuperior,Ġsubstitute,Ġsimilar,Ġcounterpart,Ġcounter,Ġform
3,isa,Ġsubclass,6,synonym,Ġequivalent,see,view,False,['Ġsee'],['Ġview'],1,1,0.05505169,0.0031785495,0.011319334,0.61629254,0.0013645762,0.023559637,0.28923365,1.4182302,25,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġconsists,Ġcomponent,Ġopposite,Ġclass,Ġform,Ġsubset,Ġkind
0,antonym,Ġcontrary,0,antonym,Ġcontrary,brake,pedal,True,['Ġbrake'],['Ġpedal'],1,1,0.31777322,0.010159253,0.0019796144,0.28455034,0.001980655,0.08664699,0.2969099,1.9702723,7,5,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġopposite,Ġsubstitute,Ġsimilar,Ġsuperior,Ġconsists,Ġcounterpart,Ġcontain
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0009382168,0.00016969067,0.009019667,0.9875634,0.0005977653,0.0014572908,0.00025403258,0.11382604,3,32,Ġsubclass,Ġattribute,Ġpart,Ġcontrary,Ġmaterial,Ġequivalent,Ġcontains,Ġclass,Ġkind,Ġtype,Ġattributes,Ġsort,Ġcategory,Ġis
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.99027866,0.00019916327,0.0074770898,0.0010405328,5.8454025e-05,0.00063232717,0.00031384997,0.09072247,4,5,Ġcontrary,Ġattribute,Ġsubclass,Ġpart,Ġequivalent,Ġcontains,Ġopposite,Ġmaterial,Ġattributes,Ġsuperior,Ġinferior,Ġcontradict,Ġsubject,Ġindependent
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.59261864,0.20655514,0.024140533,0.0558976,0.0052235057,0.045198843,0.070365705,1.7905614,6,3,Ġcontrary,Ġcontains,Ġequivalent,Ġsubclass,Ġpart,Ġattribute,Ġmaterial,Ġcontain,Ġopposite,Ġcontained,Ġprecursor,Ġconsists,Ġsubject,Ġcomponent
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.0691168,0.030897478,0.39154685,0.4293728,0.0014918185,0.0094123315,0.0681619,1.816276,13,24,Ġsubclass,Ġattribute,Ġcontrary,Ġequivalent,Ġcontains,Ġpart,Ġmaterial,Ġattributes,Ġcontain,Ġclass,Ġtype,Ġobject,Ġconsists,Ġproperty
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.9575291,0.00013170004,0.0008483654,0.03317428,4.3499665e-05,0.0053751403,0.0028979706,0.2989058,26,16,Ġcontrary,Ġsubclass,Ġpart,Ġequivalent,Ġattribute,Ġopposite,Ġcontains,Ġcounter,Ġmaterial,Ġsubstitute,Ġcontradict,Ġsubject,Ġcontradicts,Ġsuperior
