pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
0,antonym,Ġcontrary,1,hasa,Ġcontains,lobby,wall,False,['Ġlobby'],['Ġwall'],1,1,0.65717334,0.20303604,0.0075655403,0.09805343,0.0068595796,0.013199962,0.0141120935,1.4653203,4,9,Ġcontrary,Ġcontains,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġmaterial,Ġcontain,Ġopposite,Ġcontaining,Ġlacks,Ġhas,Ġincludes,Ġconsists
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.026793545,0.0041954666,0.0062778722,0.88692844,0.0022994173,0.014565398,0.05893987,0.72227675,41,24,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġcontain,Ġcomponent,Ġis,Ġvariant,Ġclass,Ġkind,Ġsubstitute
3,isa,Ġsubclass,3,isa,Ġsubclass,keep,store,True,['Ġkeep'],['Ġstore'],1,1,0.020850627,0.0026480905,0.0038678518,0.8351661,0.0010205872,0.014450082,0.12199661,0.8558646,25,6,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġopposite,Ġclass,Ġvariant,Ġversion,Ġcomponent,Ġkind,Ġcontain
3,isa,Ġsubclass,6,synonym,Ġequivalent,see,view,False,['Ġsee'],['Ġview'],1,1,0.016648244,0.00428207,0.012091877,0.7804222,0.0021676645,0.011249048,0.17313886,1.0182652,25,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġattribute,Ġpart,Ġcontains,Ġmaterial,Ġcomponent,Ġcontain,Ġis,Ġclass,Ġopposite,Ġvariant,Ġconsists
3,isa,Ġsubclass,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.17978323,0.009793189,0.007091704,0.57443136,0.006355823,0.04668346,0.17586125,1.7142409,7,5,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġcontains,Ġattribute,Ġmaterial,Ġopposite,Ġcomponent,Ġcontain,Ġcounterpart,Ġsubstitute,Ġvariant,Ġalternative
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0004723632,0.00022143357,0.0018843657,0.9959363,0.0004986981,0.00039739205,0.0005894127,0.04709776,3,32,Ġsubclass,Ġattribute,Ġequivalent,Ġmaterial,Ġcontrary,Ġpart,Ġcontains,Ġkind,Ġclass,Ġtype,Ġcategory,Ġcontain,Ġone,Ġsort
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9820123,0.0017664752,0.009192438,0.005109029,0.00032900018,0.00050023024,0.0010905545,0.1629772,4,5,Ġcontrary,Ġattribute,Ġsubclass,Ġcontains,Ġequivalent,Ġpart,Ġmaterial,Ġopposite,Ġcontradictory,Ġsuperior,Ġattributes,ĠContrary,Ġinferior,Ġalternative
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.9642238,0.004899266,0.0024664113,0.019117722,0.0007732243,0.0013748871,0.007144806,0.29077992,6,3,Ġcontrary,Ġsubclass,Ġequivalent,Ġcontains,Ġattribute,Ġpart,Ġmaterial,Ġopposite,Ġsuperior,Ġinferior,Ġcontain,Ġalternative,Ġcontradictory,ĠContrary
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.015754184,0.02370104,0.02148091,0.89997196,0.0016791871,0.005423585,0.03198913,0.6933245,13,24,Ġsubclass,Ġequivalent,Ġcontains,Ġattribute,Ġcontrary,Ġpart,Ġmaterial,Ġcontain,Ġclass,Ġconsists,Ġopposite,Ġattributes,Ġis,Ġvariant
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.953611,0.0005758836,0.001346982,0.03927339,0.00042379333,0.0021577077,0.0026113046,0.31407484,26,16,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġopposite,Ġcontradictory,ĠContrary,Ġenemy,Ġinverse,Ġalternative,Ġcontradict
