pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.11205078,0.7551705,0.003743795,0.062817335,0.023584804,0.0049923286,0.037640456,1.2845299,4,9,Ġcontains,Ġcontrary,Ġsubclass,Ġequivalent,Ġmaterial,Ġpart,Ġattribute,Ġcontain,Ġincludes,Ġcontaining,Ġhas,Ġcontained,Ġlacks,Ġpossesses
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.0891431,0.0025889217,0.00043814853,0.5607719,0.00069472333,0.005580739,0.3407825,1.3843387,41,24,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġsimilar,Ġan,Ġopposite,Ġsuperior,Ġanalogous,Ġthe,Ġequal
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.08689609,0.0017215044,0.00040826152,0.4474314,0.0006317871,0.0075633083,0.4553477,1.4226247,25,6,Ġequivalent,Ġsubclass,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġsimilar,Ġopposite,Ġsuperior,Ġanalogous,Ġalternative,Ġtype,Ġrelated
3,isa,Ġsubclass,6,synonym,Ġequivalent,see,view,False,['Ġsee'],['Ġview'],1,1,0.06518015,0.0016638128,0.0005419731,0.50696486,0.0006213983,0.0036016244,0.4214261,1.3360828,25,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġsimilar,Ġanalogous,Ġrelated,Ġalternative,Ġsuperior,Ġopposite,Ġexample
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.21643218,0.0059025693,0.0003986083,0.18215914,0.0024174294,0.034265812,0.55842423,1.6307876,7,5,Ġequivalent,Ġcontrary,Ġsubclass,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġopposite,Ġthe,Ġsuperior,Ġsubstitute,Ġoverride,Ġor,Ġalternative
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0010201533,0.0003883885,0.00014367676,0.996986,0.00034770824,0.00014698945,0.0009670996,0.03626473,3,32,Ġsubclass,Ġcontrary,Ġequivalent,Ġcontains,Ġmaterial,Ġpart,Ġattribute,Ġtype,Ġclass,Ġcontain,Ġspecific,Ġkind,Ġspecial,Ġcomponent
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.99549675,8.307229e-05,0.00051372976,0.00090140896,7.1560156e-05,0.00013761246,0.002795892,0.048806503,4,5,Ġcontrary,Ġequivalent,Ġsubclass,Ġattribute,Ġopposite,Ġpart,Ġcontains,Ġmaterial,Ġsuperior,ĠContrary,Ġattributes,Ġcontradicts,Ġalternative,Ġor
1,hasa,Ġcontains,0,antonym,Ġcontrary,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.37171876,0.5334313,0.0032009585,0.03791289,0.005711993,0.007558204,0.04046601,1.5029268,6,3,Ġcontains,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġmaterial,Ġattribute,Ġcontain,Ġcontaining,Ġcontained,Ġopposite,Ġhas,Ġwith,Ġpossesses
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.026089132,0.07859969,0.012059712,0.7112036,0.0017060665,0.0064721988,0.16386957,1.342535,13,24,Ġsubclass,Ġequivalent,Ġcontains,Ġcontrary,Ġattribute,Ġpart,Ġmaterial,Ġcontain,Ġtype,Ġattributes,Ġclass,Ġcontaining,Ġcontained,Ġobject
3,isa,Ġsubclass,0,antonym,Ġcontrary,slip,balance,False,['Ġslip'],['Ġbalance'],1,1,0.43861926,0.00027653383,0.0004056416,0.4455707,0.0026941055,0.039234404,0.07319941,1.5313966,26,16,Ġsubclass,Ġcontrary,Ġequivalent,Ġpart,Ġmaterial,Ġin,Ġfrom,Ġopposite,Ġattribute,Ġthe,Ġcontains,Ġof,Ġform,Ġto
