pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.023102546,0.9208477,0.0036947753,0.008495658,0.034892105,0.005435121,0.0035320895,0.5619989,4,9
6,Synonym,3,IsA,call,order,False,['call'],['order'],1,1,0.062412575,0.0015327699,0.001746955,0.24278434,0.0021067949,0.022098767,0.6673178,1.3056257,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.017556034,0.0018640094,0.0011569142,0.10779524,0.0015382853,0.013785149,0.8563044,0.76820886,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.006248298,0.001377401,0.0013767831,0.045558304,0.0016916433,0.0035239076,0.9402237,0.40284154,25,13
1,HasA,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.067654684,0.7649434,0.004365971,0.056176033,0.01655292,0.012865288,0.07744173,1.2907245,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.0012321636,0.0006014821,0.0017513036,0.99262357,0.00067920535,0.0013496993,0.0017626312,0.081123024,3,32
0,Antonym,0,Antonym,boy,female,True,['boy'],['female'],1,1,0.9906431,0.0018830358,0.0022007897,0.0012201985,0.0005737277,0.0010731588,0.002406209,0.099415444,4,5
0,Antonym,0,Antonym,hill,crater,True,['hill'],['crater'],1,1,0.92344826,0.04382204,0.0023837686,0.011995066,0.0025738673,0.01067227,0.0051046554,0.5320593,6,3
3,IsA,3,IsA,box,hit,True,['box'],['hit'],1,1,0.018045332,0.01490648,0.02221211,0.51218486,0.0031512268,0.0034156532,0.42608428,1.3899603,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.982788,0.0007437578,0.00060665834,0.005937781,0.0006084176,0.0032794937,0.006035969,0.16080616,26,16
5,PartOf,5,PartOf,rapid,river,True,['rapid'],['river'],1,1,0.028007422,0.0028848553,0.0024805174,0.1568489,0.003623328,0.6308924,0.1752626,1.4984208,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.0030949668,0.0014390983,0.007038061,0.9771507,0.0017089716,0.0014982804,0.008069985,0.20817661,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.012981219,0.0019815753,0.002807056,0.019465104,0.0015468189,0.0035249696,0.9576933,0.3364558,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.0012115325,0.002540936,0.9607861,0.02967341,0.0012836222,0.00072226964,0.003782126,0.28997546,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.03700914,0.0018412195,0.0020023498,0.879624,0.0038101543,0.06889924,0.006813949,0.71902585,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.00082113704,0.0020902792,0.9920322,0.003124944,0.0010302219,0.00031683265,0.0005844188,0.08466209,3,7
3,IsA,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.045309033,0.0030379812,0.0028357622,0.8469366,0.005913156,0.08206587,0.01390167,0.88019276,7,3
3,IsA,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.053369917,0.0012872338,0.0054115546,0.8362602,0.0025687865,0.0031552108,0.09794711,0.8711028,3,1
0,Antonym,0,Antonym,he,female,True,['he'],['female'],1,1,0.99028945,0.0025668312,0.002260185,0.00093464064,0.0006022012,0.0009985013,0.002348342,0.10220782,2,5
