pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.12255815,0.54848236,0.01132712,0.067507185,0.1005785,0.12486913,0.024677645,2.022024,4,9,Ġcontains,Ġpart,Ġcontrary,Ġmaterial,Ġsubclass,Ġequivalent,Ġattribute,Ġhas,Ġcontain,Ġincludes,Ġparts,Ġsection,Ġcomponent,Ġlacks
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.0065710135,0.00010368331,0.0013035552,0.9674252,0.00011030087,0.011133414,0.013352784,0.26456228,41,24,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġcomponent,Ġclass,Ġelement,Ġsubset,Ġmember,part,Ġsubordinate
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.0023399384,6.024076e-05,0.0004929387,0.17118588,0.00014271484,0.01184228,0.81393594,0.7819733,25,6,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġsimilar,Ġor,Ġclass,Ġvariant,Ġcomponent,Ġcounterpart,Ġversion
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.0008403732,8.570392e-05,0.00048573848,0.037830975,0.000113796814,0.000857985,0.9597854,0.2608807,25,13,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġor,Ġsimilar,Ġanalogous,Ġclass,Ġcounterpart,Ġcomparable,Ġequal
6,synonym,Ġequivalent,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.030547235,0.0006727891,0.0021987907,0.1397174,0.0053210054,0.005146702,0.8163961,0.89520407,7,5,Ġequivalent,Ġsubclass,Ġcontrary,Ġmaterial,Ġpart,Ġattribute,Ġcontains,Ġsimilar,Ġor,Ġcounterpart,Ġopposite,Ġanalogous,Ġcomponent,Ġclass
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0001568634,5.91143e-05,0.0017764183,0.99707127,7.435327e-05,2.556791e-05,0.00083641376,0.03322357,3,32,Ġsubclass,Ġattribute,Ġequivalent,Ġcontrary,Ġmaterial,Ġcontains,Ġpart,Ġclass,Ġtype,Ġkind,Ġcategory,Ġattributes,Ġsuperior,Ġlevel
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9951631,4.4680888e-05,0.001496738,0.0025959164,0.00012985388,7.386134e-05,0.00049577776,0.052082743,4,5,Ġcontrary,Ġsubclass,Ġattribute,Ġequivalent,Ġmaterial,Ġpart,Ġcontains,Ġopposite,Ġcontrast,Ġcontradictory,Ġcounterpart,ĠContrary,Ġsuperior,Ġcounter
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.99774915,0.00017426112,8.689303e-05,0.0010718735,0.00021828577,4.538163e-05,0.0006541018,0.027395047,6,3,Ġcontrary,Ġsubclass,Ġequivalent,Ġmaterial,Ġcontains,Ġattribute,Ġpart,Ġopposite,Ġsuperior,Ġnotwithstanding,Ġreverse,Ġinverse,Ġcontrast,Ġcontradicts
3,isa,Ġsubclass,3,isa,Ġsubclass,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.008023085,0.012646809,0.020251295,0.72756857,0.0015217932,0.0059320773,0.22405636,1.1250181,13,24,Ġsubclass,Ġequivalent,Ġattribute,Ġcontains,Ġcontrary,Ġpart,Ġmaterial,Ġcontain,Ġclass,Ġtype,Ġcomponent,Ġvariant,Ġelement,Ġversion
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.8455838,9.07281e-05,0.0014196702,0.13535082,0.00047295023,0.0049083857,0.012173608,0.73008037,26,16,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġattribute,Ġmaterial,Ġopposite,Ġcontains,ĠContrary,Ġinverse,Ġcontrast,Ġreverse,Ġvariant,Ġclass
3,isa,Ġsubclass,5,partof,Ġpart,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.014227255,0.00012545825,0.011970043,0.74572545,0.00035312973,0.038679,0.18891971,1.1207236,3,1,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġclass,Ġcontains,Ġelement,Ġtype,Ġcomponent,Ġinverse,Ġsimilar,Ġmember
3,isa,Ġsubclass,3,isa,Ġsubclass,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.00095797214,4.142959e-05,0.0015186729,0.97130907,0.00024459118,0.0013542235,0.02457399,0.21244965,19,8,Ġsubclass,Ġequivalent,Ġattribute,Ġpart,Ġcontrary,Ġmaterial,Ġcontains,Ġclass,Ġtype,Ġlevel,Ġcomponent,Ġelement,Ġderivative,Ġkind
