pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
6,Synonym,1,HasA,lobby,wall,False,['Ġlobby'],['Ġwall'],1,1,0.00091533555,0.028578464,0.002009394,0.0007563519,0.0033469053,0.11032485,0.8540687,0.75439906,4,9
6,Synonym,3,IsA,call,order,False,['Ġcall'],['Ġorder'],1,1,0.00018586381,0.00039552542,0.0003020924,0.00010710519,0.00030808002,0.0016554847,0.9970458,0.03486277,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.00039727343,0.0065623987,0.00041788878,0.00033316587,0.0008316035,0.013498385,0.9779593,0.18440829,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.000113346454,0.000667748,0.00017232726,9.326817e-05,0.00020221707,0.0028647636,0.99588627,0.044536375,25,13
6,Synonym,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.00020581344,0.0009794321,0.00025692087,0.0002489659,0.000548547,0.008179686,0.9895807,0.09596636,7,5
5,PartOf,3,IsA,lake,place,False,['Ġlake'],['Ġplace'],1,1,0.001194757,0.01770668,0.0048382306,0.0008179267,0.0060417554,0.6473114,0.32208925,1.1373903,3,32
5,PartOf,0,Antonym,boy,female,False,['Ġboy'],['Ġfemale'],1,1,0.004202724,0.011065505,0.005679032,0.0011192862,0.0033062394,0.52424854,0.45037866,1.1923853,4,5
6,Synonym,0,Antonym,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.001218283,0.035555772,0.003020186,0.00079744856,0.0092904465,0.052370198,0.89774764,0.64169914,6,3
6,Synonym,3,IsA,box,hit,False,['Ġbox'],['Ġhit'],1,1,7.4646836e-05,0.0005324779,0.00020521157,8.7345106e-05,0.00029264466,0.0011077226,0.9976999,0.028131172,13,24
6,Synonym,0,Antonym,slip,balance,False,['Ġslip'],['Ġbalance'],1,1,0.00045958234,0.00038702093,0.0005144263,5.113561e-05,0.00044191594,0.00097469194,0.9971712,0.034581084,26,16
6,Synonym,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.0005386969,0.0035046022,0.0006522302,0.00015648204,0.0010534918,0.0038342017,0.9902603,0.098494045,3,1
6,Synonym,3,IsA,level,tool,False,['Ġlevel'],['Ġtool'],1,1,0.00013627551,0.0019079796,0.0012236699,0.0002286501,0.0017752054,0.006202978,0.9885252,0.11175611,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.00028094582,0.0009340779,0.0005250937,0.00013968175,0.00070903543,0.003099321,0.9943118,0.06165473,18,8
