pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.0048955795,0.937278,0.001297463,0.0055025425,0.014197829,0.026407745,0.01042088,0.47311985,4,9,contains,part,material,synonym,minor,contrary,attribute,contain,includes,containing,parts,has,contained,features
0,antonym,contrary,3,isa,minor,call,order,False,['call'],['order'],1,1,0.51351184,0.0022511894,0.001392626,0.26501524,0.002478078,0.04287899,0.17247207,1.6880903,41,24,contrary,minor,synonym,part,material,contains,attribute,parts,major,small,reverse,not,article,separate
6,synonym,synonym,3,isa,minor,keep,store,False,['keep'],['store'],1,1,0.28048265,0.012600979,0.0036941392,0.14344615,0.00396352,0.18626301,0.3695496,2.0395977,25,6,synonym,contrary,part,minor,contains,material,attribute,parts,the,separate,small,portion,contain,object
6,synonym,synonym,6,synonym,synonym,see,view,True,['see'],['view'],1,1,0.014839636,0.0021784068,0.0011183169,0.122156546,0.0010712993,0.01601841,0.84261733,0.8051685,25,13,synonym,minor,part,contrary,contains,attribute,material,major,parts,object,or,partial,small,name
1,hasa,contains,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.08977278,0.5674318,0.0022980976,0.12172848,0.013037937,0.0191314,0.18659951,1.8088169,7,5,contains,synonym,minor,contrary,part,material,attribute,contain,containing,parts,includes,contained,is,subject
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,0.0008192444,0.0006670072,0.0016238282,0.99100375,0.0012068994,0.00048458282,0.004194669,0.09356653,3,32,minor,synonym,attribute,material,contrary,contains,part,major,important,small,unknown,specific,separate,is
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.9332947,0.0054865405,0.016108533,0.016732438,0.002158342,0.0070169168,0.019202448,0.5076625,4,5,contrary,synonym,minor,attribute,part,contains,material,parts,object,false,opposite,subject,is,separate
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.43525487,0.18024157,0.0037107598,0.050492782,0.013943319,0.18138067,0.13497603,2.138015,6,3,contrary,part,contains,synonym,minor,material,attribute,parts,containing,contain,includes,portion,subject,the
3,isa,minor,3,isa,minor,box,hit,True,['box'],['hit'],1,1,0.09269572,0.020622566,0.038570564,0.4830661,0.005668751,0.019317925,0.34005842,1.8032492,13,24,minor,synonym,contrary,attribute,contains,part,material,major,small,is,object,contain,parts,lesser
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.7895054,0.0009656322,0.0034430828,0.04788211,0.0029247438,0.048124373,0.10715469,1.0975221,26,16,contrary,synonym,part,minor,attribute,material,contains,of,parts,in,partial,portion,false,object
