pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.008170142,0.9808734,0.0008267718,0.0019523494,0.004684461,0.0023080506,0.0011846985,0.17801121,4,9
3,IsA,3,IsA,call,order,True,['Ġcall'],['Ġorder'],1,1,0.008900543,0.0008745959,0.0007132296,0.61660665,0.0018002538,0.03081986,0.34028476,1.2074368,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.0017128149,0.0008036209,0.0004708344,0.12392162,0.00056735973,0.0027803017,0.86974347,0.60735667,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.003663033,0.0006112104,0.0017225347,0.10578162,0.0007677812,0.0020080686,0.8854457,0.5761592,25,13
6,Synonym,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.0083747115,0.0050040483,0.0008539671,0.15581359,0.0009902499,0.0055454774,0.8234179,0.8048911,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0009189653,0.0003738907,0.00065614074,0.9953134,0.00050460186,0.0010782017,0.0011548678,0.05463445,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9964212,0.00065874966,0.0008893128,0.0006015028,0.00015577725,0.00045703375,0.0008163607,0.04298019,4,5
1,HasA,0,Antonym,hill,crater,False,['Ġhill'],['Ġcrater'],1,1,0.012185685,0.9750669,0.0012842087,0.001511432,0.0021207498,0.0014659929,0.0063650324,0.21857238,6,3
3,IsA,3,IsA,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.00281444,0.01109617,0.008134809,0.6734328,0.0016662463,0.0036883533,0.29916713,1.1025274,13,24
3,IsA,0,Antonym,slip,balance,False,['Ġslip'],['Ġbalance'],1,1,0.22853114,0.0036615285,0.0032330428,0.496914,0.0034687638,0.043629143,0.22056231,1.7508734,26,16
3,IsA,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.007416994,0.0008467383,0.008717616,0.70698035,0.0011895574,0.04599492,0.22885382,1.1772046,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0008611943,0.00020308801,0.0012159034,0.97830987,0.0006021668,0.010164094,0.008643658,0.18696073,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.0014339861,0.00025913588,0.0025782902,0.057405166,0.00056216464,0.0016288055,0.93613243,0.38575673,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.0006513625,0.0026579797,0.9639367,0.027865246,0.0006607028,0.00053940323,0.0036886225,0.2672974,1,4
3,IsA,3,IsA,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.015466727,0.0018433946,0.0015503757,0.9628146,0.005611668,0.0074038003,0.005309414,0.31136432,9,11
2,HasProperty,2,HasProperty,dice,red,True,['Ġdice'],['Ġred'],1,1,0.0009738997,0.0016679671,0.9904981,0.0039615785,0.0005012749,0.00032628523,0.002070989,0.098127455,3,7
0,Antonym,5,PartOf,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.9696694,0.0030831092,0.0014026093,0.01757569,0.0010660887,0.0018976679,0.005305453,0.2523535,7,3
3,IsA,6,Synonym,author,artist,False,['Ġauthor'],['Ġartist'],1,1,0.0074451957,0.00052265625,0.0008908353,0.95619684,0.000533685,0.001339223,0.033071596,0.3103868,3,1
0,Antonym,0,Antonym,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.9960866,0.0008399028,0.0012251307,0.000503853,0.0001539349,0.00041828142,0.0007722582,0.046214677,2,5
1,HasA,0,Antonym,paper,ink,False,['Ġpaper'],['Ġink'],1,1,0.15060537,0.80102473,0.0088567315,0.00506695,0.008281301,0.001838583,0.024326218,0.97114915,9,5
0,Antonym,0,Antonym,hear,sight,True,['Ġhear'],['Ġsight'],1,1,0.9962012,0.0005689439,0.00045087954,0.0010858801,0.00016081789,0.00070909195,0.00082311354,0.045186177,5,9
2,HasProperty,2,HasProperty,love,important,True,['Ġlove'],['Ġimportant'],1,1,0.00054138654,0.0007933077,0.9917175,0.0055528805,0.00028224496,0.00019997451,0.0009127268,0.08255169,10,5
5,PartOf,5,PartOf,song,culture,True,['Ġsong'],['Ġculture'],1,1,0.0017232283,0.0008519204,0.0005853829,0.0050478466,0.0028950407,0.9861141,0.0027825197,0.13723598,6,8
