pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
0,Antonym,1,HasA,lobby,wall,False,['Ġlobby'],['Ġwall'],1,1,0.7600605,0.18194494,0.0054302705,0.018268,0.015932653,0.009495878,0.008867733,1.1138903,4,9
6,Synonym,3,IsA,call,order,False,['Ġcall'],['Ġorder'],1,1,0.03965449,0.0036945494,0.0016654759,0.2796297,0.0022087928,0.02053779,0.6526092,1.2803761,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.018175608,0.001075221,0.0010481837,0.059789274,0.0014137267,0.002883788,0.9156142,0.5232192,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.0027815814,0.0009397149,0.0011747892,0.06729575,0.0019838659,0.004087818,0.92173654,0.46512118,25,13
0,Antonym,0,Antonym,brake,pedal,True,['Ġbrake'],['Ġpedal'],1,1,0.52412456,0.026849195,0.0023869404,0.011450179,0.004185631,0.012498227,0.41850525,1.3612585,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0027092476,0.0011763077,0.0036766664,0.98663366,0.0019572184,0.0019406552,0.0019062465,0.13575606,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9896875,0.003034332,0.003779757,0.00067276857,0.0010641506,0.0010828907,0.0006786167,0.10600772,4,5
0,Antonym,0,Antonym,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.8703757,0.10375233,0.0066885212,0.0047880984,0.0034272308,0.0034791972,0.0074891164,0.70804864,6,3
2,HasProperty,3,IsA,box,hit,False,['Ġbox'],['Ġhit'],1,1,0.05706756,0.14770353,0.48206213,0.26267537,0.004909829,0.001626509,0.043955065,1.9082518,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.5769863,0.0018806402,0.0018129199,0.22647509,0.0026249806,0.030773174,0.15944682,1.5759603,26,16
3,IsA,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.00108456,0.0014149377,0.0020042683,0.84830385,0.004410875,0.082226425,0.06055512,0.819241,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0018993091,0.00096724404,0.000548506,0.9842508,0.0027915428,0.0042924797,0.0052501503,0.15254217,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.0033375605,0.0011910191,0.0016008918,0.043037258,0.0023231031,0.006284738,0.9422254,0.39639738,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.0008508747,0.0025580465,0.97078615,0.020683683,0.0013379119,0.0013003667,0.002482855,0.23468605,1,4
3,IsA,3,IsA,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.0039555957,0.000773199,0.0006173988,0.97175086,0.005468233,0.010683674,0.0067511015,0.24605532,9,11
2,HasProperty,2,HasProperty,dice,red,True,['Ġdice'],['Ġred'],1,1,0.0011809813,0.0012606502,0.9927269,0.0018275809,0.00088488497,0.0006688281,0.0014501377,0.08040849,3,7
0,Antonym,5,PartOf,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.9904253,0.0015146598,0.0010933022,0.0031620557,0.0011909888,0.0015539875,0.0010596567,0.10148895,7,3
3,IsA,6,Synonym,author,artist,False,['Ġauthor'],['Ġartist'],1,1,0.002633103,0.00062556023,0.0012867491,0.86049616,0.0016370269,0.0031079832,0.13021347,0.6521001,3,1
0,Antonym,0,Antonym,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.99205947,0.0023538119,0.0023994963,0.0006006303,0.0008573919,0.0008986706,0.00083041226,0.08559877,2,5
0,Antonym,0,Antonym,paper,ink,True,['Ġpaper'],['Ġink'],1,1,0.8846308,0.08786504,0.010858804,0.0025444683,0.008574143,0.0018835593,0.0036431612,0.6629431,9,5
0,Antonym,0,Antonym,hear,sight,True,['Ġhear'],['Ġsight'],1,1,0.9935161,0.001481439,0.0015628389,0.0007505387,0.0007776889,0.0009252267,0.0009861713,0.07281068,5,9
2,HasProperty,2,HasProperty,love,important,True,['Ġlove'],['Ġimportant'],1,1,0.0007664689,0.0013292148,0.98930407,0.005623375,0.0012440721,0.0007751152,0.0009577965,0.10763333,10,5
5,PartOf,5,PartOf,song,culture,True,['Ġsong'],['Ġculture'],1,1,0.0017321188,0.0020082325,0.001727592,0.0070512737,0.002361103,0.98403037,0.0010892601,0.15431759,6,8
3,IsA,3,IsA,club,weapon,True,['Ġclub'],['Ġweapon'],1,1,0.0015000865,0.00089647365,0.0020571598,0.9888418,0.0011652447,0.0021452191,0.0033941306,0.115728974,11,2
3,IsA,3,IsA,heterosexual,person,True,['Ġheterosexual'],['Ġperson'],1,1,0.0023350366,0.0012680393,0.008498341,0.9823412,0.0017524887,0.0010477485,0.0027572569,0.16618446,2,3
0,Antonym,0,Antonym,fear,comfortable,True,['Ġfear'],['Ġcomfortable'],1,1,0.99175537,0.0017559427,0.0016675681,0.00081191066,0.001430335,0.0018670356,0.0007119487,0.08952704,8,5
2,HasProperty,6,Synonym,mate,friendly,False,['Ġmate'],['Ġfriendly'],1,1,0.003864903,0.0036016372,0.7722081,0.02618312,0.003383325,0.0023918215,0.18836698,0.9880524,13,5
5,PartOf,5,PartOf,head,hammer,True,['Ġhead'],['Ġhammer'],1,1,0.0012230113,0.001775759,0.00077788456,0.0030047048,0.00188394,0.98893636,0.0023984034,0.115069486,42,10
5,PartOf,5,PartOf,head,table,True,['Ġhead'],['Ġtable'],1,1,0.0017757538,0.0016174837,0.0012575544,0.0034076022,0.0015268319,0.98874193,0.0016729018,0.117135964,42,8
0,Antonym,0,Antonym,lose,tight,True,['Ġlose'],['Ġtight'],1,1,0.9933623,0.0006252836,0.0013077159,0.0012838878,0.0006099455,0.0010029776,0.0018079174,0.07403522,11,16
5,PartOf,5,PartOf,button,tv,True,['Ġbutton'],['Ġtv'],1,1,0.0013462934,0.0022496888,0.001163357,0.0020519018,0.0015087852,0.9901648,0.0015151203,0.104739845,9,2
1,HasA,1,HasA,house,basement,True,['Ġhouse'],['Ġbasement'],1,1,0.005763149,0.9739353,0.004177597,0.00090621365,0.0037842304,0.00807899,0.0033545694,0.2363392,14,2
1,HasA,1,HasA,envelope,letter,True,['Ġenvelope'],['Ġletter'],1,1,0.021384759,0.7883837,0.0031643603,0.008286336,0.033536524,0.12949716,0.015747149,1.1131035,6,8
2,HasProperty,2,HasProperty,swim,relax,True,['Ġswim'],['Ġrelax'],1,1,0.0028431145,0.002956174,0.9597078,0.025968675,0.0010481582,0.0012327133,0.006243404,0.310618,6,8
