pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.0028853687,0.9486369,0.0022013735,0.0016838032,0.04183856,0.001074419,0.0016795188,0.34911308,4,9
3,IsA,3,IsA,call,order,True,['Ġcall'],['Ġorder'],1,1,0.2173892,0.0047581927,0.00362152,0.45535946,0.0033405942,0.09449926,0.22103184,1.8919381,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.002963391,0.0006744874,0.0040448853,0.4216909,0.0013064049,0.0060179047,0.56330204,1.1127988,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.0022323832,0.0009718403,0.0023989466,0.1604051,0.00071494706,0.003372562,0.8299042,0.7321648,25,13
3,IsA,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.014283669,0.21308179,0.0040480564,0.46736857,0.13827845,0.020830248,0.14210919,2.0189493,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0021879692,0.00088121864,0.005222968,0.9741959,0.0031777255,0.0066665243,0.0076676873,0.23305403,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9908407,0.0007713341,0.0051695663,0.0008030705,0.0005585419,0.00061285147,0.0012440282,0.093235366,4,5
0,Antonym,0,Antonym,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.9843241,0.0048967507,0.000968046,0.0012931713,0.00076955924,0.0019830526,0.0057652364,0.15076345,6,3
3,IsA,3,IsA,box,hit,True,['Ġbox'],['Ġhit'],1,1,0.008799221,0.002252521,0.019501345,0.74570566,0.0014027557,0.0052606957,0.21707776,1.0378393,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.8455539,0.001692592,0.0011700416,0.06002388,0.001391635,0.021879436,0.06828856,0.87350726,26,16
3,IsA,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.007697736,0.0011386421,0.0071934885,0.46831945,0.0048226705,0.39920032,0.111627795,1.5480253,3,1
5,PartOf,3,IsA,level,tool,False,['Ġlevel'],['Ġtool'],1,1,0.009958676,0.0013738507,0.0013519309,0.46510658,0.0071110674,0.48716345,0.02793442,1.3061963,19,8
