pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,contains,1,hasa,contains,lobby,wall,True,['lobby'],['wall'],1,1,0.02339072,0.9284358,0.0028224133,0.011471936,0.01942774,0.004787553,0.009663747,0.536074,4,9,contains,contrary,material,minor,synonym,part,attribute,contain,is,contained,containing,lack,includes,consists
3,isa,minor,3,isa,minor,call,order,True,['call'],['order'],1,1,0.16380681,0.0022339313,0.0017843265,0.5867781,0.0018752604,0.036779128,0.20674247,1.5771781,41,24,minor,synonym,contrary,part,contains,material,attribute,subordinate,major,lesser,characteristic,opposite,subject,component
3,isa,minor,3,isa,minor,keep,store,True,['keep'],['store'],1,1,0.10888138,0.001040764,0.00057644234,0.60712767,0.0006878909,0.019882757,0.26180306,1.4277261,25,6,minor,synonym,contrary,part,contains,material,attribute,lesser,subordinate,opposite,separate,subsidiary,plural,superior
3,isa,minor,6,synonym,synonym,see,view,False,['see'],['view'],1,1,0.044021223,0.001639849,0.00077290746,0.4848876,0.00077631226,0.017704863,0.45019734,1.3572652,25,13,minor,synonym,contrary,part,contains,material,attribute,plural,lesser,opposite,separate,subordinate,major,subsidiary
3,isa,minor,0,antonym,contrary,brake,pedal,False,['brake'],['pedal'],1,1,0.08451779,0.029560253,0.0046966886,0.65441245,0.013485574,0.0069539105,0.20637336,1.4915593,7,5,minor,synonym,contrary,contains,material,part,attribute,plural,contain,type,lesser,lack,complex,opposite
3,isa,minor,3,isa,minor,lake,place,True,['lake'],['place'],1,1,0.0019006646,0.00060631806,0.0009684602,0.99480927,0.0005174326,0.0001548294,0.0010429722,0.058764957,3,32,minor,contrary,synonym,attribute,contains,material,major,part,small,common,type,lesser,name,principal
0,antonym,contrary,0,antonym,contrary,boy,female,True,['boy'],['female'],1,1,0.4687196,0.0011210555,0.4249902,0.06523655,0.0012914877,0.0024143015,0.036226735,1.5117506,4,5,contrary,attribute,minor,synonym,part,material,contains,attributes,subordinate,opposite,child,characteristic,status,equal
0,antonym,contrary,0,antonym,contrary,hill,crater,True,['hill'],['crater'],1,1,0.48661336,0.016537288,0.002614571,0.19606395,0.0020621666,0.012184288,0.28392434,1.6984369,6,3,contrary,synonym,minor,contains,part,attribute,material,opposite,subordinate,lesser,plural,inferior,superior,parent
1,hasa,contains,3,isa,minor,box,hit,False,['box'],['hit'],1,1,0.04036015,0.56899595,0.066763714,0.23797269,0.006853838,0.0019452776,0.07710833,1.7552171,13,24,contains,minor,synonym,attribute,contrary,material,part,contain,containing,is,includes,contained,attributed,subject
0,antonym,contrary,0,antonym,contrary,slip,balance,True,['slip'],['balance'],1,1,0.6113242,0.0002329895,0.00089906616,0.310026,0.0009777213,0.030663082,0.045876868,1.3376472,26,16,contrary,minor,synonym,part,material,attribute,lack,contains,opposite,subordinate,non,not,inferior,negative
3,isa,minor,5,partof,part,rapid,river,False,['rapid'],['river'],1,1,0.06032165,0.0013878351,0.0030422288,0.64309597,0.0020923016,0.10839398,0.18166605,1.5056775,3,1,minor,synonym,part,contrary,attribute,material,contains,component,type,subordinate,parts,major,subsidiary,characteristic
3,isa,minor,3,isa,minor,level,tool,True,['level'],['tool'],1,1,0.0088638505,0.00191582,0.0007168071,0.7414477,0.0014364437,0.019661786,0.22595762,1.0151062,19,8,minor,synonym,part,contrary,contains,material,attribute,major,lesser,subordinate,plural,separate,small,one
0,antonym,contrary,6,synonym,synonym,rest,relax,False,['rest'],['relax'],1,1,0.6249802,0.00019016887,0.0032261058,0.06441717,7.7566845e-05,0.007208875,0.29989997,1.2811383,18,8,contrary,synonym,minor,part,attribute,opposite,contains,subordinate,plural,material,relative,subsidiary,lesser,separate
2,hasproperty,attribute,2,hasproperty,attribute,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.0063698967,0.0006758269,0.9509357,0.03239374,0.00046402018,0.0012047045,0.007956102,0.3551946,1,4,attribute,minor,synonym,contrary,part,contains,material,attributes,subject,object,aspect,cause,property,element
3,isa,minor,3,isa,minor,conflict,state,True,['conflict'],['state'],1,1,0.071941935,0.0009820485,0.002389369,0.4445233,0.0052833823,0.44220707,0.032672837,1.5455317,9,11,minor,part,contrary,synonym,material,attribute,contains,subject,parts,characteristic,component,property,major,subordinate
2,hasproperty,attribute,2,hasproperty,attribute,dice,red,True,['dice'],['red'],1,1,0.00043244407,0.0008335435,0.99598736,0.0011899627,0.0009793809,0.00015764842,0.00041965433,0.047185123,3,7,attribute,minor,color,material,contains,contrary,synonym,colour,attributes,shade,part,colors,characteristic,adjective
3,isa,minor,5,partof,part,law,theory,False,['law'],['theory'],1,1,0.017660985,0.0019157649,0.0012499309,0.69062155,0.0031913633,0.19892842,0.08643194,1.2962128,7,3,minor,part,synonym,contrary,material,contains,attribute,major,subordinate,component,one,subject,separate,characteristic
3,isa,minor,6,synonym,synonym,author,artist,False,['author'],['artist'],1,1,0.2685308,0.0020408083,0.0052202856,0.40103686,0.0015016538,0.011433533,0.31023613,1.7075107,3,1,minor,synonym,contrary,part,attribute,contains,material,subordinate,lesser,opposite,not,equal,relative,plural
0,antonym,contrary,0,antonym,contrary,he,female,True,['he'],['female'],1,1,0.5334204,0.01296792,0.26189888,0.09382899,0.005764405,0.0028112386,0.08930814,1.7694156,2,5,contrary,attribute,minor,synonym,contains,material,part,attributes,is,opposite,not,subordinate,plural,characteristic
1,hasa,contains,0,antonym,contrary,paper,ink,False,['paper'],['ink'],1,1,0.012503698,0.71446,0.0131333,0.016960537,0.23614421,0.00026095455,0.006537254,1.1497178,9,5,contains,material,minor,attribute,contrary,synonym,contain,containing,contained,source,part,subject,substance,pure
0,antonym,contrary,0,antonym,contrary,hear,sight,True,['hear'],['sight'],1,1,0.91727364,0.00039727453,0.00024264902,0.013945662,0.00022786725,0.0020113464,0.06590157,0.4869756,5,9,contrary,synonym,minor,part,opposite,contains,attribute,material,separate,subordinate,lesser,independent,plural,inferior
2,hasproperty,attribute,2,hasproperty,attribute,love,important,True,['love'],['important'],1,1,0.0014964374,9.481472e-05,0.9912723,0.005772574,5.736436e-05,0.00017358521,0.0011329827,0.08483825,10,5,attribute,minor,contrary,synonym,attributes,part,contains,material,aspect,virtue,property,status,and,characteristic
5,partof,part,5,partof,part,song,culture,True,['song'],['culture'],1,1,0.0007898167,0.00044959036,0.0010534602,0.06389578,0.0029770327,0.92756104,0.0032732843,0.4297369,6,8,part,minor,synonym,material,attribute,contrary,contains,component,characteristic,parts,major,member,constituent,subject
