pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.0012939329,0.98845124,0.0007598913,0.0018859227,0.0006754187,0.006206197,0.00072739867,0.1141223,4,9
3,IsA,3,IsA,call,order,True,['Ġcall'],['Ġorder'],1,1,0.0055495356,0.0012733766,0.0003036323,0.85192466,0.0023357754,0.061119933,0.077493,0.8071467,41,24
6,Synonym,3,IsA,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.0025203398,0.0007419508,0.00042376076,0.057910353,0.00071608485,0.0042661196,0.93342143,0.4060807,25,6
6,Synonym,6,Synonym,see,view,True,['Ġsee'],['Ġview'],1,1,0.0011276355,0.0004434275,0.000438233,0.005079722,0.00026455143,0.0018141331,0.99083227,0.09241318,25,13
3,IsA,0,Antonym,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.002476318,0.0026019195,0.0029443232,0.64104867,0.003968195,0.0023633272,0.34459725,1.0616912,7,5
3,IsA,3,IsA,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.0002098034,0.00044420693,0.0010561728,0.99698204,0.0005476333,0.00034694868,0.00041323988,0.036866255,3,32
0,Antonym,0,Antonym,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.99911886,0.00016678179,0.00022167897,0.00019319038,0.00011286344,0.00010857149,7.804242e-05,0.012412955,4,5
0,Antonym,0,Antonym,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.99826545,0.0006630484,0.00040112538,0.00024771076,0.0001525514,0.00011493339,0.00015506755,0.022395043,6,3
6,Synonym,3,IsA,box,hit,False,['Ġbox'],['Ġhit'],1,1,0.0016340798,0.0017639691,0.000875755,0.011069161,0.0002503093,0.00086449867,0.9835422,0.14741594,13,24
0,Antonym,0,Antonym,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.9931814,0.0001808558,0.0001314699,0.002549588,0.00034978607,0.002427597,0.0011793943,0.07228871,26,16
3,IsA,5,PartOf,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.015200821,0.00078264426,0.002079594,0.75110894,0.0019680874,0.16047394,0.06838589,1.1344908,3,1
3,IsA,3,IsA,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0002772662,0.00013133876,0.0012753953,0.99510646,0.0004536726,0.00022535262,0.002530531,0.053873155,19,8
6,Synonym,6,Synonym,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.0007325901,0.00046520872,0.0002663062,0.002150451,0.00021501629,0.0005896407,0.99558073,0.0503039,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.00032426682,0.0010009033,0.9824071,0.015190792,0.00015211332,0.00014903228,0.00077575987,0.14248976,1,4
3,IsA,3,IsA,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.0011862253,0.00019664151,0.00061364827,0.9958145,0.001063538,0.00053619,0.0005893344,0.04917711,9,11
2,HasProperty,2,HasProperty,dice,red,True,['Ġdice'],['Ġred'],1,1,0.0002195193,0.00029086656,0.9982029,0.0006503903,5.698941e-05,3.8661678e-05,0.00054055045,0.0227973,3,7
3,IsA,5,PartOf,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.056038897,0.0013468842,0.00488141,0.88169706,0.035520658,0.006633679,0.01388137,0.74815744,7,3
3,IsA,6,Synonym,author,artist,False,['Ġauthor'],['Ġartist'],1,1,0.017260468,0.00026863746,0.0008635651,0.97700197,0.0008397312,0.001393132,0.002372486,0.18833813,3,1
0,Antonym,0,Antonym,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.99884796,0.0002696074,0.00033383793,0.00021315359,0.00014106097,0.00011168997,8.261091e-05,0.015703758,2,5
1,HasA,0,Antonym,paper,ink,False,['Ġpaper'],['Ġink'],1,1,0.06593726,0.80332893,0.017781265,0.0030349556,0.09921689,0.0017867924,0.00891398,1.0489427,9,5
0,Antonym,0,Antonym,hear,sight,True,['Ġhear'],['Ġsight'],1,1,0.99898475,0.00019549341,0.00020367278,0.0002337591,0.0001157379,9.898011e-05,0.00016756669,0.0141215855,5,9
2,HasProperty,2,HasProperty,love,important,True,['Ġlove'],['Ġimportant'],1,1,0.00024624538,0.00031661682,0.9977082,0.0013751739,6.3831394e-05,4.8233036e-05,0.00024170698,0.027492905,10,5
5,PartOf,5,PartOf,song,culture,True,['Ġsong'],['Ġculture'],1,1,0.00029930353,0.0003116898,5.445225e-05,0.0013072492,0.0005056924,0.9972595,0.00026214265,0.033032026,6,8
3,IsA,3,IsA,club,weapon,True,['Ġclub'],['Ġweapon'],1,1,0.00023673975,0.00021429714,0.0031298532,0.99293995,0.00037472602,0.00030005898,0.002804345,0.07320414,11,2
3,IsA,3,IsA,heterosexual,person,True,['Ġheterosexual'],['Ġperson'],1,1,0.0005143268,0.000272114,0.0018808852,0.99574345,0.0007720945,0.00046695396,0.0003501951,0.049169157,2,3
0,Antonym,0,Antonym,fear,comfortable,True,['Ġfear'],['Ġcomfortable'],1,1,0.99890566,0.00013964837,0.00031774197,0.00017263342,0.00013251913,0.00021924186,0.00011247225,0.015063525,8,5
2,HasProperty,6,Synonym,mate,friendly,False,['Ġmate'],['Ġfriendly'],1,1,0.00078987813,0.00030165823,0.9930686,0.0010414213,9.745845e-05,8.920657e-05,0.004611895,0.070240274,13,5
5,PartOf,5,PartOf,head,hammer,True,['Ġhead'],['Ġhammer'],1,1,0.00038009786,0.00042726382,5.1990464e-05,0.0015765199,0.00020046147,0.9968209,0.0005427221,0.03744517,42,10
5,PartOf,5,PartOf,head,table,True,['Ġhead'],['Ġtable'],1,1,0.0003955471,0.0005113561,4.3630516e-05,0.0018110184,0.00018889492,0.99667454,0.0003749639,0.03858422,42,8
0,Antonym,0,Antonym,lose,tight,True,['Ġlose'],['Ġtight'],1,1,0.9991641,0.00011841277,0.00020149011,0.0001713637,0.00011131841,0.00012046197,0.00011276666,0.011876604,11,16
5,PartOf,5,PartOf,button,tv,True,['Ġbutton'],['Ġtv'],1,1,0.00035180277,0.00135487,7.08819e-05,0.0021207186,0.00020052936,0.99540377,0.00049745745,0.05129421,9,2
1,HasA,1,HasA,house,basement,True,['Ġhouse'],['Ġbasement'],1,1,0.0020454843,0.99419504,0.0013600676,0.00027893097,0.0006858156,0.00073250907,0.00070203707,0.06505903,14,2
1,HasA,1,HasA,envelope,letter,True,['Ġenvelope'],['Ġletter'],1,1,0.019184964,0.62957126,0.001034457,0.015922507,0.0066009685,0.31286845,0.014817369,1.2973988,6,8
2,HasProperty,2,HasProperty,swim,relax,True,['Ġswim'],['Ġrelax'],1,1,0.00021527013,0.0019967314,0.9929743,0.002583382,0.00011071101,0.00012562597,0.0019940853,0.07380769,6,8
6,Synonym,6,Synonym,affection,love,True,['Ġaffection'],['Ġlove'],1,1,0.00058529514,0.00057374407,0.0012426631,0.024126666,0.00093579147,0.0010554536,0.9714804,0.21449998,1,10
3,IsA,3,IsA,cloudy,weather,True,['Ġcloudy'],['Ġweather'],1,1,0.014815781,0.0031199805,0.019228019,0.5548934,0.005641156,0.37329185,0.029009897,1.4180992,3,6
3,IsA,3,IsA,cookie,food,True,['Ġcookie'],['Ġfood'],1,1,0.0004086247,0.0006679572,0.0029552106,0.9943303,0.00084496423,0.00044827463,0.00034468638,0.062210236,3,3
5,PartOf,5,PartOf,face,body,True,['Ġface'],['Ġbody'],1,1,0.00031191672,0.0004302011,4.9373622e-05,0.0016450445,0.00026381275,0.9970837,0.0002159626,0.034329887,22,12
3,IsA,3,IsA,leaf,sheet,True,['Ġleaf'],['Ġsheet'],1,1,0.009344978,0.00022334767,0.00054535083,0.96467984,0.0005900758,0.0044534123,0.020162998,0.27634194,6,10
1,HasA,2,HasProperty,human_body,water,False,"['Ġhuman', '_', 'body']",['Ġwater'],3,1,0.001975337,0.9752695,0.010852248,0.0009027982,0.0099943755,0.0004897636,0.00051582843,0.21035776,1,10
1,HasA,0,Antonym,door,hole,False,['Ġdoor'],['Ġhole'],1,1,0.00042996256,0.9908303,0.0021304563,0.0019750956,0.0030901423,0.00034028038,0.0012037037,0.0959879,5,10
2,HasProperty,2,HasProperty,rock,solid,True,['Ġrock'],['Ġsolid'],1,1,0.00030521472,0.0024243975,0.9448865,0.044678055,0.0014744813,0.00023242927,0.00599902,0.3632099,9,18
3,IsA,3,IsA,fish,animal,True,['Ġfish'],['Ġanimal'],1,1,0.002381418,0.00054013747,0.0057816417,0.9876189,0.0020228205,0.0010580326,0.00059708394,0.12230374,6,2
4,MadeOf,4,MadeOf,statue,stone,True,['Ġstatue'],['Ġstone'],1,1,0.0010789072,0.00080300355,0.0025046892,0.0039573405,0.98925215,0.00035746474,0.0020465413,0.10991488,1,16
0,Antonym,0,Antonym,dark,light,True,['Ġdark'],['Ġlight'],1,1,0.99919766,0.00016588217,0.00016742891,0.00013347578,0.00011256415,0.00012981087,9.299167e-05,0.011456045,16,47
6,Synonym,6,Synonym,bend,bow,True,['Ġbend'],['Ġbow'],1,1,0.0029088682,0.00076725235,0.00013339371,0.0023635852,0.00022317523,0.0014961623,0.99210757,0.08287567,12,14
3,IsA,3,IsA,burn,destroy,True,['Ġburn'],['Ġdestroy'],1,1,0.0020324874,0.0004671372,0.003116827,0.6345642,0.00078454934,0.0015382536,0.35749647,1.0186626,20,4
2,HasProperty,2,HasProperty,person,lazy,True,['Ġperson'],['Ġlazy'],1,1,0.00045343343,0.0006443492,0.9980095,0.00038979467,9.1910515e-05,6.0800896e-05,0.0003502165,0.025253778,3,2
5,PartOf,2,HasProperty,sugar,sweet,False,['Ġsugar'],['Ġsweet'],1,1,0.00071357406,0.0007781479,0.00023437703,0.005368662,0.0022868519,0.98416334,0.0064550666,0.14849748,4,16
1,HasA,1,HasA,fiddle,string,True,"['Ġf', 'iddle']",['Ġstring'],2,1,0.0025954263,0.9808512,0.0013117424,0.0019617416,0.0027959934,0.0026998757,0.0077839918,0.18113963,8,17
1,HasA,4,MadeOf,cloud,water_vapor,False,['Ġcloud'],"['Ġwater', '_', 'v', 'apor']",1,4,0.0027424616,0.91278756,0.008499332,0.002345084,0.06608731,0.0016022493,0.0059359833,0.54026616,14,1
0,Antonym,0,Antonym,keep,give,True,['Ġkeep'],['Ġgive'],1,1,0.9990963,0.00011698677,0.00016498848,0.0002867375,9.7130025e-05,0.00011543565,0.00012242186,0.012674339,25,45
