pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,Antonym,HasA,HasProperty,IsA,MadeOf,PartOf,Synonym,entropy,nsynsests_source,nsynsests_target
1,HasA,1,HasA,lobby,wall,True,['lobby'],['wall'],1,1,0.0013308167,0.98975986,0.004781072,0.0018603323,0.00076185365,0.00055025547,0.0009558247,0.10457693,4,9
3,IsA,3,IsA,call,order,True,['call'],['order'],1,1,0.009500141,0.00020389927,0.00071414805,0.84983927,0.00027434505,0.001011263,0.13845693,0.6815285,41,24
6,Synonym,3,IsA,keep,store,False,['keep'],['store'],1,1,0.0027306445,0.00029812337,0.0003549608,0.011212898,0.0001793883,0.0010892291,0.98413473,0.13911939,25,6
6,Synonym,6,Synonym,see,view,True,['see'],['view'],1,1,0.00042624678,0.00023875303,0.00026214638,0.008060386,0.00017404657,0.001575704,0.98926276,0.0990734,25,13
6,Synonym,0,Antonym,brake,pedal,False,['brake'],['pedal'],1,1,0.008867648,0.0021949732,0.0005050502,0.0083478885,0.00054851593,0.0006277846,0.97890806,0.18573141,7,5
3,IsA,3,IsA,lake,place,True,['lake'],['place'],1,1,0.00014010527,5.4266846e-05,0.00051363604,0.998882,9.5648065e-05,7.5958895e-05,0.0002384137,0.014972641,3,32
0,Antonym,0,Antonym,boy,female,True,['boy'],['female'],1,1,0.99824226,0.00018231,0.00079378847,0.00016921666,0.00010015768,0.00015998255,0.00035225492,0.022482203,4,5
1,HasA,0,Antonym,hill,crater,False,['hill'],['crater'],1,1,0.009756318,0.94414645,0.0009780022,0.0043486953,0.0032096351,0.011061805,0.026499014,0.42461613,6,3
6,Synonym,3,IsA,box,hit,False,['box'],['hit'],1,1,0.010179296,0.009557755,0.012091529,0.084804684,0.00051245576,0.0010206124,0.8818336,0.68612057,13,24
0,Antonym,0,Antonym,slip,balance,True,['slip'],['balance'],1,1,0.98658377,0.00030845753,0.00061786186,0.0019996858,0.00023733317,0.0040581687,0.006194714,0.12787472,26,16
5,PartOf,5,PartOf,rapid,river,True,['rapid'],['river'],1,1,0.0022694077,0.00034423222,0.002725186,0.07667104,0.0021725688,0.90608525,0.009732308,0.54436946,3,1
3,IsA,3,IsA,level,tool,True,['level'],['tool'],1,1,0.0001956256,4.4839162e-05,0.0005300676,0.9970343,6.319544e-05,7.4923e-05,0.0020570168,0.033365507,19,8
6,Synonym,6,Synonym,rest,relax,True,['rest'],['relax'],1,1,0.00044213727,0.00016380359,0.00028016235,0.0018734274,0.00018499914,0.000969109,0.99608636,0.044897508,18,8
2,HasProperty,2,HasProperty,copulate,fun,True,"['cop', '##ulate']",['fun'],2,1,0.00017532398,0.0003872789,0.98859966,0.00990709,0.0001665468,0.00017499457,0.0005890896,0.09947986,1,4
3,IsA,3,IsA,conflict,state,True,['conflict'],['state'],1,1,0.00031513404,7.902573e-05,0.0005639432,0.9923494,0.00013147094,7.775479e-05,0.0064834175,0.07170858,9,11
2,HasProperty,2,HasProperty,dice,red,True,['dice'],['red'],1,1,0.00032859136,0.0005574858,0.99799454,0.0005998043,0.00014901106,0.00010762281,0.00026284024,0.025577147,3,7
0,Antonym,5,PartOf,law,theory,False,['law'],['theory'],1,1,0.9777019,0.00030249267,0.00062769576,0.017269991,0.0010434863,0.0024465658,0.00060794916,0.181202,7,3
3,IsA,6,Synonym,author,artist,False,['author'],['artist'],1,1,0.00049200526,5.8863392e-05,0.0021608074,0.99164504,0.0001536744,0.00021530368,0.005274327,0.08184841,3,1
0,Antonym,0,Antonym,he,female,True,['he'],['female'],1,1,0.9979254,0.0002790217,0.0009847046,0.00016806401,0.000117238786,0.00014399728,0.00038167875,0.025929814,2,5
1,HasA,0,Antonym,paper,ink,False,['paper'],['ink'],1,1,0.006832483,0.9598523,0.008895292,0.0014451728,0.019583229,0.0014151369,0.0019764884,0.32239527,9,5
