pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.029211702,0.8967004,0.00070074096,0.008386519,0.015920402,0.043547563,0.005532651,0.6886096,4,9,Ġcontains,Ġpart,Ġcontrary,Ġmaterial,Ġsubclass,Ġequivalent,Ġcontain,Ġcontaining,Ġattribute,Ġhas,Ġinterior,Ġsection,Ġincludes,Ġside
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.04077719,0.0096075665,0.0005146718,0.67698646,0.002779563,0.025642911,0.24369165,1.2947485,41,24,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġclass,Ġcontain,Ġor,Ġsimilar,Ġsuperior,Ġcomparable,Ġcomponent
6,synonym,Ġequivalent,3,isa,Ġsubclass,keep,store,False,['Ġkeep'],['Ġstore'],1,1,0.0055741062,0.0029968587,0.0006747187,0.14904916,0.001722337,0.0062587266,0.8337241,0.7636323,25,6,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġcontains,Ġmaterial,Ġattribute,Ġclass,Ġor,Ġsimilar,Ġcomparable,Ġtype,Ġanalogous,:
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.008013147,0.006489467,0.001246913,0.16672513,0.0027658169,0.009316108,0.8054435,0.88365173,25,13,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġcontains,Ġmaterial,Ġattribute,Ġsimilar,Ġclass,Ġcomparable,Ġsuperior,Ġor,Ġcomponent,Ġcontain
3,isa,Ġsubclass,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.063101254,0.15259883,0.003616776,0.46639565,0.028612377,0.045386367,0.2402888,2.0514646,7,5,Ġsubclass,Ġequivalent,Ġcontains,Ġcontrary,Ġpart,Ġmaterial,Ġattribute,Ġcontain,Ġclass,Ġcomponent,Ġcontaining,Ġis,Ġsection,Ġtype
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.00086748134,0.0008594772,0.0004438375,0.9933415,0.00048143935,0.00045198583,0.0035543437,0.071340494,3,32,Ġsubclass,Ġequivalent,Ġcontrary,Ġcontains,Ġmaterial,Ġpart,Ġattribute,Ġclass,Ġtype,Ġcontain,Ġsimilar,Ġother,Ġis,Ġalternative
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9965209,0.00064880133,0.000108924716,0.0012337756,0.00039497975,0.00037735698,0.0007152459,0.041467424,4,5,Ġcontrary,Ġsubclass,Ġequivalent,Ġcontains,Ġmaterial,Ġpart,Ġattribute,Ġopposite,Ġcontradictory,ĠContrary,Ġand,Ġcounterpart,Ġsubject,Ġalternative
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.9744538,0.005715634,0.00012884052,0.0063338266,0.0017079742,0.0029192045,0.008740672,0.2269376,6,3,Ġcontrary,Ġequivalent,Ġsubclass,Ġcontains,Ġpart,Ġmaterial,Ġattribute,Ġand,Ġopposite,Ġcontain,Ġsubject,Ġcounterpart,Ġalternative,Ġsuperior
1,hasa,Ġcontains,3,isa,Ġsubclass,box,hit,False,['Ġbox'],['Ġhit'],1,1,0.04499337,0.42414847,0.0066369656,0.40313357,0.005708581,0.014410619,0.10096839,1.7672218,13,24,Ġcontains,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġmaterial,Ġcontain,Ġcontaining,Ġcontained,Ġclass,Ġversion,Ġincludes,Ġhas
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.84291387,0.0034300575,0.00051571836,0.10232144,0.0029470974,0.020615704,0.02725621,0.8599301,26,16,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġopposite,ĠContrary,Ġcontrast,Ġinverse,Ġclass,Ġalternative,ĠPart
3,isa,Ġsubclass,5,partof,Ġpart,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.011590075,0.0021834085,0.005177533,0.6174639,0.01061089,0.29427215,0.05870207,1.3916739,3,1,Ġsubclass,Ġpart,Ġequivalent,Ġcontrary,Ġmaterial,Ġattribute,Ġcontains,Ġclass,Ġof,Ġportion,Ġelement,Ġcomponent,Ġparts,Ġin
3,isa,Ġsubclass,3,isa,Ġsubclass,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.0049047465,0.0010182901,0.00074934063,0.90952,0.0032743402,0.05784346,0.022689877,0.5687626,19,8,Ġsubclass,Ġpart,Ġequivalent,Ġcontrary,Ġmaterial,Ġcontains,Ġattribute,Ġclass,part,Ġcomponent,Ġof,Ġmember,Ġa,Ġproperty
6,synonym,Ġequivalent,6,synonym,Ġequivalent,rest,relax,True,['Ġrest'],['Ġrelax'],1,1,0.008766775,0.0044815433,0.011875549,0.272794,0.0013135152,0.009016021,0.6917526,1.1236832,18,8,Ġequivalent,Ġsubclass,Ġattribute,Ġpart,Ġcontrary,Ġcontains,Ġmaterial,Ġor,Ġclass,Ġsimilar,Ġversion,Ġtype,:,Ġcomparable
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.006116755,0.0023071175,0.9261498,0.054782387,0.0011515862,0.0026039553,0.0068884376,0.48030815,1,4,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattributes,Ġtrait,Ġis,Ġproperty,Ġnot,Ġclass,Ġelement
3,isa,Ġsubclass,3,isa,Ġsubclass,conflict,state,True,['Ġconflict'],['Ġstate'],1,1,0.13145195,0.005035777,0.0009911722,0.6171311,0.007841449,0.22712426,0.010424277,1.4720564,9,11,Ġsubclass,Ġpart,Ġcontrary,Ġequivalent,Ġmaterial,Ġcontains,Ġattribute,Ġin,Ġclass,Ġcomponent,Ġof,Ġparts,Ġmember,Ġwithin
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,dice,red,True,['Ġdice'],['Ġred'],1,1,0.034453094,0.11866955,0.80094886,0.022112185,0.011094767,0.005698996,0.0070226523,1.0751691,3,7,Ġattribute,Ġcontains,Ġcontrary,Ġsubclass,Ġmaterial,Ġequivalent,Ġpart,Ġcontain,Ġattributes,Ġis,Ġcontained,Ġproperty,Ġcontaining,Ġare
