pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,hasa,Ġcontains,1,hasa,Ġcontains,lobby,wall,True,['Ġlobby'],['Ġwall'],1,1,0.10955723,0.76894623,0.0061851353,0.040404215,0.015026362,0.046075344,0.013805595,1.2542777,4,9,Ġcontains,Ġcontrary,Ġpart,Ġsubclass,Ġmaterial,Ġequivalent,Ġattribute,Ġcontain,Ġcontaining,Ġhas,Ġexcludes,Ġincludes,Ġcontained,Ġlacks
3,isa,Ġsubclass,3,isa,Ġsubclass,call,order,True,['Ġcall'],['Ġorder'],1,1,0.029997014,0.003004223,0.001420183,0.70514035,0.0010562282,0.020852568,0.23852941,1.165863,41,24,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġattribute,Ġmaterial,Ġclass,Ġsuperior,Ġsimilar,Ġsubordinate,Ġcontain,Ġor,Ġtype
3,isa,Ġsubclass,3,isa,Ġsubclass,keep,store,True,['Ġkeep'],['Ġstore'],1,1,0.01250668,0.0018678658,0.0049935225,0.500665,0.00093707105,0.008775781,0.47025412,1.2151225,25,6,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġattribute,Ġcontains,Ġmaterial,Ġclass,Ġor,Ġcontain,Ġsimilar,Ġcomparable,Ġsuperior,Ġversion
6,synonym,Ġequivalent,6,synonym,Ġequivalent,see,view,True,['Ġsee'],['Ġview'],1,1,0.0053549204,0.0015946571,0.0024381843,0.38183895,0.0007537312,0.013981787,0.59403783,1.1470399,25,13,Ġequivalent,Ġsubclass,Ġpart,Ġcontrary,Ġattribute,Ġcontains,Ġmaterial,Ġsimilar,Ġclass,Ġcomparable,Ġsuperior,Ġor,Ġcomponent,Ġtype
3,isa,Ġsubclass,0,antonym,Ġcontrary,brake,pedal,False,['Ġbrake'],['Ġpedal'],1,1,0.26735413,0.011469532,0.0044776932,0.35704634,0.009295222,0.049130242,0.30122682,1.9459648,7,5,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattribute,Ġclass,Ġopposite,Ġcounterpart,Ġcomponent,Ġsuperior,Ġalternative,Ġis
3,isa,Ġsubclass,3,isa,Ġsubclass,lake,place,True,['Ġlake'],['Ġplace'],1,1,0.00040192282,0.00039385885,0.00057946466,0.99266994,0.0006920353,0.0018201083,0.003442646,0.07775477,3,32,Ġsubclass,Ġequivalent,Ġpart,Ġmaterial,Ġattribute,Ġcontrary,Ġcontains,Ġclass,Ġtype,Ġother,Ġrelated,Ġcomponent,Ġsimilar,Ġis
0,antonym,Ġcontrary,0,antonym,Ġcontrary,boy,female,True,['Ġboy'],['Ġfemale'],1,1,0.9867943,0.0007440978,0.0072563943,0.0016616062,0.0002512299,0.0017591014,0.0015332389,0.12700433,4,5,Ġcontrary,Ġattribute,Ġpart,Ġsubclass,Ġequivalent,Ġcontains,Ġmaterial,Ġopposite,Ġcontradictory,Ġattributes,Ġcontrast,Ġis,Ġcounterpart,Ġparts
0,antonym,Ġcontrary,0,antonym,Ġcontrary,hill,crater,True,['Ġhill'],['Ġcrater'],1,1,0.67260146,0.0695956,0.004653694,0.07586152,0.0033109966,0.027692404,0.14628439,1.546965,6,3,Ġcontrary,Ġequivalent,Ġsubclass,Ġcontains,Ġpart,Ġattribute,Ġmaterial,Ġcontain,Ġcontaining,Ġexcludes,Ġopposite,Ġhas,Ġsuperior,Ġor
1,hasa,Ġcontains,3,isa,Ġsubclass,box,hit,False,['Ġbox'],['Ġhit'],1,1,0.08545594,0.40464756,0.061392616,0.32821903,0.013806667,0.013494555,0.09298368,2.093886,13,24,Ġcontains,Ġsubclass,Ġequivalent,Ġcontrary,Ġattribute,Ġmaterial,Ġpart,Ġcontain,Ġcontaining,Ġattributes,Ġcontained,Ġexcludes,Ġelement,Ġis
0,antonym,Ġcontrary,0,antonym,Ġcontrary,slip,balance,True,['Ġslip'],['Ġbalance'],1,1,0.50737804,0.0017799827,0.0017362373,0.36002517,0.0011446754,0.04421412,0.08372173,1.5691477,26,16,Ġcontrary,Ġsubclass,Ġequivalent,Ġpart,Ġcontains,Ġattribute,Ġmaterial,Ġclass,Ġof,Ġopposite,Ġin,Ġportion,Ġthe,Ġparts
3,isa,Ġsubclass,5,partof,Ġpart,rapid,river,False,['Ġrapid'],['Ġriver'],1,1,0.021970566,0.0013811798,0.021268947,0.6147268,0.00332466,0.043885957,0.29344192,1.4281762,3,1,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġclass,Ġelement,Ġcomponent,Ġcomparable,Ġtype,Ġsimilar,Ġrelated
3,isa,Ġsubclass,3,isa,Ġsubclass,level,tool,True,['Ġlevel'],['Ġtool'],1,1,0.005205637,0.0006068176,0.0021554134,0.88094765,0.002264185,0.021246951,0.08757337,0.6717988,19,8,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġmaterial,Ġattribute,Ġcontains,Ġclass,Ġlevel,Ġcomponent,Ġof,Ġsimilar,Ġcomparable,Ġelement
3,isa,Ġsubclass,6,synonym,Ġequivalent,rest,relax,False,['Ġrest'],['Ġrelax'],1,1,0.036040265,0.0022605434,0.08200406,0.45381394,0.0010554492,0.029107906,0.3957179,1.6940204,18,8,Ġsubclass,Ġequivalent,Ġattribute,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġor,Ġand,Ġclass,Ġportion,",",Ġis,Ġattributes
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,copulate,fun,True,"['Ġcop', 'ulate']",['Ġfun'],2,1,0.0059232814,0.002394263,0.79911435,0.17163669,0.0011915156,0.0036058186,0.016134042,0.89650035,1,4,Ġattribute,Ġsubclass,Ġequivalent,Ġcontrary,Ġpart,Ġcontains,Ġmaterial,Ġattributes,Ġis,Ġproperty,Ġtrait,Ġelement,Ġclass,Ġintrinsic
5,partof,Ġpart,3,isa,Ġsubclass,conflict,state,False,['Ġconflict'],['Ġstate'],1,1,0.15202388,0.0058664526,0.00748761,0.33131936,0.0075905086,0.4677916,0.027920634,1.7478508,9,11,Ġpart,Ġsubclass,Ġcontrary,Ġequivalent,Ġmaterial,Ġattribute,Ġcontains,Ġparts,Ġcomponent,part,Ġclass,Ġin,Ġof,Ġbetween
2,hasproperty,Ġattribute,2,hasproperty,Ġattribute,dice,red,True,['Ġdice'],['Ġred'],1,1,0.009836796,0.0021839032,0.97693074,0.0068918066,0.00048319646,0.0010426886,0.002630926,0.20547399,3,7,Ġattribute,Ġcontrary,Ġsubclass,Ġequivalent,Ġcontains,Ġpart,Ġmaterial,Ġattributes,Ġis,Ġcontain,Ġtrait,Ġresult,Ġproperty,Ġattributed
3,isa,Ġsubclass,5,partof,Ġpart,law,theory,False,['Ġlaw'],['Ġtheory'],1,1,0.015445694,0.013099043,0.009368358,0.6369108,0.012920434,0.052981302,0.2592744,1.4630502,7,3,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġcontains,Ġmaterial,Ġattribute,Ġclass,Ġcomponent,Ġis,Ġcontain,Ġelement,Ġsuperior,Ġlevel
3,isa,Ġsubclass,6,synonym,Ġequivalent,author,artist,False,['Ġauthor'],['Ġartist'],1,1,0.011057374,0.0015955991,0.008915814,0.89728713,0.0036757328,0.016649438,0.060818925,0.6614636,3,1,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġattribute,Ġmaterial,Ġcontains,Ġclass,Ġis,Ġor,Ġsuperior,Ġcomponent,Ġsimilar,Ġelement
0,antonym,Ġcontrary,0,antonym,Ġcontrary,he,female,True,['Ġhe'],['Ġfemale'],1,1,0.99217343,0.0012834076,0.003592451,0.0010146202,0.00014721071,0.0012619687,0.00052706315,0.08260569,2,5,Ġcontrary,Ġattribute,Ġcontains,Ġpart,Ġsubclass,Ġequivalent,Ġmaterial,Ġattributes,Ġopposite,Ġcontradictory,Ġis,Ġcontrast,Ġsuperior,Ġcounterpart
1,hasa,Ġcontains,0,antonym,Ġcontrary,paper,ink,False,['Ġpaper'],['Ġink'],1,1,0.008172521,0.9428042,0.010271971,0.0031058819,0.026187807,0.0030789506,0.0063786204,0.44032955,9,5,Ġcontains,Ġmaterial,Ġattribute,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġcontain,Ġcontaining,Ġhas,Ġcontained,Ġincludes,Ġlacks,Ġpossesses
